_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_strict,variation_idx,phase,strict_score_surrogate,yield_score_surrogate,rep_kind
G_3691__mc016_06h,robust_valid,24.0,12.38228692394518,0.5159286218310492,120.0,60.0,0.06678038487513765,0.4617988257406397,31.906674759349603,0.1786475314964335,0.6312138759531081,0.018098610211550546,0.9048012448474765,50.0,12.185446205351377,2.5287048300172286,0.6446354166666667,0.22507813357915207,15.486554888544244,0.6452731203560101,2.548231712876916,2.780872725888473,0.222674235164196,0.8750781335791521,0.652403898414956,1.8553579406848932,4.653427704754352,0.015268316429731857,0.12254722901270555,0.8901223839413075,,,G_3691,1,16,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc017_06h,robust_valid,24.0,12.486955503262124,0.5202898126359218,120.0,56.71352455736289,0.24043481361917274,0.4908613856281267,32.17290033216042,0.17955570198512918,0.6312138759531081,0.01930953745758284,0.9048012448474765,50.0,12.253460917800174,2.5253841649916384,0.6558506944444444,0.21796345969470243,15.74143708858187,0.6558932120242446,2.568364362091278,2.774675079426409,0.24316852954936272,0.8679634596947025,0.6247949301453397,1.7642973319462563,4.615551932521112,0.016342941279994905,0.13768446073142745,0.8833317914795412,,,G_3691,1,17,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc018_06h,robust_valid,24.0,12.885312582953837,0.5368880242897432,120.0,56.40124455086867,0.33851227782242543,0.5152901217665228,31.874720093992025,0.17442904214819263,0.6312138759531081,0.018471358959845214,0.9048012448474765,50.0,12.880450205089446,2.575502332079038,0.6728298611111111,0.20949301819715038,16.172716859902437,0.6738632024959349,2.65732085226675,2.8150282511969325,0.2693901494273903,0.8594930181971504,0.59010286876976,1.6557312309460817,4.56565127812461,0.01832019266366967,0.15771421130138308,0.8743424224622106,,,G_3691,1,18,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc019_06h,robust_valid,24.0,12.957394871175573,0.5398914529656489,120.0,59.267808874739536,0.14355583596764912,0.5170451495857249,29.860393231585963,0.17994155674247153,0.6312138759531081,0.017757357717307083,0.9048012448474765,50.0,12.830400276576716,2.5795462651243364,0.6658333333333334,0.21285388748903622,15.982605172967968,0.6659418822069987,2.6385467665510274,2.8200140647127876,0.25398490489593556,0.8628538874890362,0.6088689825931006,1.7543124305618716,4.578323027533161,0.018641201445524436,0.14502949359949693,0.8773458533014216,,,G_3691,1,19,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc020_06h,robust_valid,24.0,12.403619840705595,0.5168174933627331,120.0,59.95319508465791,0.131244139801428,0.43944599201244156,32.13238474996251,0.1830220925301656,0.6312138759531081,0.017655794299116234,0.9048012448474765,50.0,12.503129146816883,2.52574101335125,0.6540625,0.23612960409399264,15.696367805171167,0.6540153252154653,2.5470579946107113,2.775716624483978,0.22274694951105134,0.8861296040939927,0.6633826545829413,1.8995693258140556,4.665919666364119,0.015061070868338678,0.11963885759188891,0.899757906178627,,,G_3691,1,20,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc021_06h,robust_valid,24.0,12.963579890697122,0.5401491621123801,120.0,57.74808574834166,0.1111804871290169,0.5289682570296249,31.931698696477934,0.18763118219231859,0.6312138759531081,0.01617521734794061,0.9048012448474765,50.0,12.806912373250617,2.5823731467729147,0.7030208333333333,0.2354704310275969,16.892510623193385,0.7038546092997243,2.7235821268084246,2.820692700078353,0.2988396684116497,0.8854704310275969,0.5866307626159473,1.672983496437627,4.58800217418836,0.02138290333599019,0.18007674145067368,0.8994186640375406,,,G_3691,1,21,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc022_06h,robust_valid,24.0,12.039440582733347,0.5016433576138895,120.0,57.778935673918866,0.06672561082255923,0.4862084993358635,30.393533904929274,0.18321838540362909,0.6312138759531081,0.017397809609625312,0.9048012448474765,50.0,11.984660236355046,2.5671962137128594,0.62296875,0.21411774671822337,14.961486510947202,0.6233952712894667,2.5723535082349835,2.814257406292806,0.20686642333266494,0.8641177467182234,0.6572513233855585,1.793405417038651,4.5312912986135885,0.015036381867210891,0.11254369516469011,0.8813963722684497,,,G_3691,1,22,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc023_06h,robust_valid,24.0,12.369424618341295,0.5153926924308873,120.0,58.60411113073338,0.32916498529542054,0.447763319181559,31.560936906224676,0.18952329249048805,0.6312138759531081,0.01662730199447829,0.9048012448474765,50.0,12.434597008912775,2.5299085194307223,0.6678298611111111,0.24106589399450318,16.034623323632132,0.6681093051513388,2.5723301700933123,2.783523288404699,0.23730467142887657,0.8910658939945032,0.6537612225656266,1.8346553191045665,4.626972597668898,0.01641496504218581,0.12814938991650396,0.9040700130919123,,,G_3691,1,23,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc024_06h,robust_valid,24.0,12.028556320230603,0.5011898466762751,120.0,60.0,0.1917882245020334,0.5181757336512292,30.91024468248279,0.1758722112744519,0.6312138759531081,0.017303642900998457,0.9048012448474765,50.0,11.996808854769354,2.5722579657881197,0.6311979166666667,0.20790973348125563,15.14766066762833,0.631152527817847,2.591992707676879,2.8196580539636464,0.2271360175819505,0.8579097334812557,0.6307737158993052,1.7129181110514977,4.573267320213532,0.016487341067332552,0.1302163272839771,0.8762256929711916,,,G_3691,1,24,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc025_06h,robust_valid,24.0,11.98612394713522,0.49942183113063415,120.0,60.0,0.2634582944839187,0.466668958241451,31.701423254133964,0.18153990379099494,0.6312138759531081,0.01689936237628688,0.9048012448474765,50.0,12.079575335576452,2.564742625884953,0.6414930555555556,0.22762777080489904,15.393544517045223,0.6413976882102176,2.5821697626095537,2.8137088707274107,0.2209067654200649,0.8776277708048991,0.6567210053848341,1.7734475107712924,4.566298248544692,0.015386073585308692,0.12063082143819677,0.8934157620951358,,,G_3691,1,25,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc026_06h,robust_valid,24.0,12.62932019692384,0.5262216748718267,120.0,60.0,0.16344831096262552,0.448782900002359,29.797777864683,0.17355057027112303,0.6312138759531081,0.016728578073327862,0.9048012448474765,50.0,12.665323267434292,2.5301793015207883,0.6337326388888889,0.20882099635246198,15.216099944771795,0.6340041643654915,2.5429746838585046,2.77276002528033,0.20261393488530918,0.858820996352462,0.6562070614671528,1.9024685700629913,4.539149536829657,0.014467358373728638,0.10524381266085243,0.8726283876135726,,,G_3691,1,26,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc027_06h,robust_valid,24.0,12.632437152298188,0.5263515480124245,120.0,60.0,0.3109683833220162,0.4446704028443862,30.435993512925926,0.17475006171070123,0.6312138759531081,0.018864458590788107,0.9048012448474765,50.0,12.521579095147331,2.5289568542002265,0.6430381944444444,0.21283107652857625,15.434650394230601,0.6431104330929417,2.5519939000385996,2.774064347554421,0.21036283816078097,0.8628310765285763,0.6524682383677953,1.8812019700006768,4.551072672928538,0.014436862970130328,0.10997577569855187,0.8762446244305099,,,G_3691,1,27,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc028_06h,robust_valid,24.0,12.288954041726264,0.5120397517385943,120.0,60.0,0.23367960983027256,0.515157825894029,30.0935407347233,0.17803264847940106,0.6312138759531081,0.018164796778861524,0.9048012448474765,50.0,12.213190131461438,2.5300157959829965,0.6388368055555556,0.2078907434666485,15.33743965343831,0.6390599855599296,2.5576070206047743,2.784118349318044,0.22905702097126326,0.8578907434666485,0.6288337224953853,1.752331059346151,4.611703362436023,0.016821224534444436,0.1300382125165907,0.8744333916638132,,,G_3691,1,28,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc029_06h,robust_valid,24.0,11.9865264175676,0.4994386007319833,120.0,57.82949393482242,0.0564155051096788,0.4544629485890208,32.232704296479284,0.17737579136440568,0.6312138759531081,0.01850994134540295,0.9048012448474765,50.0,11.963769583424632,2.5678813764652837,0.6201215277777777,0.21687429621441257,14.880567706061333,0.6200236544192222,2.5669524025328228,2.8132979085195884,0.1998859247065627,0.8668742962144126,0.66698837150785,1.8400391997848558,4.580658995104754,0.013460354496441167,0.1072598268820838,0.883839225961441,,,G_3691,1,29,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc030_06h,robust_valid,24.0,12.822329844718043,0.5342637435299185,120.0,57.26698718271592,0.2227447792127196,0.5310658110372121,29.694567988163307,0.17444707739539064,0.6312138759531081,0.018350369086105704,0.9048012448474765,50.0,12.700029193193567,2.5679676604252437,0.6485590277777777,0.1948886636966125,15.560702280408282,0.6483625950170118,2.612011100129795,2.808827546539123,0.2430206929082208,0.8448886636966125,0.6018679707883917,1.7147699511734902,4.574989069682455,0.01767485243416297,0.13824283239371718,0.8602477858449896,,,G_3691,1,30,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc031_06h,robust_valid,24.0,12.501399822012658,0.5208916592505274,120.0,60.0,0.11962405868504367,0.4882132863754061,30.585055428786074,0.17733668953503648,0.6312138759531081,0.01838723879731817,0.9048012448474765,50.0,12.37865839199299,2.5233797949746197,0.6415972222222223,0.21298758062590306,15.405096558224134,0.6418790232593389,2.5459991862881672,2.77190169436708,0.2241147600052731,0.8629875806259031,0.63887282062063,1.8281467532724753,4.618000519646098,0.015831230710011145,0.12273905140139844,0.8782748371363519,,,G_3691,1,31,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc032_06h,robust_valid,24.0,12.5961423413362,0.5248392642223417,120.0,60.0,0.23975860521268091,0.5057383865368595,30.69559943195501,0.18223488626229056,0.6312138759531081,0.016402584501490583,0.9048012448474765,50.0,12.55909459699973,2.527716426869989,0.66859375,0.2245240517347088,16.055422934376747,0.6689759555990311,2.58658294014539,2.7751024115895513,0.2552745763443593,0.8745240517347088,0.6192494753903495,1.7398915849307535,4.543047347322373,0.01858934234097913,0.14625516580372913,0.8887953996513038,,,G_3691,1,32,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc033_06h,robust_valid,24.0,12.824874385862328,0.534369766077597,120.0,59.63952288695359,0.08529891499891948,0.45075276434533884,29.422167158647934,0.17981485862052995,0.6312138759531081,0.018802241483156134,0.9048012448474765,50.0,12.85385077414349,2.570458533803551,0.6397395833333334,0.21326851925306756,15.36675153333591,0.6402813138889962,2.586127522970518,2.8081342999520476,0.20571325082240863,0.8632685192530676,0.6575552684306589,1.9099033720903917,4.569738929871616,0.014514707664332589,0.10490125436244367,0.8763245024437913,,,G_3691,1,33,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc034_06h,robust_valid,24.0,12.63497394136873,0.5264572475570304,120.0,60.0,0.3262687615293034,0.5221761982789824,31.471118532055293,0.18449688396588332,0.6312138759531081,0.019291282646669593,0.9048012448474765,50.0,12.780246738221237,2.530921711420689,0.6818576388888888,0.22755049405901817,16.369148473165964,0.6820478530485818,2.6165203654798863,2.775668824271577,0.27271889085762624,0.8775504940590182,0.604831603201392,1.676370960059554,4.5553663495071754,0.019133948519500628,0.1600854355873103,0.891979046949515,,,G_3691,1,34,mc_top10,0.7712882024965764,0.9909500000000024,
G_3691__mc035_06h,robust_valid,24.0,12.084563683853801,0.5035234868272417,120.0,59.38066751163,0.3340041390817059,0.517301590344786,28.95274210847134,0.18181882287640133,0.6312138759531081,0.017563266199714597,0.9048012448474765,50.0,12.001339425846506,2.5555223883923643,0.6294097222222222,0.2046661524475022,15.106175261057192,0.6294239692107163,2.576270085366697,2.8072970474361303,0.21709244654910975,0.8546661524475022,0.6375737058983925,1.7147552879609413,4.5450116023151095,0.016493271679495297,0.12005923287619434,0.8716137086185752,,,G_3691,1,35,mc_top10,0.7712882024965764,0.9909500000000024,
