_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source,source_recipe_id,sub_phase,scenario,time_offset_s,variation_idx
G_4867__pb_t+5_mc050,robust_valid,24.0,12.176303176846323,0.5073459657019301,120.0,53.50472043072064,0.7071430640877818,0.47246212229882717,34.275345294736326,0.1749047758078347,0.6455813481472432,0.019928695248782817,1.0673484671860933,50.0,12.279460975455965,2.5340900875718506,0.6612673611111111,0.2181181381451538,15.878565332908954,0.6616068888712064,2.5969055685497744,2.7965408881451093,0.24858239018318637,0.8681181381451538,0.6195357479619674,1.6152165715754516,4.674884944846768,0.014865445660303591,0.14370393472834045,0.8843300659682676,,,stage06PB_G4867_targeted_AL,G_4867,time_densification,det_offset,5.0,50
G_4867__pb_wide_t-4_mc001,robust_valid,24.0,12.537143009689217,0.5223809587370507,120.0,51.54612158955323,0.3898351072589075,0.5412872131276901,25.275345294736326,0.17331005121689064,0.6455813481472432,0.02025920977758036,1.0673484671860933,50.0,12.54043120507834,2.5240206116304,0.580625,0.13774929661466984,13.940990177430402,0.5808745907262668,2.5335208993046234,2.77510000973372,0.17041424014149814,0.7877492966146699,0.6173350564731717,1.8457049552756053,4.587822452081815,0.013333729885280386,0.08803887151876685,0.8045951176316752,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,1
G_4867__pb_wide_t-4_mc002,robust_valid,24.0,11.770085555231724,0.49042023146798847,120.0,47.76578845189769,0.665231429233563,0.5304564941342084,25.275345294736326,0.1676222983455163,0.6455813481472432,0.01797595921999819,1.0673484671860933,50.0,11.746411805473638,2.530619985681104,0.5401736111111111,0.11097134149264842,12.959999984617713,0.5399999993590714,2.534113266260955,2.793149594104393,0.1447944701755328,0.7609713414926484,0.6161768713171156,1.735508081538819,4.580054263629778,0.01144269048389562,0.07353843904076125,0.7807141109915827,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,2
G_4867__pb_wide_t-4_mc003,robust_valid,24.0,12.261652904789369,0.5109022043662237,120.0,57.66125489367265,0.6017352976612801,0.5616217730116104,25.275345294736326,0.18655234534047693,0.6455813481472432,0.017719546908848343,1.0673484671860933,50.0,12.08615840802458,2.516181277052054,0.6226909722222222,0.18281391961565274,14.946545004468092,0.6227727085195038,2.545321181264373,2.7809334329187196,0.20746377972515662,0.8328139196156528,0.6253501398904961,1.692530796332795,4.596567087728187,0.017136561225183967,0.11326840150298931,0.8492475750136249,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,3
G_4867__pb_wide_t-4_mc004,robust_valid,24.0,13.130158005101347,0.5470899168792228,120.0,52.706951606903715,0.5515618787842849,0.43277565494015174,25.275345294736326,0.1712930951751356,0.6455813481472432,0.015802877455304565,1.0673484671860933,50.0,13.183018119722618,2.5602308663015476,0.6167534722222222,0.16046568373529835,14.795161411665186,0.6164650588193827,2.5778092488507616,2.7975897647876637,0.1685926800239958,0.8104656837352984,0.6418730037113025,2.0305305779781895,4.670659093356429,0.012580143425583312,0.07855001982567433,0.8218723011102943,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,4
G_4867__pb_wide_t-4_mc005,robust_valid,24.0,11.94435355210809,0.49768139800450373,120.0,48.46589412234469,0.680924153754806,0.4816206761997832,25.275345294736326,0.1642201622595109,0.6455813481472432,0.01685641297284687,1.0673484671860933,50.0,11.929197888260648,2.5594882408975215,0.5455381944444444,0.11542156565078798,13.097804920334946,0.5457418716806227,2.564357114278823,2.8175936662648526,0.13600605130205867,0.765421565650788,0.6294155143487293,1.8342766391911856,4.625230929267223,0.010515969087238765,0.06563184104338328,0.7836540690112545,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,5
G_4867__pb_wide_t-4_mc006,robust_valid,24.0,11.962425027114957,0.4984343761297899,120.0,52.00364182709841,0.3889829178903155,0.5847847801742712,25.275345294736326,0.1847153628211444,0.6455813481472432,0.01676863874824475,1.0673484671860933,50.0,11.902628513261508,2.5663848929415085,0.5849826388888889,0.15910889893484315,14.045174097949694,0.5852155874145706,2.572584839396412,2.8221633292808814,0.18531088952027341,0.8091088989348432,0.6237980094145698,1.723250971776658,4.592885201253576,0.015569593181768917,0.1009125310194444,0.8288191378182886,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,6
G_4867__pb_wide_t-4_mc007,robust_valid,24.0,12.35758229268647,0.5148992621952696,120.0,49.8457370632014,0.5356548013625537,0.5927915386566611,25.275345294736326,0.153767166379907,0.6455813481472432,0.02330577873613819,1.0673484671860933,50.0,12.476987695366626,2.522778979018006,0.5312847222222222,0.07363483367830037,12.74584400549935,0.5310768335624729,2.525199348774863,2.781298749712792,0.15715010454472925,0.7236348336783004,0.5664847291335712,1.6942743484002623,4.5500294372355015,0.012045465555294656,0.08532641644151202,0.7437186680971598,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,7
G_4867__pb_wide_t-4_mc008,robust_valid,24.0,12.344397234088216,0.5143498847536757,120.0,49.263508598527324,0.5881596246373908,0.5718217652366964,25.275345294736326,0.17113846690866813,0.6455813481472432,0.019806845223527863,1.0673484671860933,50.0,12.144313796169154,2.522295549697273,0.5723090277777778,0.12201997982788615,13.733842703073028,0.5722434459613762,2.535874574687082,2.7861204565595523,0.17653541486846785,0.7720199798278862,0.5954845649594183,1.6823280978776918,4.549258471937765,0.01396572056499984,0.09513847882743916,0.7905795380558489,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,8
G_4867__pb_wide_t-4_mc009,robust_valid,24.0,13.188408850408589,0.5495170354336912,120.0,49.84538040861305,0.7115048126348038,0.5457774823046074,25.275345294736326,0.16965776633911603,0.6455813481472432,0.020266434503676746,1.0673484671860933,50.0,13.076762539493652,2.545425939426725,0.6118402777777778,0.12944001662412707,14.676242003924292,0.6115100834968455,2.574797808295329,2.794520450593959,0.2028723988073681,0.7794400166241271,0.576567617816759,1.7154140811340608,4.6314238558061716,0.01559291038601496,0.1107047925511591,0.7943819711386977,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,9
G_4867__pb_wide_t-4_mc010,robust_valid,24.0,12.857155841816187,0.5357148267423412,120.0,52.15894725145742,0.593011029018369,0.4940575112812157,25.275345294736326,0.18245568957440292,0.6455813481472432,0.019558380441306367,1.0673484671860933,50.0,12.767799447552667,2.562933413532217,0.6174479166666667,0.166093876469126,14.807359623771223,0.6169733176571343,2.5858525347622927,2.8103601080745193,0.18492599987359207,0.816093876469126,0.631167876595534,1.8254376740437934,4.547955444876878,0.014038279549159094,0.09194720407009543,0.8293972382996573,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,10
G_4867__pb_wide_t-4_mc011,robust_valid,24.0,12.155073429493513,0.506461392895563,120.0,55.577149100498694,0.4609283548087545,0.5949362748690646,25.275345294736326,0.16644615901683124,0.6455813481472432,0.018059310528464233,1.0673484671860933,50.0,12.31879431218379,2.539882620815864,0.5751041666666666,0.1328329642255961,13.803572168347022,0.5751488403477926,2.5492676567235364,2.798122131646892,0.18361771608525976,0.7828329642255961,0.5992152481403363,1.7013355433079973,4.626014040135454,0.015154212466037487,0.10200638266440597,0.8026056471407995,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,11
G_4867__pb_wide_t-4_mc012,robust_valid,24.0,12.811294410762574,0.5338039337817739,120.0,48.28084404485975,0.9260526249036286,0.5011813399140074,25.275345294736326,0.17622634707013818,0.6455813481472432,0.019629297772960335,1.0673484671860933,50.0,12.677316371698021,2.544358065851746,0.6072916666666667,0.13938472183177475,14.56691554737676,0.6069548144740317,2.5720561734651213,2.8057623823418494,0.18720235748652136,0.7893847218317748,0.6021823643452534,1.6594194245579206,4.5477521212433585,0.013880995250639615,0.09506378353429402,0.8037609140964305,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,12
G_4867__pb_wide_t-4_mc013,robust_valid,24.0,12.498956950271637,0.5207898729279848,120.0,50.161858985532426,0.6893472992218893,0.4455711483219447,25.275345294736326,0.16514442386789732,0.6455813481472432,0.02340347498209597,1.0673484671860933,50.0,12.68335124352331,2.52489167878358,0.5617013888888889,0.11753338292990512,13.480399100360206,0.5616832958483419,2.5317018242650353,2.7744794127920636,0.13132957956434013,0.7675333829299051,0.636203803365565,1.9583195764293655,4.61932252702943,0.009235883474327487,0.05940611092815099,0.7821262000147924,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,13
G_4867__pb_wide_t-4_mc014,robust_valid,24.0,12.243129294843666,0.5101303872851527,120.0,55.39745835698454,0.737129965466232,0.5705767712205152,25.275345294736326,0.16222270905176348,0.6455813481472432,0.019443786010608356,1.0673484671860933,50.0,12.253241285463924,2.513517554862667,0.5777604166666667,0.12410339648070323,13.868094656880345,0.5778372773700143,2.5300350840507435,2.7799861941756467,0.18205750954453007,0.7741033964807033,0.5920458869361732,1.628931608429782,4.576253733372997,0.014451762377067459,0.09957581473462833,0.7928004665721504,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,14
G_4867__pb_wide_t-4_mc015,robust_valid,24.0,12.039107746396368,0.501629489433182,120.0,49.65535400255065,0.9219735589476704,0.5204116064463025,25.275345294736326,0.1843479700927314,0.6455813481472432,0.0233740174507056,1.0673484671860933,50.0,11.752750745527925,2.5434178913419254,0.5831423611111111,0.1450920896482517,13.997132280041367,0.5832138450017236,2.5610227469276654,2.814277002543773,0.16791161243908537,0.7950920896482517,0.6271804772091664,1.6322724150410906,4.51990039659834,0.012587452756936061,0.08573504227948428,0.8131892526777932,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,15
G_4867__pb_wide_t-4_mc016,robust_valid,24.0,13.003949198780461,0.5418312166158525,120.0,50.074388769890746,0.7162704394666212,0.5969014672297724,25.275345294736326,0.15887804269106617,0.6455813481472432,0.01921523961217857,1.0673484671860933,50.0,13.158732407648174,2.5692469683301775,0.5883854166666667,0.10256845981433094,14.11630533276381,0.5881793888651587,2.587186532804043,2.8153407281834104,0.20298567432343498,0.752568459814331,0.549582785490896,1.6261564949091096,4.619000552053276,0.015915265388559363,0.11519686530198714,0.7697481021693113,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,16
G_4867__pb_wide_t-4_mc017,robust_valid,24.0,11.794548388194034,0.49143951617475146,120.0,57.218752221427316,0.6784270221054918,0.4797233552075926,25.275345294736326,0.16772945422751886,0.6455813481472432,0.022317674795334565,1.0673484671860933,50.0,11.668227346120334,2.544728115918017,0.5579513888888888,0.13987449138594776,13.387825449821273,0.5578260604092197,2.5495794896008426,2.80150398162044,0.13508403563162588,0.7898744913859478,0.6547904557543219,1.8249500879048774,4.541016081925812,0.010073084363741273,0.06352399583853324,0.8072180662975119,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,17
G_4867__pb_wide_t-4_mc018,robust_valid,24.0,12.444696991404648,0.518529041308527,120.0,56.25011910698641,0.5161137879909985,0.4321679818090564,25.275345294736326,0.17639224222182354,0.6455813481472432,0.020742255902873073,1.0673484671860933,50.0,12.30785558055004,2.5292876746524877,0.5913368055555556,0.16719699102955,14.183295983543829,0.5909706659809929,2.5372042212012955,2.772831661548536,0.1408127711859132,0.81719699102955,0.6763842198436368,2.071916235044088,4.657015837758221,0.010294919065030168,0.06282885773142972,0.8305038500632436,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,18
G_4867__pb_wide_t-4_mc019,robust_valid,24.0,12.01314491181977,0.5005477046591571,120.0,54.01177348740214,0.4581373831040497,0.5377383863456968,25.275345294736326,0.18126775294892236,0.6455813481472432,0.01700781962757423,1.0673484671860933,50.0,12.015684939010079,2.5635381230068206,0.5865451388888889,0.16371029248557667,14.075628892999447,0.5864845372083103,2.5709819556887448,2.818165690197529,0.17286987593146536,0.8137102924855767,0.6408404165541113,1.7974392497278344,4.593581759884615,0.014234095917106932,0.09049643835837376,0.8320254714706324,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,19
G_4867__pb_wide_t-4_mc020,robust_valid,24.0,11.997073991636013,0.4998780829848339,120.0,49.178376796327406,0.9083357816666201,0.5192200648724989,25.275345294736326,0.1560004223430695,0.6455813481472432,0.016827541364432243,1.0673484671860933,50.0,12.140059771718573,2.5423018195875806,0.5447916666666667,0.09613930492020206,13.06832437058824,0.5445135154411767,2.549255157352852,2.813247263020898,0.15291155201584966,0.7461393049202021,0.5932277529043524,1.6725827135757032,4.656059526012266,0.011901934199212424,0.07909163584543599,0.7653922487419771,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,20
G_4867__pb_wide_t-4_mc021,robust_valid,24.0,12.236047214838024,0.509835300618251,120.0,49.560795719644844,0.5362485579895007,0.5884629634736175,25.275345294736326,0.15884737276573502,0.6455813481472432,0.020979961601360786,1.0673484671860933,50.0,12.056824783631061,2.52040485265368,0.5414236111111111,0.08982109781862335,12.986321469522485,0.5410967278967702,2.527120895231534,2.7793251119852793,0.16184495285020936,0.7398210978186234,0.577976144968414,1.6876965128618011,4.575520992905274,0.012760538880049034,0.08835195968680173,0.76034688668102,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,21
G_4867__pb_wide_t-4_mc022,robust_valid,24.0,11.733351547263883,0.48888964780266175,120.0,55.21943334454031,0.5482272590881546,0.4623837183152573,25.275345294736326,0.1763827553792622,0.6455813481472432,0.01640386992217615,1.0673484671860933,50.0,11.72404577341319,2.526588153230751,0.5697048611111111,0.1643762364999204,13.664367283367273,0.5693486368069697,2.527425176294658,2.776466950207916,0.13723650285160152,0.8143762364999204,0.6771397336483189,1.8943566976861472,4.515692746712092,0.010764105623667525,0.06368260637451367,0.8308674315228038,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,22
G_4867__pb_wide_t-4_mc023,robust_valid,24.0,12.643826644794547,0.5268261101997728,120.0,50.82809940441527,0.9012586148396228,0.4054826718210439,25.275345294736326,0.1767419839239437,0.6455813481472432,0.01748060061070798,1.0673484671860933,50.0,12.536033340093159,2.525736350760542,0.6066840277777777,0.16109804161254582,14.547127210820141,0.6061303004508393,2.5447348376134356,2.780234345741083,0.1521667478047439,0.8110980416125458,0.6589312938078019,1.9044069773922145,4.549848678871721,0.010807863496655197,0.06720771046424648,0.8229017561036462,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,23
G_4867__pb_wide_t-4_mc024,robust_valid,24.0,12.093484632388702,0.5038951930161959,120.0,53.832567046108935,0.5181135052640709,0.5566693113083545,25.275345294736326,0.18128556826542647,0.6455813481472432,0.023412131485409264,1.0673484671860933,50.0,12.154557063643812,2.5505596329802307,0.5794444444444444,0.14998452270676765,13.904509413756543,0.5793545589065227,2.5596220364281184,2.806473675447873,0.16974662953109748,0.7999845227067677,0.6302378931756702,1.7510740165206862,4.595220474502492,0.013289770448511994,0.08914001896856968,0.8187711370930758,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,24
G_4867__pb_wide_t-4_mc025,robust_valid,24.0,13.048357113816483,0.5436815464090201,120.0,51.397361165008206,0.5027218651218994,0.5440385965324565,25.275345294736326,0.18362046813249702,0.6455813481472432,0.01699146685939838,1.0673484671860933,50.0,13.050542320557838,2.570629345176143,0.6324305555555556,0.1678819633562494,15.177432891651659,0.6323930371521524,2.6068082849651337,2.814144038409336,0.2149531314021638,0.8178819633562494,0.6029288319540856,1.7527123635928217,4.55369404191194,0.01723489718888064,0.1155622262249358,0.8322948366522297,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,25
G_4867__pb_wide_t-4_mc026,robust_valid,24.0,12.89171129381077,0.5371546372421154,120.0,47.915266409894535,0.5578693587122049,0.5588210885723862,25.275345294736326,0.1872550038069803,0.6455813481472432,0.022068232286477186,1.0673484671860933,50.0,12.835833003099333,2.5651273620655166,0.6103472222222223,0.14992842754116986,14.64333021349666,0.6101387588956941,2.5894064183786787,2.8148372821691106,0.19823516341683664,0.7999284275411699,0.6016932641243332,1.7351766007255762,4.6036994494698895,0.015227492263309009,0.10526967621364888,0.8157708435090634,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,26
G_4867__pb_wide_t-4_mc027,robust_valid,24.0,12.220434425309062,0.5091847677212109,120.0,54.45148264710726,0.8309619002902677,0.43190610607072427,25.275345294736326,0.160826744353601,0.6455813481472432,0.02017845238007831,1.0673484671860933,50.0,12.160076177251991,2.527503074981108,0.56734375,0.12924085278495734,13.614110858382466,0.5672546190992694,2.5372648604027876,2.7857477426859694,0.1334604980051225,0.7792408527849574,0.6457803547798349,1.88348294850543,4.595580008251145,0.009671092997688896,0.06110945995213333,0.7942617545670206,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,27
G_4867__pb_wide_t-4_mc028,robust_valid,24.0,13.1007993863376,0.5458666410974,120.0,50.71984168401331,0.6915366238738222,0.417573098703603,25.275345294736326,0.15545798648388034,0.6455813481472432,0.023392877526193935,1.0673484671860933,50.0,12.903607865223886,2.5684036670115407,0.5726041666666667,0.1032848373851718,13.724938424422898,0.5718724343509541,2.5778271956506122,2.8078043477064005,0.13408333598912373,0.7532848373851718,0.6192015013960481,2.0152568246257587,4.621982655870842,0.009079681511928119,0.059445662064812346,0.7654622323474901,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,28
G_4867__pb_wide_t-4_mc029,robust_valid,24.0,13.151805031287621,0.5479918763036509,120.0,55.847949946661,0.8714127133105185,0.43734039859012996,25.275345294736326,0.1601315128514011,0.6455813481472432,0.02170993137334601,1.0673484671860933,50.0,13.136611943101318,2.5503744563931083,0.6091666666666666,0.1343041017075952,14.618612933883805,0.6091088722451585,2.5724107037826105,2.7997130925826665,0.16842940842960488,0.7843041017075952,0.6158746932779904,1.875308414107225,4.635434825981642,0.011738047252183546,0.07941247051130465,0.7961071116242825,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,29
G_4867__pb_wide_t-4_mc030,robust_valid,24.0,12.955861853007349,0.5398275772086395,120.0,54.552310845316455,0.4193313814041284,0.5115231989820024,25.275345294736326,0.17929797287032498,0.6455813481472432,0.019388632690886188,1.0673484671860933,50.0,12.796494857335679,2.576300912698047,0.6182986111111111,0.16668442507154524,14.823309033065115,0.6176378763777132,2.598044786776106,2.8203643961516,0.1899448559915861,0.8166844250715453,0.6267395690799592,1.874093593022803,4.594133552450589,0.014764253724686958,0.09700373177338681,0.8307709339227818,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,30
G_4867__pb_wide_t-4_mc031,robust_valid,24.0,11.765822013027384,0.490242583876141,120.0,53.81619762173034,0.5035165017295177,0.5567965028373111,25.275345294736326,0.17922798217398306,0.6455813481472432,0.01686318812566456,1.0673484671860933,50.0,11.681080003849608,2.530700709833107,0.5755381944444444,0.15562790640987356,13.807098301343933,0.5752957625559972,2.534354654510866,2.789438793526706,0.17025718085336242,0.8056279064098736,0.6353707255565112,1.7338401199630442,4.56937691291437,0.014065648239435525,0.08951660481326582,0.8246672913970501,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,31
G_4867__pb_wide_t-4_mc032,robust_valid,24.0,12.378239917307763,0.5157599965544901,120.0,49.40706281866977,0.6101977250350785,0.5706981720731586,25.275345294736326,0.1857365296376512,0.6455813481472432,0.01679070903127259,1.0673484671860933,50.0,12.349492422816114,2.516246984446714,0.6063368055555556,0.15826568551583664,14.556466365785866,0.6065194319077444,2.5398662856457563,2.7815646214781116,0.20070583760432495,0.8082656855158367,0.6075598479115117,1.700382028507685,4.659495163446193,0.016508676054512433,0.11040572731096483,0.8254597769596097,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,32
G_4867__pb_wide_t-4_mc033,robust_valid,24.0,12.408011894279944,0.5170004955949977,120.0,47.44343936989813,0.8045531248098308,0.5752521562021913,25.275345294736326,0.1654167115211069,0.6455813481472432,0.01751363048188919,1.0673484671860933,50.0,12.406875085341301,2.5047923757689463,0.5719965277777778,0.10799895811075844,13.724548277666624,0.5718561782361093,2.520208769088002,2.774648074472618,0.18424241398357666,0.7579989581107585,0.5737565441271818,1.628832484715484,4.66761846717535,0.014625728099581601,0.10153414854294035,0.7765065203656496,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,33
G_4867__pb_wide_t-4_mc034,robust_valid,24.0,12.079076428171525,0.5032948511738136,120.0,48.530259421185775,0.6938347995473897,0.5234775476099172,25.275345294736326,0.17802510266034857,0.6455813481472432,0.016357385350970716,1.0673484671860933,50.0,12.08225706998677,2.549379047203993,0.5788715277777777,0.14290513810346472,13.89065710576647,0.5787773794069363,2.5616290263348174,2.8105805000669006,0.16856248365886922,0.7929051381034647,0.6243426544445956,1.700731485055541,4.550512838702664,0.013434704435513055,0.08647326831499744,0.8108628891412581,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,34
G_4867__pb_wide_t-4_mc035,robust_valid,24.0,12.417890624774788,0.5174121093656162,120.0,50.29895114115008,0.76049024356494,0.4488604109194977,25.275345294736326,0.1871662760535357,0.6455813481472432,0.023508569801151125,1.0673484671860933,50.0,12.287147844124004,2.5177529498276874,0.5951736111111111,0.16217669710016291,14.280638880780202,0.5950266200325084,2.532389891172706,2.776119462899392,0.15060686706341475,0.8121766971001629,0.6615698300367482,1.9259962370760895,4.674381723556019,0.01082920079686383,0.06983588085709956,0.8261477310951516,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,35
G_4867__pb_wide_t-4_mc036,robust_valid,24.0,11.76520747943188,0.4902169783096616,120.0,53.51205096799544,0.9163068545936669,0.5928755145606462,25.275345294736326,0.16376321201603014,0.6455813481472432,0.01816426180854588,1.0673484671860933,50.0,11.844949314295096,2.514744486488462,0.5643576388888889,0.1174481423669902,13.540372359634517,0.5641821816514382,2.5269270663918943,2.7885429755840283,0.18082683123785886,0.7674481423669902,0.5866213111291314,1.511615701954065,4.5722926870100675,0.014511828080486264,0.09977946113052691,0.7879252084447543,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,36
G_4867__pb_wide_t-4_mc037,robust_valid,24.0,12.177189076461056,0.5073828781858774,120.0,51.437859489833286,0.7131754532541934,0.47025898373222086,25.275345294736326,0.16843692929486506,0.6455813481472432,0.018711461939723346,1.0673484671860933,50.0,12.279593537626969,2.5359202377341465,0.5696180555555556,0.13489544639241824,13.667055719619245,0.5694606549841352,2.54440832854265,2.79476233977907,0.14543702258241628,0.7848954463924183,0.639458423810002,1.8683126420815293,4.648326393468627,0.011103496874235124,0.07055191726992681,0.8011799005156378,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,37
G_4867__pb_wide_t-4_mc038,robust_valid,24.0,12.709490324653729,0.529562096860572,120.0,50.803546496474326,0.46310725280036374,0.42179555831898735,25.275345294736326,0.16005998019335096,0.6455813481472432,0.023525049679113848,1.0673484671860933,50.0,12.543335744167662,2.5414634554379143,0.5553298611111112,0.111175544987278,13.310263665569925,0.5545943193987469,2.545995473853451,2.7754031397954995,0.11755496637126807,0.761175544987278,0.64362057861601,2.1434267277908443,4.662691867598467,0.008154958888021582,0.050601789454801344,0.7744637817426381,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,38
G_4867__pb_wide_t-4_mc039,robust_valid,24.0,12.398217059412728,0.5165923774755303,120.0,48.02217374316449,0.45581456476782056,0.575535230562262,25.275345294736326,0.17303151675473155,0.6455813481472432,0.01885220409175542,1.0673484671860933,50.0,12.14431831587029,2.5163966939907554,0.5713888888888888,0.12306825993042025,13.711176328190081,0.5712990136745867,2.5280212882975235,2.7773510038751423,0.17626400277511217,0.7730682599304203,0.596804257155308,1.7559084904275104,4.651054916522362,0.014187323980983714,0.09579987055250302,0.791650715439556,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,39
G_4867__pb_wide_t-4_mc040,robust_valid,24.0,11.865618553876196,0.49440077307817487,120.0,51.88858777808583,0.8378551290460623,0.4865414765281658,25.275345294736326,0.1811972681873139,0.6455813481472432,0.02315357169603128,1.0673484671860933,50.0,11.613265074328707,2.5479570710139785,0.5727951388888889,0.1490216755198055,13.739300813472454,0.5724708672280189,2.5575457398930497,2.8130586307193584,0.14789510753213317,0.7990216755198055,0.6511265679876723,1.7698706094859673,4.611759456415946,0.010923858369080813,0.07096525468218925,0.8162914763837328,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,40
G_4867__pb_wide_t-4_mc041,robust_valid,24.0,11.9828587733374,0.49928578222239167,120.0,52.06696327851451,0.9334289292259458,0.4750413313616524,25.275345294736326,0.17072330710072983,0.6455813481472432,0.020512255382359353,1.0673484671860933,50.0,11.877035445062527,2.547042422715464,0.5713194444444445,0.1359420868857163,13.703131797661559,0.5709638249025649,2.5592466073300337,2.8153711875502374,0.14938442232355947,0.7859420868857163,0.6365576645621569,1.7245638163053552,4.571808589956268,0.011061985563784096,0.0720983498302983,0.8029630317211528,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,41
G_4867__pb_wide_t-4_mc042,robust_valid,24.0,12.178456949104643,0.5074357062126934,120.0,53.18034682393545,0.9684901400374293,0.40449641816713067,25.275345294736326,0.17334625365489198,0.6455813481472432,0.01646603780543788,1.0673484671860933,50.0,12.23146903117136,2.53609035066684,0.5938541666666667,0.16138017142961736,14.249704737072975,0.5937376973780406,2.550862422011976,2.7982273112476603,0.1437062367418032,0.8113801714296174,0.6676739346878142,1.8761959290396824,4.636189570316445,0.010472438023347732,0.06429080492919666,0.8248750155573893,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,42
G_4867__pb_wide_t-4_mc043,robust_valid,24.0,12.599419761450964,0.5249758233937901,120.0,48.336073523867896,0.6074628803630753,0.46301767455297166,25.275345294736326,0.15420584648017743,0.6455813481472432,0.019851134874564056,1.0673484671860933,50.0,12.583424722230514,2.5254840517519965,0.5462152777777778,0.09170303684279357,13.098197422021581,0.5457582259175658,2.529627068373528,2.774108588785846,0.13191897258925717,0.7417030368427936,0.6097840642535364,1.9343716500409893,4.567632140135992,0.009679283416709837,0.06229067676272169,0.7569208133928395,,,stage06PB_G4867_targeted_AL,G_4867,residual_max_jitter,det_offset,-4.0,43
