CD_final_nm,CD_initial_nm,CD_locked_nm,CD_pitch_frac,CD_shift_nm,DH_nm2_s,DQ_nm2_s,H_min,H_peak,Hmax_mol_dm3,LER_CD_locked_nm,LER_after_PEB_P_nm,LER_after_eblur_H0_nm,LER_design_initial_nm,LER_final_nm,LER_initial_nm,PEB_LER_reduction_pct,P_line_center_mean,P_line_margin,P_line_max,P_max,P_mean,P_min,P_space_center_mean,P_space_min,P_threshold,P_threshold_locked,Q0_mol_dm3,_failure_target,_id,abs_len_nm,area_P_gt_threshold_nm2,area_frac,cd_lock_status,cond_area,cond_cd,cond_contrast,cond_line,cond_metrics,cond_space,contrast,domain_x_nm,domain_y_nm,dose_mJ_cm2,dose_norm,dt_s,edge_roughness_amp_nm,edge_roughness_corr_nm,edge_roughness_seed,electron_blur_LER_reduction_pct,eta,grid_spacing_nm,kdep_s_inv,kloss_s_inv,kq_s_inv,label,line_cd_nm,line_cd_ratio,passed,pitch_nm,prefilter_score,psd_PEB_high,psd_PEB_low,psd_PEB_mid,psd_design_high,psd_design_low,psd_design_mid,psd_eblur_high,psd_eblur_low,psd_eblur_mid,psd_high_band_reduction_pct,psd_locked_high,psd_locked_low,psd_locked_mid,psd_mid_band_reduction_locked_pct,psd_mid_band_reduction_pct,quencher_enabled,reference_dose_mJ_cm2,roughness_trigger,sigma_nm,time_s,total_LER_reduction_locked_pct,total_LER_reduction_pct
13.765910724850542,,10.62838091171821,0.5735796135354393,,0.4138662756420672,,0.010888574319506525,,0.1964932321291417,2.488890568515096,2.4937876999730384,,2.8001199482964156,,,,0.7611906374806413,0.11119063748064129,,0.7916630883266955,,0.12025441379035855,0.21345370115963877,,,,0.022583448719233273,,143.0,46.36871952097863,,0.5732291666666667,,,,,,,,0.5477369363210025,120.0,,36.89777551777661,,,,,,,,,0.5575696144253015,,1.2929785982705653,robust_valid,10.8,0.45,,24.0,0.9987469102152045,,,,,,,,,,,,,0.8093262205690209,,,,,,2.5796605283394456,34.719191333279014,,
16.628998053657902,,14.2884339261067,0.5196561891768094,,0.6015744620934129,,0.008839658716921871,,0.21113448259420692,2.3523909768544455,2.339855315331442,,2.777139811468949,,,,0.7872248676538646,0.13722486765386455,,0.8052826071578373,,0.07368324921544032,0.115758746666995,,,,0.014294613003730774,,6123.0,60.59315546415746,,0.5195572916666666,,,,,,,,0.6714661209868695,160.0,,32.13039109390229,,,,,,,,,0.44903617911040783,,1.8531699874438345,robust_valid,14.4,0.45,,32.0,0.9987290563247996,,,,,,,,,,,,,0.9552641291480809,,,,,,1.0227475482970476,43.723692703060806,,
16.976712967203134,,12.646435986401178,0.606311177400112,,0.4768896891735494,,0.006940558961613967,,0.2198390362598002,2.458003143295414,2.4068503178355725,,2.7751431839943566,,,,0.9160365057494994,0.26603650574949933,,0.929699175691726,,0.07961690458363113,0.14427238492226444,,,,0.023869995055720208,,567.0,94.8273893352598,,0.6060416666666667,,,,,,,,0.7717641208272349,140.0,,40.86323654372245,,,,,,,,,0.6460679511539638,,1.6482438249513507,robust_valid,12.6,0.45,,28.0,0.9987107403144647,,,,,,,,,,,,,1.4586317050729536,,,,,,0.4978113994002342,42.23726648371667,,
14.601831893919998,,12.427450945591051,0.5214939962114286,,0.5557812803424895,,0.009519068945972391,,0.20524162643589078,2.3778742888511366,2.3706703447938513,,2.7751431839943566,,,,0.7521746287768116,0.1021746287768116,,0.7758723015047596,,0.0894679730125311,0.1473257226378724,,,,0.019518442014232276,,8859.0,98.01876913290471,,0.52125,,,,,,,,0.6048489061389393,140.0,,30.26315621472895,,,,,,,,,0.5550586055032909,,1.2538406243547797,robust_valid,12.6,0.45,,28.0,0.9986743813795306,,,,,,,,,,,,,0.8286986559339343,,,,,,2.018672503530979,35.16024782322347,,
21.186497598499013,,12.8422573241802,0.8827707332707923,,0.3367124048061669,,0.028610944823021553,,0.21272396844811736,nan,3.0299209339987128,,2.8001199482964156,,,,0.9343884629750022,0.2843884629750022,,0.947073115366945,,0.2996739044517952,0.45576514384772876,,,,0.0011634342279285192,,8719.0,76.04428765829653,,0.8892534722222222,,,,,,,,0.47862331912727346,120.0,,51.750547567382455,,,,,,,,,0.5495033172890544,,1.741005812305957,merged,10.8,0.45,,24.0,0.9986254487049273,,,,,,,,,,,,,nan,,,,,,2.5850344179198146,42.61428644414991,,
16.43205713274292,,14.486257979723698,0.5135017853982162,,0.7028425039723516,,0.013373055850136253,,0.18852058089338242,2.3784997470207045,2.352295307113988,,2.777139811468949,,,,0.7802497472738187,0.13024974727381866,,0.7983737293420079,,0.09254245030941338,0.137461695670332,,,,0.007645881464704871,,395.0,94.29417313076556,,0.5137369791666667,,,,,,,,0.6427880516034867,160.0,,36.41908392962068,,,,,,,,,0.48669417211785915,,0.7592719499953091,robust_valid,14.4,0.45,,32.0,0.9986237166189649,,,,,,,,,,,,,1.118236174430022,,,,,,0.024990965612232685,37.469141562469304,,
19.040970092583912,,14.126035092346399,0.5950303153932472,,0.7951695152558387,,0.01822840561992483,,0.18516596583649517,2.302369171897755,2.305363248914787,,2.777139811468949,,,,0.8223917076624574,0.17239170766245737,,0.8377218917232934,,0.13802056097168358,0.198789477577961,,,,0.007346999896690249,,3339.0,41.48722817655653,,0.5951302083333333,,,,,,,,0.6236022300844963,160.0,,42.672248946502805,,,,,,,,,0.5785769850015641,,0.6165071786381304,robust_valid,14.4,0.45,,32.0,0.9985814361057339,,,,,,,,,,,,,0.6697175533270469,,,,,,1.7212432455271482,32.063360889442265,,
18.414826726506654,,12.52558735715034,0.6576723830895234,,0.5811209852807224,,0.021368343287188007,,0.20663503132760525,2.3850450183908705,2.4337771599227214,,2.7751431839943566,,,,0.8730671109336963,0.22306711093369624,,0.8884300120530343,,0.1590826000226969,0.2461020903084566,,,,0.006514149075374007,,2215.0,51.059063309803605,,0.6582142857142858,,,,,,,,0.6269650206252397,140.0,,51.711854877881706,,,,,,,,,0.5228506647981703,,1.3710555513389409,robust_valid,12.6,0.45,,28.0,0.9985215779910235,,,,,,,,,,,,,0.8838988946834027,,,,,,1.670522639527917,34.73685579840094,,
21.019784594265214,,13.177156220849294,0.7507065926523291,,0.5292146650142968,,0.022273414435319924,,0.21523091170005498,nan,2.6286541601096878,,2.7751431839943566,,,,0.9234421803350071,0.2734421803350071,,0.9349463973704958,,0.2146933807776043,0.3256344057171049,,,,0.009596363799646497,,7639.0,76.2066908646375,,0.7498511904761904,,,,,,,,0.5978077746179022,140.0,,52.706846362911165,,,,,,,,,0.5965640507638454,,1.3442076379433274,robust_valid,12.6,0.45,,28.0,0.998518310571294,,,,,,,,,,,,,nan,,,,,,2.2791117019951344,36.85810617636889,,
18.16020945604755,,14.353820693668592,0.5675065455014859,,0.6096453505568207,,0.010264840464767623,,0.185956716760993,2.3877437073193066,2.3299103988567027,,2.777139811468949,,,,0.856713807694823,0.20671380769482295,,0.8715523109419919,,0.09953194532989854,0.15128671638044694,,,,0.010791459213942289,,5315.0,87.4581344332546,,0.5671223958333333,,,,,,,,0.7054270913143761,160.0,,34.91085260454565,,,,,,,,,0.6034503891132772,,1.029249178711325,robust_valid,14.4,0.45,,32.0,0.9985093799595426,,,,,,,,,,,,,1.184791954384466,,,,,,0.18498601019382477,41.785561088472605,,
