_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_surrogate,variation_idx,phase,yield_score_surrogate,yield_score_06a_rescore,score_gap
D_3372__nom,robust_valid,24.0,12.48,0.52,120.0,57.898932670243084,0.5469867205247283,0.5595840287394822,32.76844230014831,0.19267110334709286,0.6079203153029085,0.007882957784458994,1.4029643880203366,50.0,12.353764470493623,2.5226990802388425,0.7415451388888888,0.24466906986075665,17.81051221193515,0.742104675497298,2.863334497004781,2.7701829575093893,0.34356654255600316,0.8946690698607567,0.5511025273047535,1.470012585044289,4.586725975482864,0.02664737205038028,0.2182645945524815,0.9087991350160273,,,D_3372,43,0,nominal,0.9790000000000005,-0.5550586522268349,nan
D_1485__nom,robust_valid,24.0,12.48,0.52,120.0,55.626294071786106,0.8127282746136189,0.5398917125537992,33.568270090036094,0.16425465142354367,0.5022635200992227,0.007714176038280129,1.3710595550946891,50.0,12.614566522576112,2.520230089256896,0.6352777777777778,0.14427466788570464,15.249295002339284,0.6353872917641369,2.5883239545981236,2.7701829575093893,0.26566345437319705,0.7942746678857047,0.5286112135125076,1.4003567362727687,4.586725975482864,0.022505278581099773,0.16513580907422562,0.81332140930052,,,D_1485,44,0,nominal,0.9783666666666695,0.7500236593133462,nan
D_785__nom,robust_valid,24.0,12.48,0.52,120.0,53.00051589310169,0.3893648022785783,0.5369446223601699,34.486201643012464,0.1793073286116123,0.4806756652891636,0.009466865826398134,1.8151151635684073,50.0,12.434171824126068,2.5246450258587694,0.6196006944444444,0.15128455459334833,14.868327024946893,0.6195136260394539,2.563808733007062,2.7701829575093893,0.24506463188549965,0.8012845545933484,0.5562199227078487,1.5255878746109246,4.586725975482864,0.020953451339527238,0.1484024811241732,0.8213748740966864,,,D_785,45,0,nominal,0.9782666666666682,0.160932990732511,nan
D_2935__nom,robust_valid,24.0,12.48,0.52,120.0,57.318382694385946,1.0741920992732048,0.33674759529531,29.55933218356222,0.19552639950066805,0.6196695625782014,0.017447983156889675,1.7505008154548705,50.0,12.459935571708431,2.5062934936175667,0.6587326388888889,0.234642276481573,15.813631559258269,0.6589013149690945,2.5445369829652904,2.7701829575093893,0.17041948348407843,0.884642276481573,0.7142227929974946,1.8479745448327551,4.586725975482864,0.009833205763061955,0.07053991926600393,0.8941335155500935,,,D_2935,46,0,nominal,0.9770000000000001,0.6627476571932139,nan
D_1397__nom,robust_valid,24.0,12.48,0.52,120.0,49.447499234229326,0.32088076137006283,0.5017628527246416,27.139974017627537,0.1972606572136283,0.47350493287667633,0.0060283354204148055,1.2157188430428505,50.0,12.511238262743417,2.518589743019496,0.5709722222222222,0.12108132898609936,13.702765772134152,0.570948573838923,2.5266245645664087,2.7701829575093893,0.17472472874451236,0.7710813289860994,0.596356600241587,1.8026324628281056,4.586725975482864,0.01908478091809436,0.09254301180593885,0.7885489258902866,,,D_1397,47,0,nominal,0.9765333333333349,0.8192750000000003,nan
D_1928__nom,robust_valid,24.0,12.48,0.52,120.0,56.230577948503196,0.625813233666122,0.4324297785758972,42.17646758072078,0.19309218730777503,0.4794455327093601,0.015097572170197963,0.7530301311053336,50.0,12.280682799916587,2.5215236918229196,0.713125,0.23048492953732302,17.131549339272787,0.7138145558030328,2.72219637647514,2.7701829575093893,0.31697128244180484,0.880484929537323,0.5635136470955182,1.5063086745197745,4.586725975482864,0.02247207303745039,0.19778644152441346,0.8953964867718825,,,D_1928,48,0,nominal,0.9754344645430281,-1.0773673552736605,nan
D_1788__nom,robust_valid,24.0,12.48,0.52,120.0,57.562863724306226,1.0275439471006393,0.3968046234920621,34.51120902784169,0.16349231318570673,0.6022342598997057,0.012606506226584316,1.5318472664803267,50.0,12.488033504263438,2.4965698717133646,0.6711805555555556,0.21241775192717827,16.10175258031479,0.6709063575131163,2.576406748793608,2.7701829575093893,0.23801661206780877,0.8624177519271783,0.6244011398593695,1.5705199845441389,4.586725975482864,0.01442389992735872,0.12615451281984114,0.8757375050871864,,,D_1788,49,0,nominal,0.9750166666666684,0.10234816460322083,nan
D_1901__nom,robust_valid,24.0,12.48,0.52,120.0,57.54419148992747,0.6975492853671312,0.5637562868185342,30.363695141859353,0.21087823298759759,0.6438250737264752,0.021090208729729054,1.5044330591335893,50.0,12.645007985968794,2.5118442706897546,0.7098784722222222,0.24715120290580384,17.04467439141939,0.7101947663091414,2.669876521601942,2.7701829575093893,0.2918006981824142,0.8971512029058039,0.6053505047233896,1.5206789225948818,4.586725975482864,0.019866050523508715,0.16930583797187743,0.910910303478242,,,D_1901,50,0,nominal,0.9736083333333346,0.19031967467960853,nan
D_2243__nom,robust_valid,24.0,12.48,0.52,120.0,49.08900592569262,0.44713321421295404,0.48501219106838106,31.48259500041604,0.18986604831181467,0.6405519581399859,0.0249641621299088,1.119651893619448,50.0,12.512686144621515,2.5181505502924306,0.6328125,0.20152573086649983,15.190533141466446,0.6329388808944353,2.5437682869319547,2.7701829575093893,0.21025851996266437,0.8515257308664999,0.6412672109038355,1.757101982551991,4.586725975482864,0.012903313764436241,0.1132162383648632,0.8675176568629601,,,D_2243,51,0,nominal,0.9723333333333333,0.8102701144622496,nan
D_4760__nom,robust_valid,24.0,12.48,0.52,120.0,49.03716845624149,0.6171355079859495,0.49848379027098416,28.020919538103044,0.20937122526578605,0.6487381044775248,0.020545862903818487,0.8196520945057273,50.0,12.49810983283616,2.5127051876057793,0.6630729166666667,0.22235544712356614,15.91416032720654,0.6630900136336059,2.566439632224016,2.7701829575093893,0.23557435639560795,0.8723554471235662,0.6367810907279582,1.7337011408036467,4.586725975482864,0.017375150820922367,0.12739146888969732,0.8858226657329153,,,D_4760,52,0,nominal,0.9720166666666683,0.7103789678352688,nan
D_2264__nom,robust_valid,24.0,12.48,0.52,120.0,54.957978372462094,0.6956582721322775,0.5528746570460499,37.95009416528046,0.19574073581956328,0.5202332504093647,0.01348538864403963,1.0247923112474382,50.0,12.226506074590295,2.5361312400301483,0.7379513888888889,0.22239135087818374,17.718316203413327,0.738263175142222,2.9152173403616883,2.7701829575093893,0.3538291407681046,0.8723913508781838,0.5185622101100791,1.3430481312038676,4.586725975482864,0.026576410267921898,0.2345647936511483,0.8890589823230294,,,D_2264,53,0,nominal,0.971050000000001,-1.3283797627722813,nan
D_3478__nom,robust_valid,24.0,12.48,0.52,120.0,50.800735116004944,0.1704223919659853,0.32324793208390473,37.84343325998634,0.17276938013732432,0.5466072202660144,0.018397621074691416,1.7606422281824052,50.0,12.543772427407125,2.5341669129988893,0.5931423611111111,0.19483119656293513,14.229316308541044,0.5928881795225435,2.529444470311219,2.7701829575093893,0.13251568664141425,0.8448311965629351,0.7123155099215209,2.0816084920968363,4.586725975482864,0.0070549013666862635,0.057644364730711994,0.8592972371498901,,,D_3478,54,0,nominal,0.9700250000000001,0.06337028526271393,nan
D_2094__nom,robust_valid,24.0,12.48,0.52,120.0,37.25144444871694,1.149397725239396,0.45319738490507006,32.6868182560429,0.20186536737717686,0.599106692429632,0.013388325618579984,1.400102118961513,50.0,12.439702183339644,2.491329060113008,0.6482465277777778,0.18397348618134335,15.567095792420876,0.6486289913508698,2.5579711625919006,2.7701829575093893,0.2368425649564534,0.8339734861813434,0.59713092122489,1.4417795561568767,4.586725975482864,0.015464323303851968,0.13176383042906373,0.8503979616501369,,,D_2094,55,0,nominal,0.9691583333333342,0.9087499999999997,nan
D_2377__nom,robust_valid,24.0,12.48,0.52,120.0,50.4064774364233,1.0249262563884258,0.4091592665761709,27.1565953316167,0.16987960982136427,0.5712028198875487,0.020094139203429222,0.8920008619315922,50.0,12.277971209269783,2.5029953036560033,0.5773263888888889,0.1194890110143133,13.851626637433748,0.5771511098930728,2.5189651074326767,2.7701829575093893,0.15021364677761068,0.7694890110143133,0.6192753642367026,1.7676853315465415,4.586725975482864,0.011276318570291204,0.07029247095099703,0.7837322721724275,,,D_2377,56,0,nominal,0.9680583333333339,0.8541250000000008,nan
D_4735__nom,robust_valid,24.0,12.48,0.52,120.0,54.0491783246398,0.8007527813315392,0.4011360571719706,24.375648126006126,0.20623118532821536,0.6423596169799566,0.0057889331504702565,0.6259022890590131,50.0,12.317266492419586,2.5188765505245936,0.6568055555555555,0.2283217332180586,15.768115031827392,0.657004792992808,2.5519267599352147,2.7701829575093893,0.18828389913581345,0.8783217332180586,0.6900378340822452,1.9556744709804517,4.586725975482864,0.0156999904984381,0.08392970458947653,0.8877039174126359,,,D_4735,57,0,nominal,0.9677333333333349,0.8362000000000008,nan
D_97__nom,robust_valid,24.0,12.48,0.52,120.0,50.110748218372464,1.065570934675634,0.35378632247447966,28.16910315770656,0.16855686534196138,0.6054113976657391,0.00896365433000028,0.6522683617658913,50.0,12.54553364926825,2.5067124152796962,0.6238194444444445,0.17376582960284492,14.960097501949004,0.6233373959145418,2.5346006371079075,2.7701829575093893,0.1716760423405746,0.823765829602845,0.6520897872622704,1.8173464968842594,4.586725975482864,0.012488338420995991,0.07790631604085771,0.8352471662514199,,,D_97,58,0,nominal,0.9677083333333345,0.733100849549337,nan
D_4032__nom,robust_valid,24.0,12.48,0.52,120.0,39.812298238277435,0.4818689078092575,0.41163363279774784,29.423243161290884,0.19461855494417252,0.5296207802370191,0.013122172448784112,0.739815270062536,50.0,12.32702007000361,2.521545711240312,0.5734548611111111,0.13294768229545817,13.768599801199931,0.5736916583833305,2.5295079166532535,2.7701829575093893,0.15516765795006254,0.7829476822954582,0.6277800243453957,1.9215200483878647,4.586725975482864,0.013068350574728795,0.07599992919061546,0.798409687745437,,,D_4032,59,0,nominal,0.9673333333333339,0.8621249999999996,nan
D_4611__nom,robust_valid,24.0,12.48,0.52,120.0,49.35375370737165,0.33062093798071146,0.3017559756524861,25.922184116207063,0.17025780553929507,0.5637907249853015,0.003584134904667735,1.6182043217122555,50.0,12.286216420383662,2.5643389273125328,0.5593055555555555,0.1407475321071331,13.414815525004698,0.5589506468751958,2.5651711738375225,2.7701829575093893,0.08690151112145111,0.7907475321071331,0.703846020985682,2.4443235859508325,4.586725975482864,0.006812432373077995,0.029299954403379156,0.8004707839615649,,,D_4611,60,0,nominal,0.964008333333333,0.7789750000000006,nan
D_228__nom,robust_valid,24.0,12.48,0.52,120.0,59.140554514713585,0.6279274206608534,0.3559380589984357,28.762043877504766,0.1809322789683938,0.5361008094623685,0.004669797951355577,1.26111716683954,50.0,12.427886163384049,2.525542997698472,0.6223263888888889,0.19277736894629227,14.936223767393793,0.6223426569747413,2.5411770525497746,2.7701829575093893,0.1645082680952536,0.8427773689462923,0.6782691008510386,2.008918295040376,4.586725975482864,0.013821160136683242,0.07340813269733436,0.853891694430121,,,D_228,61,0,nominal,0.9615083333333339,0.8392333333333328,nan
D_2203__nom,robust_valid,24.0,12.48,0.52,120.0,51.60956135764718,0.520096636377275,0.41416550120338796,35.00967212487012,0.2105637338757515,0.6157158381305635,0.02730394377373159,0.72922542411834,50.0,12.652009890417037,2.519586076367286,0.6890798611111111,0.25627484412845625,16.554400127215914,0.6897666719673298,2.5925570896227605,2.7701829575093893,0.25367937822562464,0.9062748441284563,0.6525954659028317,1.7897994781138569,4.586725975482864,0.015238896984159747,0.13746964502015385,0.917928028871456,,,D_2203,62,0,nominal,0.961283333333334,0.39786151758700516,nan
D_607__nom,robust_valid,24.0,12.48,0.52,120.0,43.00818088743836,1.010103846900165,0.4225188970565796,32.01684882398695,0.1973235874157399,0.503731666598469,0.013582085268571973,1.3346238271333277,50.0,12.273427308229255,2.4950263578136687,0.6073090277777777,0.1493592681415591,14.580810923977044,0.6075337884990435,2.526043752899466,2.7701829575093893,0.19267233872674383,0.7993592681415591,0.6066869294148153,1.5819264080717361,4.586725975482864,0.01488274258957106,0.1006804499912782,0.8157343088324888,,,D_607,63,0,nominal,0.9600750000000007,0.8826083333333334,nan
D_498__nom,robust_valid,24.0,12.48,0.52,120.0,51.571959623135626,0.8536781687289476,0.4240532253868878,28.86418907903135,0.21879356645047665,0.4709109618328512,0.006686132876202464,1.44465719955042,50.0,12.367295296795541,2.5034237785564173,0.6340972222222222,0.18325337155504084,15.217502440588532,0.6340626016911889,2.5419226096091116,2.7701829575093893,0.2024856313709062,0.8332533715550409,0.6307677401841347,1.713722443190882,4.586725975482864,0.019903706846742746,0.1027143837504844,0.8468141216948517,,,D_498,64,0,nominal,0.9592916666666664,0.8426083333333333,nan
D_4637__nom,robust_valid,24.0,12.48,0.52,120.0,59.58569131884724,1.0759763410314918,0.4927920156158507,28.617269550450146,0.2145011459570378,0.5677557921037077,0.02308189951814711,1.5229376149363816,50.0,12.543004657046481,2.492702245173012,0.6718576388888889,0.2159489302626919,16.122501857019707,0.6717709107091544,2.574127517657445,2.7701829575093893,0.23398220463963984,0.8659489302626919,0.6319667256230521,1.5230412922403402,4.586725975482864,0.01709846076101689,0.1220849388379274,0.8796746412632106,,,D_4637,65,0,nominal,0.9591833333333335,0.835475,nan
D_1729__nom,robust_valid,24.0,12.48,0.52,120.0,57.067229172214866,1.2061351714655757,0.38425937965512275,29.122793888673186,0.1924878941383213,0.4912575051188469,0.013427870934829115,1.663361668586731,50.0,12.327596152470079,2.4904372957621033,0.6216666666666667,0.1626238483340402,14.910901875107907,0.6212875781294961,2.526813353756636,2.7701829575093893,0.17682484022024442,0.8126238483340402,0.6357990081137959,1.6380697467924576,4.586725975482864,0.01417344548287401,0.08263321669946513,0.8258435826894129,,,D_1729,66,0,nominal,0.9585916666666662,0.8912666666666672,nan
D_4730__nom,robust_valid,24.0,12.48,0.52,120.0,58.959961546584964,0.3607225315645337,0.5780357343144715,33.48134474828839,0.1748480404727161,0.5192664484493434,0.009031146056950093,0.8130762707442045,50.0,12.493690305851993,2.53410682449922,0.6628298611111111,0.1781212711358785,15.911184126155964,0.6629660052564985,2.6331204564896615,2.7701829575093893,0.2946529781891941,0.8281212711358785,0.5334682929466844,1.4859072199414975,4.586725975482864,0.02564544985567839,0.18985189414488393,0.847023642689334,,,D_4730,67,0,nominal,0.9579833333333342,0.42111129922780965,nan
D_3335__nom,robust_valid,24.0,12.48,0.52,120.0,38.631851124577224,0.22100269049406052,0.3783623708412051,28.06920591276139,0.2179704679455608,0.5887054680846632,0.0023683368880301715,1.3251323024742305,50.0,12.396652593703482,2.535431756169724,0.6158680555555556,0.20477196300545109,14.788417169705719,0.6161840487377382,2.5342428758297704,2.7701829575093893,0.162935852655326,0.8547719630054511,0.6918361103501252,2.106654453070211,4.586725975482864,0.013499231762580392,0.07374839897403422,0.8666530653233424,,,D_3335,68,0,nominal,0.9569666666666687,0.7533166666666672,nan
D_3195__nom,robust_valid,24.0,12.48,0.52,120.0,50.03162979148328,0.6885637203231454,0.5779723801650107,28.628144091926515,0.1661345269996673,0.5812547454610467,0.012586022894829511,1.1092801867052913,50.0,12.645675322289716,2.514611112262296,0.5984895833333334,0.12574720885602275,14.365949852706985,0.598581243862791,2.542382106541038,2.7701829575093893,0.2224285292661151,0.7757472088560228,0.5533186795899077,1.529481124644576,4.586725975482864,0.018330311086110093,0.130955940282446,0.794924515848636,,,D_3195,69,0,nominal,0.9569500000000014,0.8626416666666661,nan
D_2725__nom,robust_valid,24.0,12.48,0.52,120.0,56.27688767295331,0.3837149469181895,0.36104120751842855,37.29482205118984,0.1641351444926113,0.5660772556439042,0.025241779731586575,1.5346134258434176,50.0,12.43186518892324,2.5252549819146735,0.593125,0.18172901231256788,14.229058193180986,0.5928774247158745,2.5297911600623273,2.7701829575093893,0.14252430746343253,0.8317290123125679,0.6892047048491354,1.9589650894442603,4.586725975482864,0.007098312999225337,0.06554553731435968,0.8475727461060041,,,D_2725,70,0,nominal,0.9562083333333333,0.7723455957409584,nan
D_1541__nom,robust_valid,24.0,12.48,0.52,120.0,53.85118771903217,1.1333173625171185,0.3108974673785269,33.957748538814485,0.18613425232470035,0.6114282644353808,0.005597906615585089,1.2714416738599539,50.0,12.297740990429116,2.4983706993240276,0.7077083333333334,0.25938687454911624,16.985192073689248,0.7077163364037187,2.603715705524497,2.7701829575093893,0.2434557403717895,0.9093868745491163,0.6659311341773267,1.7252303185538402,4.586725975482864,0.01512751862620456,0.11700100896001639,0.9178624761937482,,,D_1541,71,0,nominal,0.9561500000000005,-0.48096005702722844,nan
D_1712__nom,robust_valid,24.0,12.48,0.52,120.0,38.95930470060557,0.5478924857452512,0.5217435804195703,34.71792694646865,0.21260571510531007,0.6233091852627695,0.02121348023414612,0.85837746784091,50.0,12.447663639880684,2.5215997438914655,0.6784895833333333,0.2155899412316089,16.294604975794094,0.6789418739914206,2.623454203011237,2.7701829575093893,0.28318326369054037,0.8655899412316089,0.5824066775410686,1.551293681983132,4.586725975482864,0.017919269866458743,0.17263236805800192,0.8821696299197269,,,D_1712,72,0,nominal,0.9559000000000003,0.8625916666666666,nan
D_2078__nom,robust_valid,24.0,12.48,0.52,120.0,42.57726056780666,0.7863076385110617,0.4198267564177513,34.42147528287023,0.21555626824498175,0.5439621486701072,0.0153929088357836,1.6192780756391585,50.0,12.548839749432947,2.5041195595804413,0.6517013888888888,0.2112137311670862,15.641621108210028,0.6517342128420845,2.5519253387071794,2.7701829575093893,0.21985501364871482,0.8612137311670862,0.6413587175183714,1.6428971070997296,4.586725975482864,0.014782015350704539,0.11547244260956346,0.875937877619429,,,D_2078,73,0,nominal,0.955875000000002,0.33167014566525743,nan
D_4945__nom,robust_valid,24.0,12.48,0.52,120.0,53.814472703263164,0.9700396489351988,0.6589999345131219,26.300278031267226,0.18346604727208615,0.5821990330703557,0.008760400023311377,1.0809380426071584,50.0,12.496805413177515,2.511168520701114,0.6512673611111112,0.15431905679445457,15.63517462963045,0.6514656095679354,2.6057373496454495,2.7701829575093893,0.2771471871188752,0.8043190567944546,0.5271718696755794,1.3431396551651118,4.586725975482864,0.02614442374679902,0.17244217221014677,0.8225144146259524,,,D_4945,74,0,nominal,0.9544666666666662,0.6442118812451308,nan
D_790__nom,robust_valid,24.0,12.48,0.52,120.0,44.69461166113615,0.0670844865962863,0.4686025150120258,39.281742884777486,0.19700983606278896,0.525565301720053,0.015193182472139596,1.0848910249769688,50.0,12.320437578161435,2.5280774465172158,0.6537326388888889,0.20453738744106464,15.688533681567922,0.6536889033986634,2.5808321023907013,2.7701829575093893,0.2622384152351874,0.8545373874410647,0.5922989722058772,1.6377524510615662,4.586725975482864,0.017723117587690043,0.15815865833671985,0.8726439945379485,,,D_790,75,0,nominal,0.9534833333333336,-1.1324981502703946,nan
D_91__nom,robust_valid,24.0,12.48,0.52,120.0,56.676731212064624,0.9278899077326059,0.3903193224221468,39.86811647657305,0.16125939136371015,0.5141650224104524,0.015478474376723169,1.8874507434666157,50.0,12.3962295285117,2.4987642764973295,0.6395833333333333,0.18315045304791533,15.357585821433025,0.639899409226376,2.5511322289442413,2.7701829575093893,0.2171536722572444,0.8331504530479154,0.615996780790671,1.5257571797793843,4.586725975482864,0.012635814374061279,0.11536696061967851,0.8494762995817257,,,D_91,76,0,nominal,0.9533833333333339,-0.3753273572559679,nan
D_981__nom,robust_valid,24.0,12.48,0.52,120.0,56.50634544342756,0.46142919547855854,0.4716356216929853,27.01333354227245,0.18183177730999886,0.5845089777372777,0.0015938739012926815,1.4687769752927125,50.0,12.527086873667567,2.5169296811198905,0.6363541666666667,0.19375495973559353,15.273752921204704,0.6364063717168627,2.5454601296765706,2.7701829575093893,0.21293452708721286,0.8437549597355936,0.6308204326483807,1.815090319576487,4.586725975482864,0.019590761908111046,0.11180080948200036,0.8575097024424222,,,D_981,77,0,nominal,0.9528666666666664,0.5311220767640903,nan
D_3684__nom,robust_valid,24.0,12.48,0.52,120.0,45.726165865547955,0.7342007299885154,0.4271352549083531,24.15029504802078,0.18765001658350228,0.5525650823488831,0.006856098789721727,0.8109528427012265,50.0,12.491201562437585,2.518739737661819,0.5681076388888889,0.11895725503453791,13.636248488915523,0.5681770203714801,2.527433920828389,2.7701829575093893,0.13826222800534096,0.7689572550345379,0.630695027029197,1.9370763511067786,4.586725975482864,0.013271047988800765,0.062164744359427704,0.7824116604136998,,,D_3684,78,0,nominal,0.9526166666666671,0.8189416666666667,nan
D_4918__nom,robust_valid,24.0,12.48,0.52,120.0,53.15301913116127,0.27977436035871506,0.4779920854605734,34.32605367153883,0.20560980283655225,0.6306871730834246,0.02286923280917108,1.958246530033648,50.0,12.498691728255125,2.516507501912071,0.6669965277777777,0.24706973014417222,16.00065426255732,0.666693927606555,2.5566418222588245,2.7701829575093893,0.22630756794881546,0.8970697301441722,0.6707621621953568,1.7227514415540515,4.586725975482864,0.01264787681719394,0.1180249230031295,0.9114243651004137,,,D_4918,79,0,nominal,0.9511749999999985,0.4819748764717542,nan
D_435__nom,robust_valid,24.0,12.48,0.52,120.0,48.87865352444351,0.39814937487244606,0.3431651542894542,32.82832913566381,0.20853680326603352,0.5088600935414433,0.0018728683143854142,1.2266870746389031,50.0,12.469145239971848,2.5279834679175104,0.6479340277777778,0.22727478988622307,15.559078784860588,0.6482949493691912,2.544593882102308,2.7701829575093893,0.1976463086941936,0.8772747898862231,0.6796284811920295,2.0013258885826564,4.586725975482864,0.016614272475345932,0.09500028029744961,0.8883300273796852,,,D_435,80,0,nominal,0.9508833333333332,0.7355066064775004,nan
D_39__nom,robust_valid,24.0,12.48,0.52,120.0,41.83439889270812,0.27301598992198706,0.3567657835781574,41.39655794017017,0.19774640562944112,0.5785327956080437,0.020144594572484492,0.9182460620068014,50.0,12.579640045575607,2.5259072622692904,0.6561458333333333,0.2361877284664945,15.748304802952845,0.6561793667897019,2.551697507505917,2.7701829575093893,0.2230693574089657,0.8861877284664945,0.6631183710575288,1.8649334452858715,4.586725975482864,0.011891637836266714,0.1188629806015396,0.8998352298832505,,,D_39,81,0,nominal,0.9503499999999993,-0.6493464914668453,nan
D_2586__nom,robust_valid,24.0,12.48,0.52,120.0,58.778814274817705,1.0549266329035163,0.3895802769809961,23.498616465367377,0.17939804532565176,0.5500746445730329,0.013671527495607733,1.7992679253220558,50.0,12.308064024259807,2.5114928227324547,0.5744965277777778,0.12169236139625028,13.788927090848452,0.5745386287853521,2.524043853994816,2.7701829575093893,0.12026033805910422,0.7716923613962503,0.6514320233371461,1.9110744379467657,4.586725975482864,0.00991828358245201,0.047927520018636725,0.7834325158923744,,,D_2586,82,0,nominal,0.9494725974448031,0.7754583333333338,nan
D_4__nom,robust_valid,24.0,12.48,0.52,120.0,53.16791918780655,1.147375887259841,0.4991540929302573,31.56705003231764,0.19521779497154057,0.4660646795295179,0.01224745525047183,0.6974938632920384,50.0,12.537532101893554,2.5006235284157947,0.6491840277777777,0.15630041844827536,15.585117584170174,0.649379899340424,2.586012717357861,2.7701829575093893,0.2622681028342523,0.8063004184482754,0.5440323156140231,1.3721689212432566,4.586725975482864,0.02455395417631374,0.156655824264121,0.8231713752618001,,,D_4,83,0,nominal,0.9494666666666653,0.8748833333333339,nan
D_2357__nom,robust_valid,24.0,12.48,0.52,120.0,45.97198879625648,0.1768762143328786,0.30938066840171813,28.70449007488787,0.20660481026396155,0.6357537410221994,0.015532791679725051,1.8669983325526118,50.0,12.450572720945358,2.560311511277683,0.6009548611111111,0.22450332692487318,14.422299806070336,0.6009291585862641,2.5489925592014764,2.7701829575093893,0.10251446798787602,0.8745033269248732,0.7719888589369972,2.3969264465228446,4.586725975482864,0.0059472931967683735,0.03573237851111365,0.8840140137042098,,,D_2357,84,0,nominal,0.9494333333333337,0.6779167015834339,nan
D_2058__nom,robust_valid,24.0,12.48,0.52,120.0,39.40344542171806,0.5647259736433625,0.3498952115885913,32.27015445474535,0.18244908741675317,0.5173264139331877,0.011274666516110301,1.231960783712566,50.0,12.502316966548383,2.5245236261321655,0.56578125,0.12940822061235413,13.582861752295903,0.5659525730123293,2.530657238415263,2.7701829575093893,0.13485246091171668,0.7794082206123542,0.6445557597006375,1.9817241203780003,4.586725975482864,0.009934380546476593,0.061556488015317566,0.7941471516531454,,,D_2058,85,0,nominal,0.9490249999999997,0.8214666666666668,nan
D_2347__nom,robust_valid,24.0,12.48,0.52,120.0,55.8397563630715,0.8547540111467242,0.5004242334514857,26.028481759130955,0.18034003449603914,0.6457973374985159,0.011122460933402181,1.9593239105306566,50.0,12.501140231493595,2.5016079486860137,0.6386111111111111,0.18905139898426282,15.330255069576756,0.6387606278990315,2.5443412738715234,2.7701829575093893,0.20665799477174793,0.8390513989842628,0.6323934042125149,1.6644450519189729,4.586725975482864,0.01577997385517672,0.10582854664075358,0.8532203339514656,,,D_2347,86,0,nominal,0.9488333333333323,0.7822821194799305,nan
D_393__nom,robust_valid,24.0,12.48,0.52,120.0,55.699802013114095,0.6120479749515653,0.3696871927939355,22.68915130291134,0.20164975308813154,0.5965817242860794,0.023387631364166737,1.303910295944661,50.0,12.651516981644635,2.549071967983739,0.5733854166666666,0.15737960280904895,13.77576045707886,0.5739900190449525,2.553651222368001,2.7701829575093893,0.09311644359549359,0.807379602809049,0.7142631592135553,2.2786230916267782,4.586725975482864,0.007017390595000717,0.032501836216538675,0.8175840185084223,,,D_393,87,0,nominal,0.9481166666666676,0.833783333333333,nan
D_127__nom,robust_valid,24.0,12.48,0.52,120.0,58.828720562160015,0.340314575470984,0.537994546070695,25.3954386850819,0.21184310775250198,0.6011350467801094,0.017592720882967115,0.5571161098778248,50.0,12.207568495101354,2.5179050184600666,0.6513715277777777,0.2145320346344073,15.636350207414887,0.6515145919756203,2.5558031130488716,2.7701829575093893,0.22879881443236316,0.8645320346344073,0.6357332202020441,1.8066226272515593,4.586725975482864,0.02130294126951802,0.12370371268909607,0.8783077138892434,,,D_127,88,0,nominal,0.9480333333333321,0.15405291936484022,nan
D_4468__nom,robust_valid,24.0,12.48,0.52,120.0,45.14686702284962,0.7896533282473683,0.4508548525162041,36.64565906394273,0.1943347081448883,0.6433206561021507,0.024762633126229047,1.6541570466943085,50.0,12.447730361519657,2.5041129605244805,0.6608333333333334,0.22418986497543114,15.861476956165612,0.6608948731735672,2.561634455434379,2.7701829575093893,0.2273230105112104,0.8741898649754312,0.6468668544642208,1.5715827370757016,4.586725975482864,0.010960266875970395,0.1210277876565719,0.8898265653431128,,,D_4468,89,0,nominal,0.9473666666666667,-0.021878368610855015,nan
D_4665__nom,robust_valid,24.0,12.48,0.52,120.0,57.43367218505591,0.1166994497179985,0.40413827979937195,36.05888220947236,0.1589954210538417,0.616648880019784,0.025194370290264487,0.9446035516448319,50.0,12.433943731718788,2.528756928164254,0.6099305555555555,0.19440711718969284,14.642451218213205,0.6101021340922169,2.5319156121790756,2.7701829575093893,0.18361786696942822,0.8444071171896929,0.6607892502202646,1.9211408734281732,4.586725975482864,0.010069225312927562,0.09530423494165144,0.8606613758718464,,,D_4665,90,0,nominal,0.9453500000000005,0.7727083333333333,nan
D_848__nom,robust_valid,24.0,12.48,0.52,120.0,47.25966509710997,0.8448763741180301,0.4577956527471542,27.598477881401777,0.16932330823503433,0.5177265346981585,0.011981471450999379,0.8592415442690253,50.0,12.370436947704064,2.504520660055528,0.5551736111111111,0.08875883459273282,13.317834747215162,0.554909781133965,2.515128950075078,2.7701829575093893,0.1605581195446063,0.7387588345927328,0.5782007150481265,1.7061004447591472,4.586725975482864,0.014516612607886467,0.0821252402305646,0.7552650973352937,,,D_848,91,0,nominal,0.9453416666666672,0.8301833333333323,nan
