_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_surrogate,variation_idx,phase,yield_score_surrogate,yield_score_06a_rescore,score_gap
D_4593__mc093,robust_valid,24.0,12.513423813080685,0.5213926588783618,120.0,52.075187845377286,0.5122260435840671,0.48132119397607565,35.46103536623961,0.1888141017558918,0.5720053535886109,0.02251234211506071,1.0442101648077369,50.0,12.529416600768048,2.5180913248553507,0.6578993055555555,0.2071165338199118,15.781560539100136,0.6575650224625057,2.5764600966206004,2.771621696549074,0.24986481787904236,0.8571165338199118,0.6072517159408695,1.6411371313425434,4.609807600984897,0.015865835882846357,0.143716907408448,0.8734884798911466,,,D_4593,6,93,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc094,robust_valid,24.0,12.819832374364328,0.5341596822651803,120.0,55.60804868373135,0.5347649896332352,0.447116381999993,36.117539432444666,0.18765346650663,0.5720053535886109,0.021620897009547568,1.0442101648077369,50.0,12.891476135250553,2.56577869839606,0.6836805555555555,0.22556460720493077,16.410288393850237,0.6837620164104266,2.6559337653318713,2.810269200451654,0.2652382065690398,0.8755646072049308,0.610326400635891,1.6413604935724557,4.562136732215597,0.0164708475337554,0.14977828158807024,0.8891661259369568,,,D_4593,6,94,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc095,robust_valid,24.0,12.26424094247718,0.5110100392698825,120.0,52.16326754633345,0.39254607226696797,0.40595233020888294,35.33408856407128,0.19865560990985826,0.5720053535886109,0.023704700328916396,1.0442101648077369,50.0,12.145140380330366,2.528618190571575,0.6381597222222222,0.2253080459604685,15.314863943365737,0.6381193309735723,2.5452596445112508,2.7819240727946677,0.20137581416805309,0.8753080459604685,0.6739322317924155,1.846789460076146,4.618405292502673,0.012480782539013992,0.10533902987233605,0.8901213237750483,,,D_4593,6,95,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc096,robust_valid,24.0,12.97024374417654,0.5404268226740225,120.0,53.34123578670894,0.4780126334527425,0.4577993580415361,37.20492273894998,0.1937140247101174,0.5720053535886109,0.0209997955193898,1.0442101648077369,50.0,12.93280682396392,2.579165301987043,0.7047916666666667,0.23524829580978612,16.940493089279872,0.7058538787199947,2.7250855322293335,2.8196404398775607,0.29243791650008233,0.8852482958097861,0.5928103793097038,1.618763966189173,4.568930299812156,0.018142281466861664,0.17188163910041,0.8987818980645947,,,D_4593,6,96,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc097,robust_valid,24.0,12.369085196891916,0.5153785498704965,120.0,53.8241201560689,0.6326730620799828,0.4249782462132977,33.7957024398288,0.19262381255718103,0.5720053535886109,0.021291528027960395,1.0442101648077369,50.0,12.19379719416894,2.518823899996149,0.6486631944444444,0.21599870622543138,15.575922313842742,0.6489967630767809,2.5592232659374003,2.7828338403611954,0.21797663236939283,0.8659987062254314,0.6480220738560386,1.7368785345931521,4.626136125693549,0.014236454821923445,0.1157751326280251,0.8804848437274092,,,D_4593,6,97,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc098,robust_valid,24.0,12.92624215154645,0.5385934229811021,120.0,52.944551133406456,0.4820496585607539,0.46427684876917363,35.623883789566094,0.18616701837556413,0.5720053535886109,0.02027361297907165,1.0442101648077369,50.0,12.671641979732453,2.567731988914308,0.6793576388888889,0.21506140176964128,16.311644880303582,0.6796518700126493,2.660502677696039,2.811880169571203,0.2684137437927232,0.8650614017696413,0.5966476579769181,1.647465685942177,4.593979714751392,0.017225390509040792,0.15530047264475486,0.8796767879322149,,,D_4593,6,98,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc099,robust_valid,24.0,11.980287435227146,0.4991786431344644,120.0,56.909491469587095,0.5953173090083743,0.48519666218264007,36.200780833414974,0.19774331938849046,0.5720053535886109,0.022603066927708696,1.0442101648077369,50.0,11.698552041038559,2.5634839022988,0.6707465277777778,0.23226597062011778,16.109335194403194,0.6712222997667997,2.6382191861201507,2.8173397797260598,0.26275195770814413,0.8822659706201178,0.6195140129119736,1.5490787034306917,4.570376966472803,0.016906705413572153,0.15394475848845557,0.8989984254297718,,,D_4593,6,99,mc,0.9996250000000001,0.30472006852890754,nan
D_4593__mc100,robust_valid,24.0,12.375387773674893,0.5156411572364539,120.0,54.67063786102592,0.6603333604176094,0.4650659053510883,37.16902511294038,0.19235555608632132,0.5720053535886109,0.020177994978937595,1.0442101648077369,50.0,12.117090093449052,2.519592615348767,0.6924131944444445,0.23351386213195058,16.619920568595983,0.692496690358166,2.6408023700130654,2.7824884886367744,0.28235665787711794,0.8835138621319506,0.6011572042548327,1.5642252549911693,4.662326399049673,0.017803461813493016,0.16747070759832583,0.8984938579373519,,,D_4593,6,100,mc,0.9996250000000001,0.30472006852890754,nan
D_1752__mc001,robust_valid,24.0,12.366126564886075,0.5152552735369198,120.0,56.02817924143328,0.14000105588347123,0.4991943346314242,31.912095879700352,0.21916671985937858,0.5157025554217398,0.01455037548093729,1.000605819746852,50.0,12.256744009496861,2.5302654912713667,0.6572048611111111,0.22189686610661885,15.773465647989813,0.6572277353329089,2.573353158933943,2.784631762114741,0.2477245802250109,0.8718968661066189,0.624172285881608,1.73146427906563,4.627812436712372,0.021590618111672608,0.1420811717727633,0.8878184074343666,,,D_1752,7,1,mc,0.998716666666667,0.7724273403520433,nan
D_1752__mc002,robust_valid,24.0,12.69402863740999,0.528917859892083,120.0,55.60528626311898,0.21169529136396026,0.4635223566013754,30.394040417804714,0.2145714115487428,0.5157025554217398,0.014361469773112659,1.000605819746852,50.0,12.52095351068359,2.5300611866767064,0.6464409722222222,0.21134233072977737,15.524621053401356,0.6468592105583898,2.5585002252916724,2.774826504148986,0.22234400512050673,0.8613423307297774,0.6389983256092706,1.843097288847733,4.576729149498098,0.019520525241973796,0.11929139999061995,0.8752320523141598,,,D_1752,7,2,mc,0.998716666666667,0.7724273403520433,nan
