_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_06l,variation_idx,phase,rep_kind,strict_score_06l_surrogate,yield_score_06l_surrogate
J_4665__mc013_06jb,robust_valid,28.0,12.6,0.45,140.0,48.05156533637758,0.5551090546230429,0.6998381298222651,27.234975485299728,0.20892827438719633,0.5757649721577763,0.014860381680354785,1.0473743346519768,55.92681839130819,12.564169877437475,2.445226152133335,0.5483779761904762,0.1680835796015253,15.35157162743948,0.5482704152656958,2.42276990008194,2.7751431839943566,0.14436599465629352,0.8180835796015253,0.6737175849452318,1.3688736108742172,4.570215469540365,0.014493620098667923,0.08585842662478298,0.8370651685469668,,,J_4665,9,13,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc014_06jb,robust_valid,28.0,12.636932170475152,0.45131900608839826,140.0,46.26576422194682,0.4615024210122284,0.6680256248672195,27.894489830188242,0.19946342193766511,0.5757649721577763,0.01682521739877484,1.0473743346519768,55.92681839130819,12.410787125939828,2.4547764517695665,0.5279613095238095,0.14988707460968587,14.785573769135969,0.5280562060405704,2.435948415883628,2.7766517694049284,0.1275042253686516,0.7998870746096859,0.6723828492410343,1.4223281266949794,4.546769769298617,0.012217490093850038,0.07414790263012161,0.8195157677395158,,,J_4665,9,14,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc015_06jb,robust_valid,28.0,12.61424375656196,0.4505087055914986,140.0,47.55418012125671,0.606120803886508,0.6733129202904515,28.58742963283312,0.19649477922955463,0.5757649721577763,0.01721654557588785,1.0473743346519768,55.92681839130819,12.636183656721828,2.441408180830748,0.5373214285714286,0.15438677877802587,15.046332129357186,0.5373690046198994,2.423885839141116,2.770835523245659,0.13762559027518514,0.8043867787780259,0.6667611885028407,1.3580465652762927,4.5473294547831475,0.012802972513298554,0.08166603660232617,0.8240547648412084,,,J_4665,9,15,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc016_06jb,robust_valid,28.0,12.6,0.45,140.0,48.090152183860106,0.40159255280701567,0.6612496631344758,30.43179655951257,0.20321930376282096,0.5757649721577763,0.01629915190623053,1.0473743346519768,55.92681839130819,12.488401987105092,2.4512491171914563,0.5580505952380952,0.1832128223403744,15.627302646830614,0.558117951672522,2.4191927303091307,2.7751431839943566,0.1537161801314171,0.8332128223403744,0.6794966422089573,1.3830497010222103,4.570215469540365,0.013730155763067957,0.09302287638565296,0.8522581641157352,,,J_4665,9,16,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc017_06jb,robust_valid,28.0,12.6,0.45,140.0,48.94219208796068,0.5902879995186556,0.6674086941678034,28.84747845042489,0.19168052867874938,0.5757649721577763,0.0155853181338709,1.0473743346519768,55.92681839130819,12.713745735522345,2.4444328902551296,0.5398363095238096,0.1567922149318427,15.118581797686915,0.5399493499173899,2.425901117599757,2.7751431839943566,0.14028658159491228,0.8067922149318427,0.6665056333369305,1.3630848868037817,4.570215469540365,0.013083471373987965,0.08352304355737909,0.8262669970816976,,,J_4665,9,17,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc018_06jb,robust_valid,28.0,12.881743349223255,0.4600622624722591,140.0,48.8583587268486,0.5473528671131268,0.6162858810682381,31.05722102041163,0.1999433064064957,0.5757649721577763,0.014751850229475083,1.0473743346519768,55.92681839130819,12.649114506525434,2.486733248604533,0.5772172619047619,0.19483004448819796,16.156249555775055,0.577008912706252,2.46262434328769,2.814200280783877,0.16092152091116402,0.844830044488198,0.6839085235770339,1.3605848801585707,4.575080339977701,0.013917462468845473,0.09541043675791851,0.861786760542245,,,J_4665,9,18,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc019_06jb,robust_valid,28.0,13.023788938622964,0.4651353192365344,140.0,46.64988848411189,0.547744933376453,0.6428462959470819,30.841361452706728,0.20456563688858923,0.5757649721577763,0.014860343495183377,1.0473743346519768,55.92681839130819,13.155182673374696,2.4882459403541666,0.5825744047619048,0.19171733658500933,16.29868530058571,0.5820959035923468,2.470205708109782,2.8199994723485498,0.17100685598000617,0.8417173365850094,0.6707104806050032,1.337408124561278,4.6075822256377945,0.015017881571908474,0.10445768332286556,0.8592333723119507,,,J_4665,9,19,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc020_06jb,robust_valid,28.0,12.906460324949292,0.46094501160533186,140.0,45.49905158709166,0.43186814784433836,0.6243419981341475,30.009847682032806,0.20138899169900595,0.5757649721577763,0.01444706015525315,1.0473743346519768,55.92681839130819,12.943557216636734,2.494763922137052,0.5576934523809524,0.17743590474910675,15.626439253007542,0.5580871161788408,2.4716787193262433,2.8169893945103146,0.14671254597209574,0.8274359047491068,0.6807233587770111,1.416167988387764,4.6021212482624545,0.013093795362529623,0.08537159645904972,0.8454283612241219,,,J_4665,9,20,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc021_06jb,robust_valid,28.0,12.926349094383497,0.4616553247994106,140.0,46.376270425962076,0.6428569314551705,0.6487181025266371,27.370001714754004,0.1975400681285884,0.5757649721577763,0.015190205004517445,1.0473743346519768,55.92681839130819,12.739951720324418,2.4839282232786317,0.540952380952381,0.15081488607617377,15.137284794516484,0.5406173140898745,2.472407855891141,2.811880169571203,0.13220101331334252,0.8008148860761738,0.6686138727628312,1.394758084498033,4.593979714751392,0.01276008286086361,0.07582509158583592,0.8189693641526259,,,J_4665,9,21,mc_top10,,-1.4153719727268634,0.9353416666666673
J_4665__mc022_06jb,robust_valid,28.0,12.664565078631902,0.4523058956654251,140.0,48.1282045729572,0.6683423505647038,0.7149268972867847,27.42327178957397,0.20468954047521443,0.5757649721577763,0.01637266724380849,1.0473743346519768,55.92681839130819,12.45566028393821,2.4415686827664627,0.5483184523809523,0.1598796003190024,15.348894987896426,0.5481748209963009,2.424189147751021,2.7777083047094946,0.14903388117211025,0.8098796003190024,0.6608457191468922,1.3227942600264626,4.611344736439557,0.014641324825831815,0.08999024742705944,0.8290255408506734,,,J_4665,9,22,mc_top10,,-1.4153719727268634,0.9353416666666673
