_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,role,phase,variation_idx,strict_score_surrogate,yield_score_surrogate,strict_pass_prob_proxy_surrogate
J_1453__mode_b_strict_best_mc030,robust_valid,24.0,10.8,0.45,120.0,50.158956115246006,0.3600718981472604,0.36729827743639837,36.94300273317329,0.21269112560699194,0.49473905460909007,0.007235184641171788,1.532070079818368,90.36870668642223,10.731759241893396,2.558677463083491,0.5930208333333333,0.22716282480800787,14.242977248724307,0.5934573853635128,2.52601668565329,2.8001199482964156,0.1654791934966052,0.8771628248080079,0.7116836313114027,1.8348593912991806,4.539811637792289,0.012971505662820581,0.08252016410500299,0.8957002120619602,,,J_1453,mode_b_strict_best,mc,30,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc031,robust_valid,24.0,10.8,0.45,120.0,51.409650094146485,0.26370300988601214,0.4422738514437645,37.72659856081251,0.22,0.49473905460909007,0.006580991498765323,1.532070079818368,90.36870668642223,10.756749082376134,2.563320615310755,0.6264583333333333,0.23435190823680785,15.034815612129483,0.6264506505053952,2.54714004403965,2.8001199482964156,0.22512413045408597,0.8843519082368079,0.6592277777827219,1.6521170390306836,4.539811637792289,0.01856418894293296,0.12856650401810182,0.9043529832573115,,,J_1453,mode_b_strict_best,mc,31,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc032,robust_valid,24.0,10.8,0.45,120.0,53.21411769124404,0.17513537479207758,0.3838162954434259,40.08259620985531,0.21298543871220646,0.49473905460909007,0.006902177177284121,1.532070079818368,90.36870668642223,10.954568275047837,2.5605527372736017,0.6228645833333334,0.24664205249017257,14.939440960696137,0.6224767066956723,2.5330805645419603,2.8001199482964156,0.20489478733766203,0.8966420524901726,0.6917472651525105,1.7414199460101556,4.539811637792289,0.015525039548199303,0.11071152416971658,0.9149244318739866,,,J_1453,mode_b_strict_best,mc,32,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc033,robust_valid,24.0,10.827146505866626,0.45113110441110943,120.0,54.21373126679073,0.1807551157737965,0.3647956531174999,37.40599269641999,0.2111608148360281,0.49473905460909007,0.006513100503110883,1.532070079818368,90.36870668642223,10.602633649942538,2.5748979339822697,0.5999305555555555,0.23828676016902173,14.412744993679482,0.6005310414033117,2.534092205143193,2.80920936256279,0.170941320022217,0.8882867601690217,0.7173454401468047,1.905245064609242,4.598741152510877,0.013449089699625025,0.08543080849768216,0.9062579183968024,,,J_1453,mode_b_strict_best,mc,33,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc034,robust_valid,24.0,11.070934114656072,0.461288921444003,120.0,52.28337542272117,0.2622517456938031,0.3893012017569813,37.7584708819607,0.21109159893418614,0.49473905460909007,0.006329670147679359,1.532070079818368,90.36870668642223,10.864214866830618,2.569914059970856,0.6193923611111111,0.2355340869273842,14.879355444261545,0.6199731435108977,2.552106186338828,2.811537398464688,0.20052567653447587,0.8855340869273842,0.6850084103929084,1.792531063538227,4.583442316142952,0.015958604519213073,0.10724505376963424,0.9038405590019457,,,J_1453,mode_b_strict_best,mc,34,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc035,robust_valid,24.0,10.8,0.45,120.0,53.054230651104454,0.330116347601098,0.4147964559898407,39.235361717564345,0.22,0.49473905460909007,0.006845420585553677,1.532070079818368,90.36870668642223,10.792783111087255,2.5602264300520146,0.6389756944444445,0.24813990826387755,15.34858579479309,0.6395244081163788,2.550857164443071,2.8001199482964156,0.22948874565690763,0.8981399082638776,0.66865116260697,1.6634643808315321,4.539811637792289,0.01807151386092873,0.12932847837467665,0.9163353283607473,,,J_1453,mode_b_strict_best,mc,35,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc036,robust_valid,24.0,10.8,0.45,120.0,50.88476108658292,0.2518064177466353,0.42574186639248585,36.90363690263604,0.2156985370626036,0.49473905460909007,0.007139004565412358,1.532070079818368,90.36870668642223,10.772495409826632,2.5611659706303476,0.60609375,0.22477599118946368,14.547466454392714,0.6061444355996964,2.5323070325287187,2.8001199482964156,0.1991279487295752,0.8747759911894637,0.6756480424598885,1.7112708169970943,4.539811637792289,0.016370959484552416,0.1091340626874843,0.895219567148992,,,J_1453,mode_b_strict_best,mc,36,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc037,robust_valid,24.0,10.901669679771448,0.4542362366571437,120.0,54.10018426816608,0.5120582289551483,0.4413872635711835,40.380361397195614,0.2113605868643708,0.49473905460909007,0.0070032242725423695,1.532070079818368,90.36870668642223,10.970121875717188,2.5734327477090857,0.6606944444444445,0.24388904345190932,15.866262005705241,0.6610942502377184,2.6124230462162283,2.8161857585938894,0.2640693756901099,0.8938890434519093,0.6298196677617994,1.5485892074200236,4.623340462415801,0.0203352813867416,0.15710291967374124,0.9131304561604271,,,J_1453,mode_b_strict_best,mc,37,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc038,robust_valid,24.0,11.027029872996334,0.45945957804151394,120.0,51.07581187169758,0.38290321743894784,0.4192554066604979,39.452062104701845,0.2127804901552782,0.49473905460909007,0.007412751793267762,1.532070079818368,90.36870668642223,11.063842947722259,2.574859245487853,0.6387152777777778,0.237001169277958,15.324054848862454,0.6385022853692689,2.5808938676420965,2.8195501023813394,0.23273104961751315,0.887001169277958,0.6542701196604449,1.6467985062484742,4.571752982602385,0.018085289453194753,0.1340213885643658,0.9064828070095831,,,J_1453,mode_b_strict_best,mc,38,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc039,robust_valid,24.0,10.8,0.45,120.0,51.693670845888306,0.5321170845135232,0.4377846118653772,37.86805245962469,0.22,0.49473905460909007,0.006713368049644161,1.532070079818368,90.36870668642223,10.58192704177345,2.5560360675650258,0.6388368055555556,0.23750294204233524,15.34549857525911,0.6393957739691296,2.5575400274228386,2.8001199482964156,0.23558589106437072,0.8875029420423353,0.6519170509779646,1.5801921649897546,4.539811637792289,0.01918622719412852,0.13513614460929838,0.9065439531421263,,,J_1453,mode_b_strict_best,mc,39,0.8981508092418597,0.9502416666666669,0.9803166965003477
