_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,role,phase,variation_idx,strict_score_surrogate,yield_score_surrogate
K_oat_time_s_10__worst_oat_time_s_mc034,robust_valid,24.0,12.568658907055458,0.5236941211273107,120.0,53.39416101630872,0.5080767517961251,0.4720271920960354,33.207108514722194,0.1699463257966286,0.6455813481472432,0.019024916067686064,1.0673484671860933,50.0,12.545522585463345,2.5234595443480843,0.6548958333333333,0.2074112208122877,15.715632368334406,0.6548180153472669,2.5742858546234366,2.7764850897289373,0.2398158079691076,0.8574112208122877,0.6175954128431801,1.6866090268356135,4.540930067626343,0.014700071521204512,0.13537628376368493,0.8725087817118374,,,K_oat_time_s_10,worst_oat_time_s,mc,34,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc035,robust_valid,24.0,12.212199325382683,0.5088416385576118,120.0,52.561964599176974,0.8672122343368185,0.5206879771529425,34.995133280956566,0.1670916005794083,0.6455813481472432,0.018570488973479862,1.0673484671860933,50.0,12.150246211202873,2.5351435465536225,0.6746354166666667,0.2041599880356625,16.192308494493023,0.6746795206038759,2.646395468270345,2.7940047613961356,0.28150445514759687,0.8541599880356625,0.5726555328880656,1.4156770913584718,4.6350325810188995,0.01685021193135311,0.17409202671266624,0.8722869307096006,,,K_oat_time_s_10,worst_oat_time_s,mc,35,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc036,robust_valid,24.0,12.240319073892044,0.5100132947455018,120.0,50.06660374518634,0.7950306742485075,0.5265760100284913,35.84351260070071,0.1662169075307457,0.6455813481472432,0.017894116193660818,1.0673484671860933,50.0,12.042202233192768,2.5263660113725313,0.6726909722222222,0.20049653713942084,16.14702740468825,0.6727928085286771,2.6370097427403647,2.782165424176765,0.2849175495008922,0.8504965371394209,0.5655789876385287,1.406920526213693,4.586185786683883,0.016788346002713145,0.1783602682346634,0.8690237763382893,,,K_oat_time_s_10,worst_oat_time_s,mc,36,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc037,robust_valid,24.0,12.331005680187008,0.5137919033411253,120.0,55.07384550865407,0.5453862032522576,0.5221350468710024,34.16908858936162,0.17032993310017513,0.6455813481472432,0.019612489944037585,1.0673484671860933,50.0,12.213951848317045,2.528943704302184,0.6672916666666666,0.2104510975266688,16.01092470036529,0.6671218625152204,2.610023514001199,2.7851958821820952,0.268685403926958,0.8604510975266688,0.5917656935997109,1.5395587663548151,4.555090938268525,0.016429372989936776,0.16134463508101093,0.8775160574778038,,,K_oat_time_s_10,worst_oat_time_s,mc,37,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc038,robust_valid,24.0,12.29857236351077,0.5124405151462821,120.0,52.137398056516,0.8208624046493644,0.4678259199598943,33.55197783292055,0.17189494097494562,0.6455813481472432,0.019230547289459658,1.0673484671860933,50.0,12.119548977062514,2.514816427985891,0.6588888888888889,0.20796966708384268,15.822867924028273,0.6592861635011781,2.583614975358562,2.7860112803328407,0.24547358577530196,0.8579696670838427,0.6124960813085407,1.5657414970542463,4.6210973857291275,0.014753320262154913,0.13996177764302756,0.8738358921530635,,,K_oat_time_s_10,worst_oat_time_s,mc,38,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc039,robust_valid,24.0,12.878877348638085,0.5366198895265869,120.0,50.91904694081768,0.7116924050124892,0.5093460581217437,32.41605080091225,0.1762279717136755,0.6455813481472432,0.019434724681062714,1.0673484671860933,50.0,12.921247320507746,2.5681294605692537,0.6801909722222222,0.20495980031874328,16.33177996042791,0.6804908316844962,2.6735841437109924,2.8149195361437997,0.2740728553483794,0.8549598003187433,0.580886944970364,1.5511621070545025,4.5961877237607345,0.017109476658084113,0.15982396707846566,0.8697809730230102,,,K_oat_time_s_10,worst_oat_time_s,mc,39,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc040,robust_valid,24.0,12.836246819908729,0.534843617496197,120.0,54.48687546358772,0.821297683710834,0.5133161381040618,35.895937177074444,0.16233407736059222,0.6455813481472432,0.021144247782968615,1.0673484671860933,50.0,12.667524076916113,2.564993411755804,0.6977430555555556,0.206081376348219,16.747306687747237,0.6978044453228015,2.7289726733655373,2.8090514940040956,0.30069463499353005,0.856081376348219,0.5553867413546889,1.4373851836259819,4.610163376070419,0.016714095095665644,0.18307762776593725,0.8714583879472503,,,K_oat_time_s_10,worst_oat_time_s,mc,40,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc041,robust_valid,24.0,12.335555600019124,0.5139814833341302,120.0,50.50712309077679,0.8411037917627113,0.4627472503395219,35.86387372770802,0.16813962918665104,0.6455813481472432,0.020065250976032747,1.0673484671860933,50.0,12.197958579538756,2.5151367565717586,0.6660069444444444,0.20844206687555522,15.977078012886187,0.6657115838702578,2.596059059296756,2.783152862574963,0.2568432445271442,0.8584420668755552,0.601598822348411,1.5030894286519252,4.569614831244301,0.014265967503633454,0.14926992775773365,0.8747256618724263,,,K_oat_time_s_10,worst_oat_time_s,mc,41,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc042,robust_valid,24.0,12.407743205869476,0.5169893002445615,120.0,54.09293190931046,0.5598564607647374,0.5289396511645705,34.224725994794845,0.17260384313296534,0.6455813481472432,0.01882497449235866,1.0673484671860933,50.0,12.416697961584203,2.5206087300672326,0.6770138888888889,0.21377962612948032,16.26156874628243,0.6775653644284345,2.620490999533284,2.7742004229167474,0.28057636496738925,0.8637796261294803,0.5832032611620911,1.55757205884171,4.654017231094186,0.0173689491775311,0.17115673292600406,0.8805114843627415,,,K_oat_time_s_10,worst_oat_time_s,mc,42,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc043,robust_valid,24.0,12.09336918381504,0.50389038265896,120.0,51.37101097894855,0.4862912834092925,0.5060708298445739,33.95210624231749,0.17113609201205038,0.6455813481472432,0.020373596974249703,1.0673484671860933,50.0,11.937830335744511,2.5546703803811845,0.63484375,0.1976219814599136,15.23183773616031,0.6346599056733463,2.5905872316581844,2.806473675447873,0.2349367302311928,0.8476219814599136,0.6126852512287209,1.6060031595297164,4.595220474502492,0.014245589541359871,0.1372228320881253,0.866484342318657,,,K_oat_time_s_10,worst_oat_time_s,mc,43,-0.0008772867721578009,0.9998000000000001
K_oat_time_s_10__worst_oat_time_s_mc044,robust_valid,24.0,12.453566292224286,0.5188985955093453,120.0,52.89161615656867,0.620248987410129,0.5222109435576605,33.40680053627243,0.16711846744332656,0.6455813481472432,0.019204105070799688,1.0673484671860933,50.0,12.332477621330272,2.5140195537614956,0.6576041666666667,0.19613240097562712,15.78545681401636,0.6577273672506817,2.585449030829733,2.7693358125912377,0.26017201012716024,0.8461324009756271,0.585960390848467,1.5702223467934657,4.641063744448859,0.016035846633237087,0.15470209790306966,0.8633819558160496,,,K_oat_time_s_10,worst_oat_time_s,mc,44,-0.0008772867721578009,0.9998000000000001
