recipe_id,rank_strict,strict_score_06g,yield_score_06g,p_robust_valid_06g,mean_cd_fixed_06g,mean_ler_locked_06g,mean_p_line_margin_06g,fd_label,FD_CD_final_nm,FD_CD_locked_nm,FD_LER_CD_locked_nm,FD_area_frac,FD_P_line_margin,FD_contrast,FD_psd_locked_mid,FD_CD_error_nm,yield_score_fd_nominal,strict_score_fd_nominal,FD_pass_strict,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,line_cd_ratio
G_1612,36,0.6369784649611913,0.9525249999999988,0.9804833333333322,14.577246381138153,2.5421378863474327,0.18337826127158224,robust_valid,14.097854896696495,12.506798412165246,2.527755216612609,0.5876909722222222,0.16432855432785776,0.6569394126828892,1.98972736421196,0.9021451033035053,1.0,-0.1653531713285514,False,44.11146745271981,0.14525319635868073,0.4209555589593947,28.466325281187892,0.20033456951379774,0.534170953091234,0.005901848562061786,1.726822029799223,0.52
G_744,37,0.6368490248210306,0.8824083333333337,0.9468333333333336,15.145702339285231,2.5428496164402987,0.1968530695962114,robust_valid,15.548280782573864,12.25674825608577,2.517679906119897,0.6473611111111112,0.21786492766036358,0.6546296064173039,1.8226927419187688,0.5482807825738636,1.0,0.9096238841935002,False,46.611646986566484,0.5668508475646377,0.32662874525412916,42.417002031579614,0.20387273630127312,0.46909560086205604,0.02053172830492258,0.7308349702507257,0.52
G_1945,38,0.6340004185453697,0.841175,0.9152833333333333,15.049607584663354,2.537386691859849,0.2074403768195262,robust_valid,15.81921359310751,12.659328504160362,2.5086741487880926,0.6591145833333333,0.22938332415916796,0.676849815369273,1.7612540875837315,0.8192135931075093,1.0,0.0997050517172641,False,58.87391270790249,0.8625456048175693,0.33038166370242833,39.75097428075969,0.20550781491212547,0.477662215474993,0.029141337638720868,0.9418919249437749,0.52
G_4620,39,0.6333586192094758,0.9887250000000029,0.9955000000000028,15.105937947818997,2.5390847122321594,0.18306349822679865,robust_valid,15.649610779165897,12.559570279214357,2.5184971321699723,0.6520486111111111,0.23335482011045616,0.6799630559507576,1.8495917798558927,0.6496107791658972,1.0,0.6095063675299226,False,57.05598738882691,0.47424021642655134,0.4215908182784915,32.23182608373463,0.18778163890354335,0.6338267339393497,0.0207455968670547,1.392304718028754,0.52
G_3094,40,0.6313077055795023,0.9301583333333338,0.9678666666666671,15.520395247558302,2.5466834049034244,0.19940017362797136,robust_valid,16.847147494124485,12.449728139688442,2.5299385589835337,0.7018576388888889,0.23128250143401619,0.570154042864998,1.5086673123104428,1.847147494124485,0.15285250587551502,-2.983621857014951,False,54.65420145448297,0.09298338834196329,0.6410124867223204,30.502680204808712,0.2184087434504181,0.5847857504151761,0.012436118591576815,1.7240678202360868,0.52
G_1672,41,0.6288048945346896,0.9836083333333344,0.9928333333333343,14.899153751665267,2.543920421287206,0.18841261325533615,robust_valid,14.506441657295648,12.196961433104772,2.5368386067450555,0.60421875,0.2038438180405675,0.7075442397615731,2.1300428839499808,0.49355834270435217,1.0,1.050960954510142,True,48.402992863208055,0.110071518458426,0.3092947003431618,36.904442477971315,0.1972076478879899,0.4807346032001078,0.011697453008964657,1.499316700734198,0.52
G_1235,42,0.6194866301610885,0.9957250000000009,0.9984500000000008,15.42416955197381,2.53871877949978,0.1833723694635449,robust_valid,17.775661776281492,12.293760166612126,2.5291887737002923,0.7401041666666667,0.2444184278409366,0.5488523287720026,1.4816101160406776,2.775661776281492,-0.7756617762814919,-5.765880721884241,False,54.84921732265502,0.4775082841515541,0.5373705711215735,36.018472448922694,0.19461041838862003,0.5919396938756109,0.014156641066074371,0.9120577853173018,0.52
G_4227,43,0.619411454760185,0.743433333333333,0.8992166666666662,14.944595060635207,2.5417418743420597,0.15650503661147477,robust_valid,15.361255111372065,12.547030372696419,2.450494955909172,0.6398611111111111,0.13172368791277733,0.5535024389153127,1.1893635046062674,0.36125511137206523,1.0,1.0329309219781944,True,52.95650394447148,2.205301271751523,0.31017896085977553,31.313753947615623,0.17319471341557802,0.49311219844967125,0.018638957552611825,0.7826161943376064,0.52
G_1978,44,0.6185156017317089,0.9016416666666685,0.9564166666666684,15.302115979325741,2.5387683256649485,0.18977485554341147,robust_valid,14.797675551935972,12.649975436383572,2.5117414294066487,0.6165277777777778,0.16660776086890583,0.6154343051477869,1.7382425607766376,0.2023244480640276,1.0,1.0416519402172264,True,40.86802045907825,0.709583105519414,0.4274496456608176,30.72790175676346,0.20415117980912328,0.5285086559131742,0.012822347665205597,0.5442168428562582,0.52
G_1859,45,0.6170678130266403,0.9322249999999991,0.9763833333333323,14.914243990321902,2.5404123343728546,0.16748618744648694,robust_valid,15.04253490753122,12.356871695834592,2.518430720683671,0.62703125,0.16790209177671178,0.5797972787893317,1.662472187329185,0.0425349075312198,1.0,1.041975522944178,True,48.56802566628903,0.34871826600283384,0.49754458405077456,31.43028128426522,0.18328337981365622,0.5224149039015173,0.004288085214793682,0.7459587692283094,0.52
