mode,recipe_id,yield_score,p_robust_valid,p_margin_risk,p_roughness_degraded,p_under_exposed,p_merged,p_numerical_invalid,cd_error_penalty,ler_penalty,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_area_frac,std_area_frac,mean_p_line_margin,std_p_line_margin,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
fixed_design,A_2339,0.8381916666666666,0.9233166666666667,0.04458333333333336,0.003166666666666667,0.01808333333333333,0.010633333333333338,0.00021666666666666668,0.0,0.0,15.712295767962617,1.721272499925681,12.435324557370318,0.37200897246840847,2.546742730807883,0.048246776883256424,0.6151115842013894,0.05098370740074829,0.09752294788485458,0.022230688197539927,24.0,0.52,40.31586295366287,1.1115056807175279,0.47289421800523995,33.81307253614068,0.17387311940081418,0.6045584895648062,0.0184678858704865,1.3742925822734833,50.0
fixed_design,A_1494,0.8375000000000004,0.9295000000000002,0.0311333333333333,0.005366666666666669,0.02593333333333332,0.00768333333333334,0.00038333333333333324,0.0,0.0,14.301303174271053,1.2566741102376662,12.391613934359638,0.38507654015065973,2.5264819147756974,0.018670806049890635,0.5803149152199076,0.02925153596594831,0.09311938021382282,0.03373139401667367,24.0,0.52,49.65350136347115,0.38919541239738464,0.4269441097974777,33.14385028090328,0.17348271695896983,0.4893402688205242,0.019850685428828,1.4717279919423163,50.0
fixed_design,A_3670,0.8370666666666677,0.9325833333333344,0.023966666666666647,0.0069000000000000025,0.00775000000000001,0.028716666666666665,8.333333333333333e-05,0.0,0.0,14.332988047211693,1.1809168604583795,12.44621143349123,0.3932765302943172,2.562052893741227,0.0388321450454441,0.679969820891204,0.028024330178103823,0.14194685127160003,0.022471822158651972,24.0,0.52,37.859652327373624,0.30321870278567076,0.438155996799469,30.36229378078133,0.1911534569784999,0.6078565027564764,0.005659505389630794,1.6138248736970127,50.0
fixed_design,A_71,0.8362499999999998,0.9156333333333331,0.05914999999999998,0.0012499999999999983,0.014899999999999991,0.009066666666666673,0.0,0.0,0.0,15.59227309450665,1.1920533419867403,12.429993399241477,0.36585603365083597,2.523391986878506,0.03224681870781327,0.6331275651041669,0.02489944519055257,0.13173364847673727,0.02461742322420969,24.0,0.52,52.84392302669585,0.02809101529419422,0.33829581942409276,34.66780297923833,0.21712954924441874,0.5285571125335992,0.022083667516708372,1.0162279619835317,50.0
fixed_design,A_3233,0.8354333333333334,0.929816666666667,0.030283333333333332,0.0028833333333333315,0.017033333333333327,0.019100000000000034,0.0008833333333333323,0.0,0.0,15.96380378165429,1.7771508228043877,12.672443508367687,0.2847975749732183,2.645893878401314,0.04310776590132007,0.7429262384259254,0.023226461064746507,0.17513821936463514,0.02198226470765506,24.0,0.52,53.362439266406,0.17764511425048113,0.3031953165307641,26.36676363646984,0.19295542357489467,0.6383488344028592,0.019598366897553204,0.7298330380581319,50.0
fixed_design,A_1961,0.8325833333333337,0.925066666666667,0.037966666666666676,0.0038333333333333336,0.022566666666666676,0.009083333333333337,0.0014833333333333332,0.0,0.0,15.991529452800513,1.5798608000992667,12.600942227599417,0.33186055161908284,2.566468087711871,0.08393527931438809,0.7032067719907406,0.019911940505845518,0.15711109956761082,0.018776587785673576,24.0,0.52,50.59296772163361,1.1393852150067687,0.4561231189407408,22.6076020905748,0.21538302782922983,0.5821630135178566,0.019421690320596097,1.8516832012683153,50.0
fixed_design,A_1732,0.8296333333333338,0.9315000000000004,0.02101666666666665,0.00721666666666667,0.015116666666666665,0.02514999999999999,0.0,0.0,0.0,15.563141828784541,1.313242647056033,12.384764870528029,0.3829352392924741,2.5288910391162873,0.02171816810993607,0.6376075312499997,0.04345081976453961,0.12712788934910604,0.04276964042587276,24.0,0.52,54.48776736482978,1.133962456136942,0.49770956877619027,28.358687604777515,0.17453502690419553,0.5297967278398573,0.008043056800961495,1.8697139252908528,50.0
fixed_design,A_4082,0.8294083333333335,0.9319666666666668,0.021483333333333333,0.003866666666666665,0.01878333333333332,0.02324999999999998,0.0006499999999999994,0.0,0.0,15.486790755940929,1.5813978716824084,12.43502574385436,0.35195828186882855,2.5908090972386137,0.03744437698745936,0.7234924467592587,0.016484128609852416,0.17450761182256888,0.024636509138675863,24.0,0.52,56.47908130288124,0.03330741450190544,0.34538658820092677,24.54143623355776,0.19471033038571478,0.6241685558110476,0.011253865789622067,1.5060363258235157,50.0
fixed_design,A_4312,0.82577122366456,0.9544166666666665,0.012916666666666653,0.003799999999999998,0.004283333333333334,0.024583333333333304,0.0,0.05875377633543977,0.0,16.05875377633544,1.444080583133504,12.450385889658296,0.35168342258510654,2.574032435018677,0.05662942017198162,0.7127803081597222,0.03394499253222436,0.16954039082698583,0.017436251128259198,24.0,0.52,46.04643768444657,0.9364990163594484,0.4128532262519002,25.26092282962054,0.2082539546955377,0.6265438133850694,0.010815924815833568,1.5105527718551457,50.0
fixed_design,A_1656,0.8242166666666665,0.9215999999999999,0.038699999999999984,0.002733333333333334,0.009383333333333336,0.027583333333333324,0.0,0.0,0.0,15.959910947042303,1.4338858540799286,12.577236555992586,0.20721342606135015,2.6151376080702757,0.16675917215090708,0.6915850911458332,0.1382403225959407,0.1416271855391528,0.05648523934350994,24.0,0.52,38.43763927090913,1.522042902186513,0.3647970987483859,39.02963896282017,0.20735451333224775,0.5899802980013191,0.02175277791917324,1.8855791874229908,50.0
