_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,scenario,time_offset_s,sigma_time_s,variation_idx
G_4299__det_t-4_mc070,robust_valid,24.0,12.436391123968269,0.5181829634986779,120.0,56.46519461426429,0.254057753953678,0.37431247120289335,24.919346518814564,0.21827967283932953,0.5580831694416701,0.025096463056133504,1.249629085417837,50.0,12.306194661996917,2.5580668921728473,0.5792534722222222,0.1853185747804027,13.907678049867789,0.5794865854111578,2.5545625014200053,2.7770033035303348,0.10110228307621497,0.8353185747804027,0.7342162917041878,2.3589129959736708,4.652187733539402,0.007858007408832714,0.037793478868903045,0.8468172028372846,,,G_4299,det_offset,-4.0,0.0,70
G_4299__det_t-4_mc071,robust_valid,24.0,12.068062164371499,0.5028359235154791,120.0,53.013423146547545,0.0,0.3493441005583474,24.919346518814564,0.21780387343606444,0.5580831694416701,0.02463672936238191,1.249629085417837,50.0,12.138719137485758,2.6061036880353847,0.5470833333333334,0.17457505584014354,13.147940955766865,0.5478308731569527,2.601158277571191,2.811817968385057,0.07542347439331071,0.8245750558401436,0.7491515814468328,2.414954399673303,4.57631575216034,0.005727934639121564,0.02558440160866973,0.8373340517663582,,,G_4299,det_offset,-4.0,0.0,71
G_4299__det_t-4_mc072,robust_valid,24.0,12.006798428445467,0.5002832678518945,120.0,53.11631865582673,0.0,0.40624468941731434,24.919346518814564,0.22,0.5580831694416701,0.02316339044957994,1.249629085417837,50.0,11.915403528430614,2.5910744281795863,0.5527777777777778,0.17477195703014514,13.285499515123963,0.5535624797968318,2.583768224521701,2.8147963288727182,0.09711094179818552,0.8247719570301452,0.7276610152319596,2.2627167546863993,4.604645643498818,0.00815498302241444,0.03892314383706773,0.8399868706053771,,,G_4299,det_offset,-4.0,0.0,72
G_4299__det_t-4_mc073,robust_valid,24.0,12.23469877914072,0.50977911579753,120.0,54.614148336889734,0.12641009236815065,0.41879178471362133,24.919346518814564,0.20553150340132167,0.5580831694416701,0.021535934298820166,1.249629085417837,50.0,12.243408709290652,2.5526210697217726,0.5572222222222222,0.15984321744529317,13.385703018358015,0.5577376257649173,2.549877748828654,2.7815280501647908,0.10681341722687089,0.8098432174452932,0.7030298002184223,2.1809220537603893,4.571340636675176,0.009068313057267975,0.044492166533892236,0.8247457013176636,,,G_4299,det_offset,-4.0,0.0,73
G_4299__det_t-4_mc074,robust_valid,24.0,12.779891713039493,0.5324954880433123,120.0,53.61687530086614,0.0,0.3783282661230763,24.919346518814564,0.22,0.5580831694416701,0.02252212359102038,1.249629085417837,50.0,12.748782141549526,2.580249908243663,0.5854166666666667,0.184919835427086,14.068152793618598,0.5861730330674416,2.576422532214045,2.7954044829826628,0.10897934798524345,0.834919835427086,0.7259404874418426,2.291537667096508,4.5319848393862205,0.008587006970143448,0.041074460654418554,0.8456861856338896,,,G_4299,det_offset,-4.0,0.0,74
G_4299__det_t-4_mc075,robust_valid,24.0,12.040896576463695,0.5017040240193206,120.0,55.871303634010694,0.09948440001094783,0.4063262501855392,24.919346518814564,0.22,0.5580831694416701,0.023029953881414225,1.249629085417837,50.0,11.860326852633992,2.591636002002409,0.5624652777777778,0.1835005895999594,13.506575361036417,0.5627739733765174,2.5836580733792562,2.81581692814006,0.10219841783696272,0.8335005895999594,0.7313021717629967,2.2194290153753893,4.536158977058678,0.008502339073074421,0.04061283402227746,0.8480955044410781,,,G_4299,det_offset,-4.0,0.0,75
G_4299__det_t-4_mc076,robust_valid,24.0,11.983755998824654,0.4993231666176939,120.0,56.53596181147245,0.0,0.40898476950453566,24.919346518814564,0.22,0.5580831694416701,0.02512443909428589,1.249629085417837,50.0,11.69671669807501,2.5918222597160216,0.5553645833333334,0.18075879934320538,13.33998639488195,0.5558327664534146,2.583018957755003,2.8152064886662225,0.09716730483666002,0.8307587993432054,0.7335914945065454,2.2440104175704816,4.57349337705153,0.007971923871329232,0.03823665266442426,0.845805198526012,,,G_4299,det_offset,-4.0,0.0,76
G_4299__det_t-4_mc077,robust_valid,24.0,12.785529030482607,0.5327303762701087,120.0,54.68270558186498,0.0,0.3593144037362115,24.919346518814564,0.20967511556766236,0.5580831694416701,0.021550507139918088,1.249629085417837,50.0,12.839537106559337,2.58958232036493,0.5776388888888889,0.17530033362371433,13.878950776742192,0.5782896156975913,2.5870078860976524,2.799365486325391,0.09901451453029833,0.8253003336237144,0.726285819093416,2.343061598817112,4.530317949116819,0.00762837456294557,0.035550095876722816,0.8357117198476199,,,G_4299,det_offset,-4.0,0.0,77
G_4299__det_t-4_mc078,robust_valid,24.0,12.042418050470204,0.5017674187695919,120.0,55.21371567989146,0.006536375671931688,0.35704967416681405,24.919346518814564,0.22,0.5580831694416701,0.02235717698394288,1.249629085417837,50.0,11.829274115361045,2.606935260926243,0.5563020833333333,0.1873428882721393,13.370300249554123,0.5570958437314218,2.5980435748466606,2.81627755575392,0.08312442007310715,0.8373428882721393,0.7542184681990322,2.3808478590669293,4.534009347851616,0.0065693309984419385,0.029317734203534427,0.8501306684289472,,,G_4299,det_offset,-4.0,0.0,78
G_4299__det_t-4_mc079,robust_valid,24.0,12.774245105471186,0.5322602127279661,120.0,57.29233737426909,0.0,0.413189060098678,24.919346518814564,0.22,0.5580831694416701,0.023053226525765285,1.249629085417837,50.0,12.628513524195721,2.5688795540682685,0.5945659722222222,0.1911402725795276,14.278380468872422,0.594932519536351,2.565169604876435,2.793257944887056,0.12591519383295677,0.8411402725795276,0.7152250787465708,2.195649926410165,4.532288329999561,0.01031520555167733,0.051322383375124944,0.852782498395788,,,G_4299,det_offset,-4.0,0.0,79
G_4299__det_t-4_mc080,robust_valid,24.0,12.885264410779552,0.5368860171158146,120.0,56.95711683198898,0.0,0.3934746492260062,24.919346518814564,0.20903089889183646,0.5580831694416701,0.02498618410030059,1.249629085417837,50.0,12.893695470709645,2.597594860066956,0.5816319444444444,0.17207599835168663,13.974560034088324,0.5822733347536801,2.596448810297771,2.8150282511969325,0.11156112588905338,0.8220759983516867,0.7105148724626332,2.2667501381794457,4.56565127812461,0.008709463279590681,0.04329907868055123,0.8336654822120051,,,G_4299,det_offset,-4.0,0.0,80
G_4299__det_t-4_mc081,robust_valid,24.0,12.839097301990323,0.5349623875829301,120.0,54.11177373853361,0.21325181880600286,0.3837280243100911,24.919346518814564,0.2111058268317457,0.5580831694416701,0.02395008231349883,1.249629085417837,50.0,12.944529359948277,2.5904828007344305,0.58375,0.17042011812192537,14.030496497582414,0.5846040207326005,2.5909497319528993,2.8068972786286106,0.11113978491184344,0.8204201181219254,0.709280333210082,2.2627454297666585,4.571492997163187,0.008628094719386605,0.04260352605634687,0.8312883155430194,,,G_4299,det_offset,-4.0,0.0,81
G_4299__det_t-4_mc082,robust_valid,24.0,12.969028437649264,0.5403761849020526,120.0,56.294554062534665,0.14900143345355182,0.3817217593160409,24.919346518814564,0.22,0.5580831694416701,0.020922234556797436,1.249629085417837,50.0,12.948468949243232,2.6027624231930035,0.6063194444444444,0.19595864641948457,14.548626673051038,0.6061927780437932,2.6010059847572293,2.8196404398775607,0.1256068584018267,0.8459586464194846,0.7203517880176579,2.275224030696693,4.568930299812156,0.01009299286467305,0.04904199151033242,0.8560766079927734,,,G_4299,det_offset,-4.0,0.0,82
