recipe_id,rank_strict,strict_score,yield_score,strict_pass_prob_proxy,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_error,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_p_line_margin,std_p_line_margin,balanced_score_06j,geometry_distance_to_modeA,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,mean_area_frac,std_area_frac
J_2446,728,-1.6831229283972775,-1.6010833333333325,0.21419497018203196,0.21419999999999978,0.08861666666666662,0.27854999999999996,0.016049999999999977,0.017316666666666664,0.3852666666666664,14.816709658207008,0.07781095986569188,0.18329034179299164,19.15768530802695,0.0030876706016360624,2.391588788791816,0.002594402404774941,-0.011725735983461147,0.006345630310256734,-0.917086864618796,0.7816489344260262,0.0,0.0,0.15562191973138376,0.002594402404774941,-0.011725735983461147,0.0,0.0,32.0,0.6,23.698185903020203,1.6503376504406333,0.6876424124464393,20.682773836888373,0.1581132800411433,0.47346264785155656,0.02684963238425553,1.2494586436077952,98.82247976027429,0.42562315429687525,0.01640705804094869
J_2909,729,-1.6866903233107104,-0.1130416666666665,0.1737114968180477,0.5947333333333336,0.05069999999999997,0.10661666666666665,0.19418333333333337,0.05365000000000002,0.00011666666666666667,15.651437604551184,1.1330167231955952,0.6514376045511838,10.708909521964271,0.008317546789848519,2.6573579269300875,0.02133026074444539,0.09738404230930202,0.007596729852409921,0.6807046079352521,0.46666666666666684,0.30287520910236765,0.0,2.2660334463911904,0.02133026074444539,0.09738404230930202,0.0,0.0,24.0,0.45,48.60155255533755,2.613011791370809,0.75814130268991,34.376770122908056,0.1996180116571486,0.3695505952462554,0.00324447481893003,0.8425626954995096,39.34258375316858,0.6573250590277782,0.01940482003548235
J_2798,730,-1.6914884360760265,-1.3187249999999997,0.09022116309590322,0.23918333333333325,0.11698333333333334,0.4018833333333333,0.009899999999999999,0.013533333333333331,0.21851666666666655,14.437162989630592,0.20086666945865805,0.5628370103694085,19.181182607410875,0.005861532999317681,2.398567319472107,0.0011255825602500976,0.06870822308392688,0.007585229250429349,-1.6560200337474948,0.7816489344260262,0.12567402073881695,0.0,0.4017333389173161,0.0011255825602500976,0.06870822308392688,0.0,0.0,32.0,0.6,29.055158710107207,1.0527060963213444,0.7403712134808302,22.861397992819548,0.1982185814063996,0.44388410402461886,0.016541495667770505,1.2539767576381564,90.14911615289748,0.575584092773438,0.010867010255681004
J_2192,731,-1.6933253751780526,-1.122502060708998,0.00014407400121070038,0.29168333333333313,0.08400000000000002,0.16121666666666673,0.21099999999999997,0.2490666666666667,0.0030333333333333345,15.277961132326572,0.426597297179212,0.27796113232657227,10.734936888699771,0.16394760288224255,3.2450520607089977,0.07712607105563937,0.06745219436990334,0.011859588820123404,1.2130727333187783,0.6841914306918784,0.0,0.24505206070899765,0.853194594358424,0.07712607105563937,0.06745219436990334,0.0,0.24505206070899765,18.0,0.6,46.90433743223548,1.9543411061167717,0.3962050603702664,32.1239892905578,0.18824624119326472,0.4000243447721004,2.2894581779837607e-05,0.5797972283326089,45.810050778090954,0.7034672309027775,0.02349318099089889
J_4096,732,-1.6984664215461942,-0.8726144949531262,0.0,0.6139999999999999,0.07358333333333333,0.05565000000000001,0.09903333333333329,0.15415000000000018,0.003583333333333331,15.203216216050278,0.3512879486800152,0.2032162160502775,10.735838194340742,0.17058211232834236,3.8984811616197925,0.04544970081184281,-0.010394186788941533,0.010636394424994686,2.357203379513319,0.6841914306918784,0.0,0.8984811616197925,0.7025758973600305,0.04544970081184281,-0.010394186788941533,0.0,0.8984811616197925,18.0,0.6,59.359464825131,0.3157335575670004,0.6500564158894122,23.352358611300588,0.186721720919013,0.4687554266303778,0.0022747551184147596,0.9652754343114793,74.59384595509619,0.5816842118055556,0.032638685015009175
J_1211,733,-1.7018523925108804,0.4182492732602068,0.0016596363217966984,0.8498500000000005,0.03248333333333334,0.019549999999999984,0.042333333333333306,0.05245000000000001,0.003333333333333331,13.79708260659354,0.24358830221834557,1.2029173934064605,9.037974005933924,0.0067520614042823205,2.6895099906539746,0.008030411160788547,0.13334651536229591,0.004070764920429917,-2.613182687869239,0.5471840922751706,1.405834786812921,0.0,0.48717660443669114,0.008030411160788547,0.13334651536229591,0.20291739340646053,0.0,20.0,0.45,55.80656494013965,1.2106139045208693,0.3285330321639776,38.45017643645406,0.16230898616835474,0.505165951885283,0.004723281702026724,1.3831335888244212,61.84851246885955,0.6010754364583341,0.0106302863184783
J_1414,734,-1.7024094304176,-0.25172499999999987,0.027328684340984354,0.4955166666666668,0.20634999999999984,0.23090000000000008,0.005533333333333335,0.009266666666666668,0.052433333333333325,14.095358229949968,0.2534033162353748,0.9046417700500324,13.807103135502524,0.9348766176640289,2.4270731164673838,0.0030485796496846755,0.07267394317085801,0.03728914682108847,-2.0458057781478516,0.28571428571428575,0.8092835401000649,0.0,0.5068066324707496,0.0030485796496846755,0.07267394317085801,0.0,0.0,28.0,0.52,28.67466734535992,0.6689443392679095,0.5605104641988874,23.58906507026404,0.2002772815991193,0.46558362087234856,0.014164487477391957,1.442139354068786,18.80721140652895,0.5083141795014879,0.06302843500511023
J_3597,735,-1.7053200767525811,0.318708648099123,0.08302905109077562,0.7516500000000002,0.07193333333333336,0.018349999999999964,0.13681666666666664,0.021249999999999974,0.0,16.054766351900877,0.45381499773294875,1.0547663519008772,10.687277247818606,0.007817794522317331,2.5391121159850756,0.0012512478492447618,0.1597784024304852,0.003718546140682182,-2.696691807227369,0.46666666666666684,1.1095327038017544,0.0,0.9076299954658975,0.0012512478492447618,0.1597784024304852,0.0547663519008772,0.0,24.0,0.45,54.067771995440125,2.0239379005506635,0.31513324258849024,44.56381518859416,0.20970458928495644,0.39093195432797073,0.005452643344178796,1.5011551398783922,27.87149526644498,0.6195521640625002,0.0033175044190282823
J_1767,736,-1.706814822109316,-0.7633682249688278,0.043853034439145615,0.4787666666666667,0.05138333333333331,0.03018333333333334,0.2680999999999998,0.16603333333333342,0.005533333333333335,15.567715544097098,0.3665311956890803,0.5677155440970978,9.36392432938068,0.3417571122265824,3.3542265583021615,0.4499355781725084,0.11324919630888132,0.04654275148009216,4.212059994495524,0.42857142857142855,0.13543108819419558,0.35422655830216154,0.7330623913781606,0.4499355781725084,0.11324919630888132,0.0,0.35422655830216154,18.0,0.52,57.53233147691935,1.357420278713107,0.5420943570323289,43.2806310756132,0.1872476599086076,0.5259184491820633,0.017015923373401163,1.5819772542454302,94.00610868819058,0.8051760792824073,0.03768939977972288
J_3673,737,-1.7098891890227275,0.3394678959652072,0.0,0.8447000000000001,0.052700000000000025,0.06314999999999998,0.012216666666666653,0.014066666666666654,0.01316666666666665,16.26754877070146,0.05181553173957742,1.2675487707014597,14.342678919360617,0.005015669632672805,2.3745160502697313,0.0017074071161672301,0.15363876685058248,0.002427111884131031,-4.094817181367892,0.7377725869281644,1.5350975414029193,0.0,0.10363106347915484,0.0017074071161672301,0.15363876685058248,0.26754877070145966,0.0,32.0,0.45,53.740792016498744,0.50520099978894,0.7196203276515007,22.769573056139052,0.19955126012675464,0.40434023588895796,0.0005414767283946275,0.9876483837142587,30.39416770916432,0.5363055618489575,0.0024745458881727236
J_4485,738,-1.7107713924793677,0.1359577412670272,2.6237183913514334e-05,0.691816666666667,0.11916666666666664,0.1634333333333334,0.00043333333333333315,0.009733333333333346,0.015416666666666665,13.892307741267027,0.15356826164516163,1.107692258732973,12.582126958984905,0.010743776543663429,2.445241274654326,0.002990482242916888,0.09487554594468385,0.007566675663800993,-2.7354439949504323,0.5471840922751706,1.215384517465946,0.0,0.30713652329032326,0.002990482242916888,0.09487554594468385,0.10769225873297295,0.0,28.0,0.45,31.357198175042868,0.05905502010136843,0.3641425382345915,25.81982536241412,0.20781273170374334,0.46578704547137023,0.005355720855295658,1.6086616073735058,47.995647503994405,0.4904936130952381,0.004774112574175698
J_2631,739,-1.7118792657485093,0.1706416666666663,0.10837667022122942,0.6707166666666664,0.06694999999999997,0.013599999999999985,0.13260000000000002,0.11613333333333338,0.0,15.852536249951577,0.7833748679547412,0.8525362499515765,8.104807286361405,0.22688992496734744,2.9784708870309218,0.12474837464382853,0.08334749086483834,0.019951689189172044,1.4655381950124162,0.6336018048944724,0.705072499903153,0.0,1.5667497359094824,0.12474837464382853,0.08334749086483834,0.0,0.0,18.0,0.45,51.213676108047366,0.5236585400998592,0.49831903651356696,40.44867635704577,0.18247373490594326,0.6412083614617586,0.0031317174341529606,1.3035686663351953,42.248664568178356,0.6061797285879625,0.06321488613011644
J_3726,740,-1.7147500763395758,-0.26578333333333354,0.00021990860322368712,0.4446166666666666,0.2672000000000001,0.26251666666666673,0.005133333333333331,0.013399999999999992,0.007133333333333337,15.943737245613892,0.13472798006076617,0.9437372456138924,16.561755039438136,0.007835277851694801,2.350870404304954,0.0028070558051183424,0.0735060071950416,0.008279565949840246,-2.5376464270869743,0.5714285714285714,0.8874744912277848,0.0,0.26945596012153233,0.0028070558051183424,0.0735060071950416,0.0,0.0,32.0,0.52,28.249689236283302,1.1508853817358613,0.758430040627718,32.17258721590042,0.20519432798027992,0.46055576782673596,0.014420447135344147,0.9957253392785788,60.049309488385916,0.5233984456380208,0.008555567686819733
J_4420,741,-1.7183426851695736,-1.1674289767011696,0.0012617260909329716,0.3764666666666667,0.15053333333333327,0.21145000000000003,0.12406666666666677,0.0721333333333334,0.06535,15.165684679431015,0.22552089611234266,0.16568467943101517,11.998417808718806,0.010559720983283854,3.493345643367836,0.183614791763756,0.052349620838938724,0.010828903668436132,2.0731155941103796,0.605043054257851,0.0,0.49334564336783604,0.4510417922246853,0.183614791763756,0.052349620838938724,0.0,0.49334564336783604,20.0,0.6,33.26278976909816,0.8206703709438443,0.6495931471697987,27.30674769729376,0.15328500378876925,0.5467680930159986,0.0006733491271734238,1.9663722584955394,97.33038849197328,0.765155613020833,0.03423985338169945
J_4800,742,-1.7207336503895418,-0.9320981784729625,0.0012164880145408312,0.5079833333333332,0.12574999999999995,0.14686666666666676,0.12148333333333328,0.06841666666666671,0.029500000000000002,14.903041743817875,0.34863184764811145,0.09695825618212517,10.751266747534636,0.16545857443696632,3.6493815118062956,0.23514443626971873,0.009037399078156294,0.05456199034904679,3.5989415129920164,0.6841914306918784,0.0,0.6493815118062956,0.6972636952962229,0.23514443626971873,0.009037399078156294,0.0,0.6493815118062956,18.0,0.6,41.361946262419224,0.06442475505173206,0.5815538891591132,27.782084844075143,0.1704549900162965,0.5929576830007136,0.02621132497675717,1.133610939141363,54.96865848079324,0.605900086226852,0.10900200812319114
J_1452,743,-1.7229914828697144,-0.676383333333333,0.12922364086482405,0.34161666666666685,0.18693333333333328,0.22583333333333325,0.08708333333333329,0.1179333333333334,0.04060000000000001,15.622313162072839,0.686379316917086,0.6223131620728388,14.370261822291825,0.007482448334211665,2.8540729434932484,0.01614558564366606,0.05913378568421573,0.005402726982691811,0.5202555068828012,0.5333333333333332,0.24462632414567764,0.0,1.372758633834172,0.01614558564366606,0.05913378568421573,0.0,0.0,24.0,0.6,29.296297028660774,1.534350617788732,0.762121814955026,30.915233567357063,0.1770125385094434,0.5638373370282352,0.021889528557658196,1.009875662624836,23.751045055687428,0.6991719379340279,0.015911445455465776
J_4207,744,-1.7270474427624254,-0.7693197754743759,0.02544711371736092,0.4017166666666664,0.16248333333333329,0.07849999999999997,0.13263333333333327,0.22286666666666655,0.001800000000000002,14.630557590214375,0.6615875941901835,0.36944240978562526,8.188679049708398,0.24822102208359909,3.3278281088077093,0.29217695037248065,0.05544982596891705,0.019502850126714304,4.035845333183816,0.6336018048944724,0.0,0.3278281088077093,1.323175188380367,0.29217695037248065,0.05544982596891705,0.0,0.3278281088077093,18.0,0.45,37.544796782545745,0.2164389956742525,0.5954265186563135,39.07315501011908,0.16458952295593918,0.6360049561597407,0.0003149630594998598,1.3256015772931278,40.56538964621723,0.660513313078704,0.11904006246264742
J_4044,745,-1.7279743310660198,-0.01676852027797656,0.0005365088225760549,0.6140000000000001,0.1177,0.16230000000000003,0.05975,0.029500000000000005,0.016749999999999994,16.033318520277977,0.1703849369023955,1.0333185202779767,14.457860786481149,0.007488375418701878,2.629341089183934,0.005911564060567172,0.11508779480235692,0.0031392321572332963,-2.463659234999476,0.5333333333333332,1.0666370405559533,0.0,0.340769873804791,0.005911564060567172,0.11508779480235692,0.03331852027797666,0.0,24.0,0.6,22.63331736344844,1.8748206049203873,0.3005135699175298,34.97179039288312,0.18373768128454684,0.5527987167239189,0.007767138741910457,1.3197056013159454,89.6478730160743,0.6972391879340278,0.0069094806988966775
