recipe_id,mode,strict_score_06l_eval,strict_score_06l_direct_mean,strict_score_06l_direct_std,yield_score_06l,p_robust_valid_06l,mean_cd_fixed_06l,std_cd_fixed_06l,mean_ler_locked_06l,std_ler_locked_06l,mean_p_line_margin_06l,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
J_3923,mode_b,0.49979072984474204,-5.191728409298712,0.8337960130303651,0.794158333333334,0.9117333333333341,15.055054718908842,0.3359603765663061,2.5251466165020076,0.018028157521899468,0.20242740735465575,24.0,0.52,50.546286318451166,1.3396987728774548,0.3560755534097552,39.02498076669872,0.2150644683279097,0.4276690661907196,0.014712487114593387,1.6889461860992014,29.454404511488974
J_2002,mode_b,0.27069253424734974,-3.353726041952561,1.1050281805114874,0.7484999999999993,0.8767499999999993,14.447533185234988,0.3542652194786705,2.5212188611297917,0.017806074848617456,0.1710449417814605,24.0,0.52,46.6908906865865,1.4765585688874125,0.4184283751063049,21.433976809494197,0.1744056875631213,0.5899954281747342,0.006547434758394957,1.778604515362531,69.70877290703356
J_3170,mode_b,0.5476827391093939,-4.3831180606116495,0.31075006766262586,0.7097333333333334,0.8862666666666666,15.153065968971866,0.20239502494665512,2.5259426458203804,0.019205683224372373,0.19978908933960715,24.0,0.52,54.43704598490149,1.2128701871261,0.44724542293697594,41.01171633694321,0.2136359362397343,0.3704190364107489,0.010579049913212657,1.8728143898770213,56.97577252984047
J_4505,mode_b,0.2664071205608267,-6.932632220065358,1.4134465689881721,0.5154999999999997,0.7992333333333331,15.51754572815702,0.22283530118293407,2.4641496520095973,0.015406241338643822,0.13633090753656318,28.0,0.52,40.22152756433934,0.4469971703365445,0.7085171623155475,42.57462874986231,0.17365162369795142,0.6327054345048964,0.008432551128789783,0.5145848258398473,18.096499522216618
J_1657,mode_b,0.7201378296501392,-1.7594321666031427,0.7355950872659827,0.9119999999999999,0.9599333333333333,15.118465683040672,0.22886128334451541,2.4823543075430132,0.030407744011826627,0.20881194000227182,28.0,0.45,54.55379491299391,0.02032105252146721,0.6722408548928798,29.85673770774156,0.18847177851013838,0.561739297490567,0.005526198344305158,0.6788015975616872,88.72814638074487
J_4828,mode_b,0.6258115245431383,-3.8792672518058753,0.35094610247883107,0.8260333333333343,0.9194666666666675,15.070690092471745,0.2366170411969906,2.5354777212499715,0.018437721602736285,0.1824563728326505,24.0,0.52,49.102788149379194,0.4490546453744173,0.4911141867749393,34.356277720071375,0.20683677635155617,0.45854970123618843,0.021319633182138205,1.7387529131956398,21.08448731712997
J_3235,mode_b,0.5620139262005055,-3.803959022004577,0.9308053894017333,0.8084333333333331,0.9143166666666664,15.226878815266923,0.26629407458595994,2.549431301530431,0.04639195898806185,0.1722825877886531,24.0,0.52,51.61701966729015,0.42710771318525076,0.7243876193650067,36.24854498077184,0.1652693989686668,0.5987770847044885,0.01339393182657659,1.5151323545724154,93.02528908941895
J_2246,mode_b,0.5490608299276116,-6.051128091953178,2.328703519829421,0.8516250000000001,0.9368833333333335,14.578104849301333,0.3180459257684421,2.4625640075653066,0.025354433438953737,0.11263588966212174,28.0,0.52,55.690236216410995,1.032322358340025,0.5250275481492281,24.50058167334646,0.1876001387182623,0.5713345856405795,0.026432825764641166,1.0569035443477333,82.8558592312038
J_3437,mode_b,0.4763441527171709,-6.226965614590623,1.8770240056820562,0.6969166666666672,0.8638833333333338,14.812077583764887,0.2611395637875522,2.5282847587683124,0.0185294456114727,0.19932709057516912,24.0,0.52,59.451686770655215,1.4262548480182886,0.3639557340182364,41.89701069146395,0.1827156814560294,0.3824194108135998,0.008290048772469163,1.0015434864908457,33.89055690262467
J_4981,mode_b,0.28413898675345034,-4.071166259637304,0.8264594196629071,0.8655,0.9400833333333335,15.111558625133734,0.6051629700379583,2.468499825502901,0.016686274215822,0.1285803755972783,28.0,0.52,42.13861330412328,0.4152019126340747,0.520685912296176,27.485690410248935,0.18256908107548953,0.5726845056749881,0.01204034940339625,1.6055113920010626,94.88097904715687
J_313,mode_b,0.4788761247055423,-8.164760890402516,4.530905103344506,0.6122916666666667,0.8258666666666666,15.366670133073974,0.16099395800876,2.424650000367884,0.0027108536664510294,0.11573537152344521,28.0,0.45,30.922094190493226,0.32428446784615517,0.5469073524698616,29.102409915067255,0.21811775962822139,0.538659080862999,0.0008328063134104013,0.7326351166702807,17.706462643109262
J_3880,mode_b,-0.18638242106242853,-4.279535410133031,0.3359491356358408,0.6346416666666662,0.8562833333333328,14.635666720550454,0.8505016333469021,2.7316996876022297,0.032223372942141275,0.182356928355512,20.0,0.6,59.09053958952427,0.11152247339487076,0.3109261921606958,33.2434664061293,0.18946402692236006,0.6464287532493472,0.028172832364216447,1.8286297111772,52.653587739914656
J_2323,mode_b,0.42251101185252715,-6.309627144913163,1.03841468572317,0.5545333333333337,0.8040333333333336,15.157791651887532,0.1704296916044518,2.566711377779569,0.008180392509174322,0.16999026551292976,24.0,0.45,44.8643694659695,0.28132227156311274,0.44379382226616143,42.70745909772813,0.21290128626860677,0.38376467442139983,0.0020459029264748097,1.376467158086598,73.14792917575687
J_668,mode_b,0.36928910847274454,-3.605006561303676,0.6135762868467688,0.7992250000000002,0.9137333333333335,14.752222303913682,0.46335071911582226,2.5347800777542235,0.01872739746672759,0.17111410528772153,24.0,0.52,50.10435198806226,1.0065864874050021,0.650362918805331,21.491766492836177,0.21078440606594084,0.6402988031506538,0.019111606171354652,1.0545917442068458,34.066335312090814
J_3949,mode_b,0.44709387044348087,-4.229870531047657,0.5786625593338612,0.5964083333333332,0.8119666666666664,14.806207328322534,0.18031510215688337,2.519069261385843,0.01363489506110923,0.15127234719034283,24.0,0.45,37.03636348620057,2.19096976518631,0.4408250550739467,24.444489162415266,0.21735692812129856,0.5673243741504848,0.004177370192483067,1.7568802582100034,68.06232750881463
J_1277,mode_b,0.4486573287567593,-4.325186963375426,0.9152253958847056,0.6911083333333327,0.8853499999999993,15.060244064877843,0.25968056519418364,2.462132735617236,0.0252776035944261,0.11947344965929321,28.0,0.52,51.71859398391098,0.5921209808439016,0.3187539756298065,31.133565893396735,0.19926367518492044,0.5267353259958327,0.02085228064097464,1.8985458938404918,16.031694593839347
J_1412,mode_b,0.07651671216135672,-3.346782793504476,0.3927828625423449,0.6354166666666665,0.8655666666666666,15.092042841684068,0.5840666851590195,2.7866033544150173,0.03142743767463242,0.1635217979641036,20.0,0.6,38.70650875288993,0.7550712609663606,0.343833480682224,34.17393514420837,0.20986147933639587,0.6410755588673056,0.02103243665769696,0.5687366533093154,63.9657034445554
J_1634,mode_b,-0.23307661529730894,-1.078473012817632,1.0947142512352106,0.8503833333333325,0.9254999999999992,15.762186305726427,0.3359630168515044,2.540166283709864,0.01754434863082748,0.19133663886223196,24.0,0.52,44.127468961291015,0.3329942598938942,0.5456690738908947,42.2800292307511,0.1946506539452821,0.6069355911575258,0.027555771823972463,0.7620910061523318,51.99416162446141
J_3882,mode_b,0.4647062645998067,-9.509799590793321,1.1514365198386303,0.7590750000000006,0.888583333333334,15.254663910572281,0.31778456308960035,2.456011133172695,0.022801450810132285,0.13926621237789033,28.0,0.52,49.69604261498898,1.3242061492055655,0.594013292528689,24.928746516816318,0.21928259600885214,0.46975135039538146,0.00700777773745358,0.9317888007499278,92.49962030909956
J_26,mode_b,0.46074459223734726,-7.355566837444399,0.5940362927291947,0.6401583333333335,0.8296166666666669,14.668333514825958,0.19444390212606744,2.459293033838068,0.025511052578371034,0.11114274927706688,28.0,0.52,57.05910606868565,0.37071129586547613,0.5958867228589952,36.82630879804492,0.18825504479929805,0.44259751345962284,0.028876474192366004,0.5350531288422644,56.32255757693201
J_2330,mode_b,-0.14441482520058146,-6.711434272137024,2.5156232314053963,0.6059666666666662,0.8304999999999996,15.638183072810039,0.34990054671483645,2.4431248043272777,0.03939353976519527,0.13506017264120893,28.0,0.52,58.33755850419402,2.527617867104709,0.4809642440639436,26.39269044622779,0.16741541556082665,0.47797614457085724,0.012055184422060846,0.7248347317799926,65.75620797928423
J_1637,mode_b,0.2773963863172819,-5.66813241766916,0.6544404233045447,0.5109416666666667,0.7694833333333334,14.653096255472127,0.258764440811901,2.4655798017768613,0.01855812310602081,0.13799288806210616,28.0,0.52,55.36333207692951,0.40526771172881126,0.4550920414738357,38.00404030364007,0.15263276160694658,0.3961278237402439,0.008136681821197271,1.4479574565775692,74.8463473143056
J_2357,mode_b,0.5770071999889302,-3.426177354789074,1.3791198535745117,0.8424083333333336,0.9350500000000003,15.51072346908449,0.2520821545179797,2.460519392062432,0.02422730401170966,0.12386032173161439,28.0,0.52,50.4063107566908,0.5133994901552796,0.5908733938820661,42.25911917630583,0.16244011550210416,0.6115635575726628,0.022634013416245578,1.950625871308148,82.29272374883294
J_625,mode_b,0.38486914097951264,-6.714383158408334,3.9671744219971754,0.703475,0.8546,15.221402700588538,0.34416930992922923,2.3714719435586216,0.003390582360085698,0.109034968355139,32.0,0.45,26.793739411979914,0.14264739397913218,0.6193476935848594,38.007645080797374,0.2147409777250141,0.6026934705674649,0.012019836595281958,1.2751302672550082,67.84026900772005
J_4354,mode_b,0.4657038283283732,-1.5009760041718716,1.1006860419939526,0.7698749999999998,0.8693166666666664,14.984896276738715,0.3199090082258432,2.464094823104337,0.021623232987292552,0.10619781219145169,28.0,0.52,40.14063054230064,0.23211022932082415,0.6554392396472395,32.91420035995543,0.19079083087854087,0.5624769158661366,0.01828141847625375,1.26366700604558,55.494850049726665
J_4915,mode_b,-1.3396135553683592,-5.2819009069975005,1.2872092286589834,0.5646687900525827,0.8306666666666668,13.900177123385916,0.23361825141552353,2.5425940137651457,0.009752188487667558,0.13543101386633333,24.0,0.45,46.457517377100885,1.3904768703505397,0.5343464121222496,32.72305177990347,0.21513161244802176,0.5524357395246625,0.029882872318848966,1.6527248686179519,57.03129483386874
J_2517,mode_b,0.3850772310113586,-6.166614483244432,1.1863042038222686,0.6651250000000007,0.8411833333333341,14.818959236624138,0.29934954167853456,2.450245625536732,0.04207097382642918,0.16134903841242806,28.0,0.45,59.00552860368043,1.194728379137814,0.7552431819029153,39.3073695525527,0.19034537004306912,0.39443107144907114,0.01771830266341567,1.0600173375569284,89.66790752019733
J_2563,mode_b,0.32519331999748663,-6.312826653942721,1.2424800127940294,0.4787583333333331,0.7837833333333332,15.086555031914727,0.1582681485493409,2.571688601999674,0.06847826884606044,0.15576907854609803,24.0,0.52,47.481263894587755,0.00135873444378376,0.771886491868645,36.64414135739207,0.18578599277883767,0.48126969216391446,0.00851221893914044,1.0288588097319007,37.615718599408865
J_533,mode_b,0.2362598455595454,-4.987900370479182,0.7306221944373991,0.6684416666666662,0.8472499999999995,15.398472979576868,0.44667072277878456,2.457942422318703,0.03372306863743094,0.12540174396151713,28.0,0.52,45.184169540181756,2.0910634668543935,0.30355339096859096,26.77890230435878,0.21435889789834617,0.5537534683011472,0.023821821212768553,1.0595023017376661,83.83890115655959
J_1741,mode_b,0.4538136116327629,-4.697691220721039,0.6386758261561204,0.7462833333333334,0.8921000000000001,14.797711398618553,0.3302370472419107,2.5369460713175647,0.014717969263964742,0.18050524069329044,24.0,0.45,56.92989266384393,2.3458737898617983,0.3352273294702172,36.1506213247776,0.1754796085227281,0.42824616217985745,0.00974462667480111,0.965229706838727,98.96100734360516
J_2212,mode_b,0.3504179462529418,-2.133835422853803,1.7237680796480603,0.6899,0.8867166666666668,14.960624064178173,0.36274892072311515,2.7567154008854278,0.040494038303271564,0.17405554451077113,20.0,0.6,53.538884745910764,0.8369428161531687,0.4139356354251504,29.22457384876907,0.2000138770416379,0.6397783285938203,0.011691562179476022,1.8969716103747487,78.7027995660901
J_3834,mode_b,0.4319176308726695,-4.466897556611652,0.8329800052738877,0.8550333333333343,0.9365000000000009,14.744948088978672,0.4347698002774661,2.4568025355275354,0.031311713479744666,0.10923981822669442,28.0,0.52,58.06259582284838,1.3995517054572701,0.32650376642122864,22.876876760274172,0.17329677266068755,0.5385263632051647,0.020489536374807358,1.4678195719607174,81.84025115333498
J_979,mode_b,0.4369709511515736,-4.149311152716935,0.3375859475631374,0.5561749999999998,0.8071999999999996,14.717772908781033,0.15152975450157788,2.525826867852319,0.009078915784556803,0.14746065418172044,24.0,0.45,30.040220201946795,2.2482197396457195,0.40264172265306114,32.092606886290014,0.2114019543863833,0.6103096016682685,0.0011485920567065476,1.9250945691019297,84.74890435114503
J_3475,mode_b,0.5316096200011761,-2.903435883774573,0.8898920206886434,0.9322250000000006,0.9671666666666674,15.029994224450476,0.4445270812883979,2.544449251031003,0.010585819963689298,0.19681844508567206,24.0,0.45,50.1846485780552,1.2874155789613724,0.4243334924802184,37.10991419386119,0.15914981598965824,0.6221839857287705,0.020775688709691167,1.8689660639502108,89.56600387580693
J_1725,mode_b,-0.3218731864522846,-7.823099735519052,0.39880495395458315,0.6434166666666667,0.8422666666666668,15.566001995539223,0.7892379384486952,2.464775833977634,0.019156054154901053,0.12612839609944856,28.0,0.52,59.96641238126904,0.06091788969933987,0.5754847775213421,44.63126645889133,0.19047398574650287,0.3773512125946581,0.011577530549839139,1.2497377581894398,18.24042629916221
J_357,mode_b,0.2887523204257633,-4.861376179168177,0.6495071125265063,0.5948416666666665,0.7911833333333331,14.902736874724269,0.31371964403201535,2.4142394958914486,0.06010496182774924,0.15073111481994683,28.0,0.45,55.07739729993045,2.395952543243766,0.4946296100504696,38.94719325937331,0.210653718020767,0.3691222903318703,0.02572208845987916,1.312855217140168,84.03096129652113
J_1913,mode_b,0.2330061902671123,-4.461411596112808,1.0286665317477197,0.4036833333333335,0.7037833333333333,14.621305359869876,0.1938864623456829,2.4162655952164847,0.0035918851401342622,0.10002104739811557,28.0,0.45,25.335399155505,1.3359211469069123,0.3844732718542218,31.659071245230734,0.2164186390861869,0.6481421402655543,0.012644333727657794,1.2078697802498937,61.66926904115826
J_3885,mode_b,0.3006617855707684,-2.213983460208615,0.5047324402334898,0.8654499999999997,0.945183333333333,15.35081433281237,0.5981498123512273,2.5331005762256167,0.018342666540679144,0.1701317247693423,24.0,0.52,51.775083049200475,0.9141000900417566,0.6206216813996435,30.742631019093096,0.17393827573396264,0.530673558730632,0.017522684829309583,1.652904369868338,31.681720702908933
J_2945,mode_b,0.3861866894361293,-3.0204494194980533,1.1237177010218358,0.7000250000000005,0.850916666666667,14.982339642087815,0.3330889607671302,2.4025164890740194,0.003267853021435583,0.08353830685590755,32.0,0.45,36.19348979461938,0.3878904702141881,0.457887639477849,43.42321444302797,0.18419914155267178,0.5134785680100322,0.025336254369467497,0.719317504670471,41.33898023981601
J_1418,mode_b,-1.9550086626252998,-3.8036691713456836,0.35123073238769026,0.5591424875924316,0.8982333333333336,16.210665845740902,0.6089425638105458,2.4500830932652686,0.03535505837965247,0.13520253705777782,28.0,0.52,37.42837787233293,2.0757094686850905,0.3974824586883187,29.831784083507955,0.1964147830288857,0.48781471606343985,0.012493260679766536,0.810625396668911,57.438956196419895
J_2073,mode_b,0.41294520629809117,-1.508960959419627,0.704432677077652,0.8197833333333335,0.9212000000000002,14.935364216881853,0.4286904890478263,2.4654124844254452,0.01996961011202008,0.12734866827437588,28.0,0.52,42.288834638893604,0.7653791550546885,0.5577118445187808,25.277491570450366,0.20217263858765364,0.48217407828196884,0.012231622785329818,0.5718939402140677,71.76330611575395
J_188,mode_b,0.23794847252075613,-3.5441767050191606,1.194753940930799,0.6150333333333335,0.8262500000000002,15.034409024954707,0.3916643951229914,2.563736167867788,0.052103908452105656,0.1625259541458673,24.0,0.52,58.94714275281876,0.050870354287326336,0.7639239828102291,26.73569531645626,0.19709510404616593,0.5461683401837945,0.006768401507288217,1.7534914198331535,86.7981140455231
J_3962,mode_b,-0.0558672731264866,-2.244626915859592,0.5496538884008098,0.7548749999999997,0.8662833333333332,14.382281999490992,0.4743704751363346,2.4593717172116443,0.024334342838208463,0.11579749982390528,28.0,0.52,39.81136916857213,0.5516104325652122,0.4246084221638739,43.158273566514254,0.20463404221460224,0.5769398903474212,0.028818988306447864,1.1646996708586812,44.902991396375
J_2380,mode_b,-2.6979909538253843,-5.662086995260636,0.5564041471494654,0.17177583385627732,0.791516666666666,13.759092500522945,0.9137149531712652,2.7255070631980813,0.03028172502637531,0.1636161078276057,20.0,0.6,49.741987561807036,0.4849979421123862,0.36018346035853027,21.882272493094206,0.1669335189834237,0.6444538298994302,0.01586589532904327,1.1843157159164548,17.753368909470737
J_4853,mode_b,0.319278375924428,-4.213103942541961,1.3540208216358613,0.4514416666666665,0.708633333333333,14.939048685534617,0.15807792559800954,2.4258586270482123,0.003746133335052452,0.11115080609318928,28.0,0.45,21.44930899143219,1.442208794876933,0.43013423793017863,38.45350384246558,0.21285959783010183,0.6116296187043191,0.007211870457977056,1.1148913009092212,48.1463657040149
J_1021,mode_b,0.4522865621694773,-6.207726095199142,1.5408821539360236,0.6775333333333331,0.8293166666666665,15.375866739899136,0.23903005729176902,2.412272536141557,0.06101597009869218,0.1771650847090374,28.0,0.45,58.70726272277534,2.5828056447207928,0.3729091269895434,20.81542336847633,0.17634765261784197,0.5396880891174078,0.005610624672845006,1.6593705471605062,55.09650649968535
J_1333,mode_b,-1.959676086303788,-3.7690646747980043,0.5751197168282868,0.4425518175433132,0.8147833333333326,16.14105651579002,0.639461016708682,2.3994387360114824,0.003903751325766161,0.08519208041801074,28.0,0.45,38.61927238013595,2.4199066506698728,0.3534574002958834,38.087384942919016,0.20596089786849917,0.4728594159707427,0.01999319569207728,1.2287022420205176,95.66298523917794
J_537,mode_b,0.357858766712286,-2.943997039862666,1.179735299621537,0.676608333333333,0.834283333333333,14.934761390913236,0.3321167674297135,2.457375162569139,0.028001960228226683,0.10947272369111935,28.0,0.52,51.32216954044998,0.68381401989609,0.654197267908603,20.49117507878691,0.21705999612808227,0.5690177937969565,0.025430907541885973,1.6877332353033125,77.40640642587095
J_2553,mode_b,0.017708724289981312,-5.216355420963646,0.8832889210331486,0.5535249999999998,0.7798833333333333,15.01395867910667,0.5516306904622337,2.457206754213019,0.02900347919330962,0.1212646173954799,28.0,0.52,38.66631877887994,1.490840113721788,0.5106664679013193,20.376928132027388,0.1845666885189712,0.5759781613945961,0.014382602144032716,1.6369228870607913,84.80475343763828
J_217,mode_b,0.27931299457047976,-5.884831667975061,0.9630554925890712,0.3904583333333336,0.7599666666666668,14.874447947340004,0.1428934779954277,2.3838887664628152,0.005096978957090837,0.1371865148444771,32.0,0.45,49.246897797100246,0.4433002145960927,0.5934881676919759,30.24315869435668,0.16578472134657204,0.36978119229897854,0.0025490254070609807,1.8710487433709204,52.49855083413422
J_2361,mode_b,0.043228519396340266,-3.5277690856884583,0.6331988443848281,0.6777916666666661,0.8591499999999993,14.963462526146781,0.656676356934244,2.410393048373901,0.019457425748412607,0.1273676901524977,28.0,0.45,44.261187077499926,1.9216342018917203,0.3632763993926346,35.967977535910904,0.16397851266898214,0.5844155418686569,0.02477141607552767,1.0763033363036811,78.10273663606495
J_2773,mode_b,0.4339210751923632,-3.7194915957014882,0.2893590296945721,0.6557750000000006,0.8303500000000006,14.981196240462031,0.2368042896109267,2.392569193328721,0.0433210145827927,0.14644348837874324,28.0,0.45,47.26548432279378,2.5189830902963877,0.33984911181032657,22.686714380979538,0.17957528947852552,0.5913605733774603,0.021434149285778404,1.594377739354968,22.067853254266083
J_2374,mode_b,0.41016711439752174,-3.8548495903691355,0.9890694284982914,0.7859250000000004,0.8880666666666669,14.754519555551255,0.393580975323092,2.4627801593831107,0.022375690978395976,0.11604374083924508,28.0,0.52,37.38132508099079,0.004800145514309406,0.42777345068752765,41.70697485562414,0.15751604253426194,0.6096834614872932,0.0218826961889863,1.3164438493549824,46.580227888189256
J_3869,mode_b,0.3365473245835141,-3.970114017468778,0.5974138155152849,0.5797,0.8232166666666666,15.295182593047999,0.2717737841055213,2.5775994853451807,0.010927174174168247,0.1363387831044779,24.0,0.45,40.09820457547903,1.4052814655005932,0.7201602498069406,31.4114637253806,0.16736235140822828,0.6275921779684723,0.0021429863758385182,1.8480989402160048,50.46918802894652
J_13,mode_b,0.22258921505467297,-7.180218978837343,2.497319429077433,0.3847333333333335,0.7652333333333334,14.653782276345803,0.19966041247944188,2.561594694485069,0.009971827179317229,0.1700088311617599,24.0,0.45,59.7782846102491,1.6203986322507262,0.7387884889729321,30.63684346154332,0.20099609283730388,0.4154087270610034,0.003764673555269837,1.449487226549536,76.65931521449238
J_837,mode_b,0.2767496858908775,-5.848520227214821,0.5585356293128568,0.5193750000000004,0.7551166666666671,14.818309627279273,0.27004654322066585,2.407921473436387,0.017134497730655812,0.1439539119074836,28.0,0.45,44.41185850929469,1.8489106502383947,0.41965784477069973,33.450344232842326,0.19802933419123292,0.4256422731094062,0.007695462992414832,0.5113915344700217,30.510465218685567
