recipe_id,mode,strict_score_06l_eval,strict_score_06l_direct_mean,strict_score_06p_eval,strict_score_06p_direct_mean,yield_score_06l,yield_score_06p,p_robust_valid_06l,p_robust_valid_06p,mean_cd_fixed_06l,mean_cd_fixed_06p,mean_ler_locked_06l,mean_ler_locked_06p,mean_p_line_margin_06l,mean_p_line_margin_06p,rank_06j,rank_06l,rank_06p,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
J_3347,mode_b,0.4786171662869332,-2.3528932848658197,0.582140357083121,-0.5170147185840586,0.9328499999999994,0.9524666666666661,0.9692333333333327,0.9808333333333329,15.292100786846136,15.356038315729451,2.534439005288232,2.5358240844432713,0.18073107240748557,0.18132283009577904,34,22,10,24.0,0.52,58.71800693683326,0.8192130737006664,0.5971470174379647,27.510475791059434,0.206291672764346,0.5794016189873219,0.020471613323315978,1.0372818778268993,26.062893173657358
J_3413,mode_b,0.6908437297070136,-0.9769346569446467,-1.6816189309580964,-1.3951385263407632,0.9726500000000012,0.6976171226170512,0.9867000000000012,0.9992166666666671,15.220113015120377,16.300541210716283,2.481930671162794,2.468205200416927,0.21358846928300484,0.1998411647460675,2,7,27,28.0,0.45,54.25802861060947,0.18963659182190895,0.6108089515008033,32.69826397765428,0.1732291967049241,0.5954775451682508,0.006451839068904519,0.7088749594986439,73.21205128915608
J_3437,mode_b,0.4763441527171711,-6.2269656145906245,-0.0322551963008673,-4.251417565319722,0.6969166666666672,0.8025666666666668,0.8638833333333338,0.9106166666666669,14.81207758376489,15.545157911164383,2.5282847587683124,2.5294785939306252,0.19932709057516912,0.19691189875438714,53,88,90,24.0,0.52,59.451686770655215,1.4262548480182886,0.3639557340182364,41.89701069146395,0.1827156814560294,0.3824194108135998,0.008290048772469163,1.0015434864908457,33.89055690262467
J_3475,mode_b,0.5316096200011753,-2.903435883774573,0.5603161460486403,-2.080100927890458,0.9322250000000006,0.8974416666666664,0.9671666666666674,0.9529333333333331,15.029994224450475,14.822576056119205,2.544449251031003,2.5510614271924514,0.19681844508567206,0.208108476738917,78,31,47,24.0,0.45,50.1846485780552,1.2874155789613724,0.4243334924802184,37.10991419386119,0.15914981598965824,0.6221839857287705,0.020775688709691167,1.8689660639502108,89.56600387580693
J_3509,mode_b,0.5771012830520248,-4.535561578587059,-0.9304537959529626,-1.850264517716278,0.8401666666666667,0.7900526583891563,0.9296666666666666,0.9297000000000005,15.408951408729788,16.05203900827751,2.449785484449106,2.4461657060579975,0.16958312133665665,0.1621374540943922,11,69,41,28.0,0.45,55.45909377839416,1.1024300828576088,0.7430742324329913,36.05084361508489,0.21398584437556564,0.4011233430355787,0.011378505248576403,1.3182220519520342,59.19195143971592
J_3545,mode_b,-0.5473590455545114,-4.896053883071028,-1.5046165487442118,-4.385317708988208,0.8368250000000003,0.6177237086751375,0.9239000000000003,0.9284166666666671,15.913032596610822,16.221509624658196,2.4022018225153166,2.4086819636045247,0.19263660091102325,0.18406162033419093,27,74,92,28.0,0.45,52.07710726931691,2.06399017944932,0.5736951457336545,23.292288002558053,0.19545207096263767,0.6286139531992376,0.006878699194639921,0.526298591401428,23.704792987555265
J_357,mode_b,0.2887523204257633,-4.861376179168177,0.521863505010561,-3.675168338792398,0.5948416666666665,0.7298583333333334,0.7911833333333331,0.8702666666666667,14.90273687472427,15.300201878851908,2.4142394958914486,2.419361574615207,0.1507311148199468,0.1568516726320128,80,73,83,28.0,0.45,55.07739729993045,2.395952543243766,0.4946296100504696,38.94719325937331,0.210653718020767,0.3691222903318703,0.02572208845987916,1.312855217140168,84.03096129652113
J_3653,mode_b,0.7942880043331441,-3.4411092362940634,-0.8382060149056817,-1.3885021310499166,0.9652250000000001,0.9642484276295785,0.9813166666666668,0.9928000000000022,15.256542952419021,16.016951572370424,2.4664840806681116,2.487080269131438,0.1414267507015464,0.1485275033813601,28,42,26,28.0,0.52,56.83510296419263,0.09606564324349165,0.37646259386092423,38.840836524032056,0.1631655351165682,0.5722771535627544,0.012989587616175413,1.8854386005550623,37.72135111037642
J_3834,mode_b,0.4319176308726684,-4.466897556611652,0.5757661577549003,-1.6305480299714816,0.8550333333333343,0.8984999999999995,0.9365000000000009,0.9527833333333328,14.744948088978672,14.958415118416255,2.456802535527536,2.489664586325415,0.10923981822669442,0.1316135286674883,76,67,35,28.0,0.52,58.06259582284838,1.3995517054572701,0.32650376642122864,22.876876760274172,0.17329677266068755,0.5385263632051647,0.020489536374807358,1.4678195719607174,81.84025115333498
J_3869,mode_b,0.33654732458351533,-3.970114017468779,0.23426999888369457,-3.3006314062448157,0.5797,0.5618749999999995,0.8232166666666666,0.8178499999999994,15.295182593047999,14.707841094142491,2.5775994853451807,2.577541814516797,0.1363387831044779,0.14940297452481455,98,58,77,24.0,0.45,40.09820457547903,1.4052814655005932,0.7201602498069406,31.4114637253806,0.16736235140822828,0.6275921779684723,0.0021429863758385182,1.8480989402160048,50.46918802894652
J_3880,mode_b,-0.18638242106242842,-4.27953541013303,0.5632001213395433,-2.974679710869743,0.6346416666666662,0.8114416666666666,0.8562833333333328,0.9214666666666667,14.635666720550454,14.689009917099158,2.731699687602229,2.7006063468556274,0.182356928355512,0.20525790098426172,56,63,69,20.0,0.6,59.09053958952427,0.11152247339487076,0.3109261921606958,33.2434664061293,0.18946402692236006,0.6464287532493472,0.028172832364216447,1.8286297111772,52.653587739914656
J_3882,mode_b,0.4647062645998078,-9.509799590793321,-0.5067581899868606,-4.565602176817577,0.7590750000000006,0.8499333333333333,0.888583333333334,0.9268833333333333,15.254663910572281,15.886660974856785,2.456011133172695,2.4727034788917206,0.13926621237789033,0.14404106707759187,63,100,94,28.0,0.52,49.69604261498898,1.3242061492055655,0.594013292528689,24.928746516816318,0.21928259600885214,0.46975135039538146,0.00700777773745358,0.9317888007499278,92.49962030909956
J_3885,mode_b,0.30066178557076895,-2.213983460208615,0.6270580407146744,-0.7229514733952146,0.8654499999999997,0.9379833333333322,0.945183333333333,0.9730166666666656,15.35081433281237,14.975425122202546,2.5331005762256167,2.535409203903595,0.1701317247693423,0.16857159028497726,82,19,11,24.0,0.52,51.775083049200475,0.9141000900417566,0.6206216813996435,30.742631019093096,0.17393827573396264,0.530673558730632,0.017522684829309583,1.652904369868338,31.681720702908933
J_3923,mode_b,0.4997907298447428,-5.191728409298712,-1.8914258231728807,-3.0951840206773773,0.794158333333334,0.6134077252861141,0.9117333333333341,0.9470000000000007,15.055054718908838,16.270558941380553,2.5251466165020076,2.5264337313227525,0.20242740735465575,0.2025404292912806,45,76,71,24.0,0.52,50.546286318451166,1.3396987728774548,0.3560755534097552,39.02498076669872,0.2150644683279097,0.4276690661907196,0.014712487114593387,1.6889461860992014,29.454404511488974
J_3949,mode_b,0.4470938704434795,-4.229870531047657,-0.011195150681498858,-3.277055439537808,0.5964083333333332,0.7340416666666668,0.8119666666666664,0.8699500000000002,14.80620732832254,14.31017494490542,2.519069261385843,2.509654096406314,0.15127234719034283,0.1548256093311103,59,62,75,24.0,0.45,37.03636348620057,2.19096976518631,0.4408250550739467,24.444489162415266,0.21735692812129856,0.5673243741504848,0.004177370192483067,1.7568802582100034,68.06232750881463
J_3962,mode_b,-0.055867273126487815,-2.244626915859592,-2.6139663252587617,-4.140681956649795,0.7548749999999997,0.33686275216788786,0.8662833333333332,0.9291500000000005,14.382281999490992,16.524270581165446,2.4593717172116443,2.4696173885115775,0.11579749982390529,0.13818883304073348,87,20,88,28.0,0.52,39.81136916857213,0.5516104325652122,0.4246084221638739,43.158273566514254,0.20463404221460224,0.5769398903474212,0.028818988306447864,1.1646996708586812,44.902991396375
J_4013,mode_b,-0.14494602605331822,-4.5837374168662,-0.2208121289762392,-3.5915193976478883,0.9083750000000006,0.9373916666666671,0.954983333333334,0.9687333333333337,14.20470515229409,14.17526825211134,2.5372984359804804,2.538820782089286,0.17378171854243127,0.17987751060679918,6,70,80,24.0,0.45,40.807860262691975,1.1980212461203337,0.30710686156526207,33.85420311708003,0.20116724454797805,0.5582197852432728,0.016230081310495734,1.1962148416787386,96.01444595493376
J_4085,mode_b,0.5879427777666953,-5.701228577176202,-0.572202434456597,-1.5867037449865222,0.9515499999999999,0.9893083333333355,0.9752,0.9945166666666687,15.325546876151787,15.937704688101379,2.460564881122951,2.4804692925204628,0.11926774517141166,0.14448671398927143,31,81,34,28.0,0.52,53.34757436905056,1.2381196394562721,0.4998054990544915,24.14000798482448,0.20528515063226221,0.5493952382355929,0.020875728484243152,0.6581866140477359,62.731565847061574
J_4164,mode_b,0.6438825731950681,0.47900905703633534,0.5918312495001895,0.4787065525295267,0.9965916666666672,0.9996250000000001,0.9987000000000006,0.9998500000000001,14.569191264661914,14.57880515293728,2.714204397957584,2.713336235081359,0.1774575584401012,0.1780034592169815,24,2,5,20.0,0.6,42.982502474449575,0.6359078139066696,0.37650427892804145,28.727797213941813,0.18126468609087168,0.6279433439485729,0.0076699050609022375,1.4143932526931167,69.93881050497293
J_4179,mode_b,0.5676880708896261,-4.500036408007386,-2.1065454535315564,-4.524539699191089,0.7523500000000003,0.354559588489768,0.880866666666667,0.9028666666666665,14.567452845462267,13.574092921823102,2.5374712364881007,2.534179995219676,0.11752714855128944,0.12432477800620478,39,68,93,24.0,0.45,40.87306098639965,1.9178446009755135,0.45818040911108254,35.03661563619971,0.16854079882614315,0.5257508343085646,0.01772219373844564,0.851533099077642,47.11151450872421
J_4341,mode_b,0.42471976022486596,-3.514478300927053,0.7045186296054473,-1.2269043151779124,0.8061083333333336,0.8622333333333337,0.9188666666666669,0.9454000000000004,15.385494344252011,14.633165658728137,2.4008164107062457,2.428182604339633,0.1405444614700176,0.14802629906849119,42,44,20,28.0,0.45,44.13138319272548,2.160048734396696,0.3820618448778987,31.06472888495773,0.17736385871656238,0.49718375150114297,0.010379754994064568,1.8822668939828873,80.40921564213932
J_4354,mode_b,0.4657038283283712,-1.5009760041718712,-1.9244360124206683,-1.5029991283126958,0.7698749999999998,0.6393774979581947,0.8693166666666664,0.9970000000000003,14.98489627673871,16.354497502041806,2.464094823104337,2.4677748365274477,0.10619781219145168,0.1444643013617888,69,10,29,28.0,0.52,40.14063054230064,0.23211022932082415,0.6554392396472395,32.91420035995543,0.19079083087854087,0.5624769158661366,0.01828141847625375,1.26366700604558,55.494850049726665
J_4365,mode_b,0.5081767801370944,-3.2050474128769166,0.5073841374183132,-2.553278715355122,0.862658333333333,0.8745916666666664,0.9360333333333329,0.9389166666666664,14.915232622937488,15.38173305017582,2.538635589198813,2.545134489173157,0.17484274282877343,0.17206523576600447,20,38,60,24.0,0.45,44.54449435137212,1.4677862981334329,0.448371750023216,35.68674573209137,0.18182608873583375,0.6374936598353088,0.022993542747572062,1.0378333679400384,51.516689378768206
J_4373,mode_b,0.7133739317596206,-2.7072880175945913,0.6264448331149056,-2.2528661570919724,0.8449499999999996,0.8031916666666667,0.9303666666666662,0.9159833333333335,14.960373775580765,15.215254850934544,2.4015964846022406,2.432716765834806,0.13455615132993767,0.1509120812473811,15,29,50,28.0,0.45,38.00382408499718,1.5722773717716336,0.6792320978827775,26.69984412379563,0.19503708752803506,0.5908418961800634,0.008705661669373511,0.7205929718911648,77.49208691995591
J_4505,mode_b,0.26640712056082777,-6.932632220065358,-10.043658521481778,-9.617246518097252,0.5154999999999997,-2.2700382222427704,0.7992333333333331,0.8828833333333331,15.51754572815702,18.99956322224277,2.4641496520095973,2.475801531244602,0.13633090753656318,0.1450825340194262,48,95,100,28.0,0.52,40.22152756433934,0.4469971703365445,0.7085171623155475,42.57462874986231,0.17365162369795142,0.6327054345048964,0.008432551128789783,0.5145848258398473,18.096499522216618
J_461,mode_b,0.6669674213221276,-0.39688859292846346,0.6932385870373875,0.44596966787343056,0.9761750000000012,0.999366666666667,0.9898666666666679,0.9997166666666669,15.298493619488527,15.407645439715159,2.539764919145111,2.543079618667568,0.19866198937270824,0.19928729099542453,30,5,6,24.0,0.52,53.59712051600218,0.45479705929756165,0.422612664476037,41.79929951671511,0.18756334083154796,0.48802818469703196,0.02404881125316024,1.0864175399765372,59.833939261734486
J_4665,mode_b,0.6078786646049795,-1.4153719727268634,0.7352724632788138,0.5384215135707583,0.9353416666666673,0.9943250000000013,0.9676000000000006,0.9970333333333347,14.717326830007606,15.48402499720682,2.4580214417995028,2.459781249160029,0.18143280709937887,0.17011433874579637,23,9,2,28.0,0.45,47.81429748237133,0.5614493004977703,0.6702532751485706,29.059207094833255,0.20002882974222302,0.5757649721577763,0.01571277723647654,1.0473743346519768,55.92681839130819
J_4793,mode_b,0.2839507863859598,0.28852814348069655,0.13521710813953092,0.3039569391732376,0.9992083333333337,1.0,0.9996333333333337,1.0,15.680107637024133,15.7141770827058,2.517755631022759,2.5191753415445093,0.2543325477827962,0.25346338676773184,7,3,7,28.0,0.45,58.78397037740797,0.09168760478496552,0.3509858881123364,38.66186414845288,0.17470966765657067,0.6255642804317176,0.018038093699142336,1.903185164090246,76.92620038520545
J_4828,mode_b,0.6258115245431383,-3.879267251805875,0.40141605999383595,-1.3597305606441124,0.8260333333333343,0.860625000000001,0.9194666666666675,0.9393333333333344,15.070690092471745,15.001410691948363,2.5354777212499715,2.5368002788013424,0.18245637283265054,0.1854654504773263,50,57,24,24.0,0.52,49.102788149379194,0.4490546453744173,0.4911141867749393,34.356277720071375,0.20683677635155617,0.45854970123618843,0.021319633182138205,1.7387529131956398,21.08448731712997
J_4853,mode_b,0.3192783759244267,-4.213103942541961,0.4249796974204659,-3.142112772149588,0.4514416666666665,0.5134166666666667,0.708633333333333,0.7628000000000001,14.939048685534619,14.91533593833355,2.4258586270482123,2.4482302659580473,0.11115080609318931,0.1570138260023868,89,61,72,28.0,0.45,21.44930899143219,1.442208794876933,0.43013423793017863,38.45350384246558,0.21285959783010183,0.6116296187043191,0.007211870457977056,1.1148913009092212,48.1463657040149
J_4915,mode_b,-1.3396135553683584,-5.2819009069975005,-0.5660149347109966,-3.9595306080712565,0.5646687900525827,0.7290416666666668,0.8306666666666668,0.8596833333333335,13.900177123385916,14.17140319840541,2.5425940137651457,2.546989917983609,0.13543101386633333,0.1599224360048625,70,78,85,24.0,0.45,46.457517377100885,1.3904768703505397,0.5343464121222496,32.72305177990347,0.21513161244802176,0.5524357395246625,0.029882872318848966,1.6527248686179519,57.03129483386874
J_4981,mode_b,0.2841389867534478,-4.0711662596373035,0.5121567332100302,-1.5220125974697976,0.8655,0.9336750000000001,0.9400833333333335,0.9731500000000001,15.111558625133734,14.837357433173256,2.468499825502901,2.4788517623579964,0.1285803755972783,0.1344768057021617,54,59,30,28.0,0.52,42.13861330412328,0.4152019126340747,0.520685912296176,27.485690410248935,0.18256908107548953,0.5726845056749881,0.01204034940339625,1.6055113920010626,94.88097904715687
J_4985,mode_b,-0.026211639194671628,-3.5165056651730215,0.33315825280431693,-3.0370844882513035,0.7265750000000002,0.7001999999999997,0.8410666666666669,0.8388333333333331,14.317892721780764,15.020670372580492,2.410830098127728,2.41499934539876,0.1499644316848263,0.13613768789388367,40,45,70,28.0,0.45,53.215622099116445,2.008113062940538,0.6837062809616328,21.249175681732595,0.17884527450427412,0.5483288500458002,0.0137089654058218,0.7425542678683996,58.89380653388798
J_533,mode_b,0.2362598455595455,-4.987900370479182,-1.5396475464150212,-4.007492949890187,0.6684416666666662,0.6992564007369678,0.8472499999999995,0.90835,15.398472979576868,16.1179352659297,2.457942422318703,2.4789049532828646,0.12540174396151713,0.14178076600644043,73,75,86,28.0,0.52,45.184169540181756,2.0910634668543935,0.30355339096859096,26.77890230435878,0.21435889789834617,0.5537534683011472,0.023821821212768553,1.0595023017376661,83.83890115655959
J_537,mode_b,0.3578587667122858,-2.943997039862666,0.18905213797896445,-3.8038120619671236,0.676608333333333,0.580775,0.834283333333333,0.7978999999999999,14.934761390913236,14.939701107697033,2.457375162569139,2.474774677739771,0.10947272369111935,0.13594411213410637,92,33,84,28.0,0.52,51.32216954044998,0.68381401989609,0.654197267908603,20.49117507878691,0.21705999612808227,0.5690177937969565,0.025430907541885973,1.6877332353033125,77.40640642587095
J_625,mode_b,0.38486914097951225,-6.714383158408334,-3.694985322784891,-3.4772279584445243,0.703475,0.027133055588147048,0.8546,0.9987166666666667,15.221402700588538,16.97023361107852,2.3714719435586216,2.4011957410208704,0.10903496835513898,0.16991208876069194,68,94,79,32.0,0.45,26.793739411979914,0.14264739397913218,0.6193476935848594,38.007645080797374,0.2147409777250141,0.6026934705674649,0.012019836595281958,1.2751302672550082,67.84026900772005
J_668,mode_b,0.3692891084727432,-3.605006561303676,0.5538404071602852,-2.2320945561662042,0.7992250000000002,0.8214249999999998,0.9137333333333335,0.9181666666666666,14.752222303913687,14.88238844896829,2.5347800777542235,2.5376615488865464,0.17111410528772153,0.17146488176974564,58,49,49,24.0,0.52,50.10435198806226,1.0065864874050021,0.650362918805331,21.491766492836177,0.21078440606594084,0.6402988031506538,0.019111606171354652,1.0545917442068458,34.066335312090814
J_803,mode_b,0.5384409250452337,-4.632623725369339,0.5414293750985238,-1.5717157967819742,0.9320499999999996,0.924583333333334,0.9738999999999995,0.9676166666666672,15.409121096610663,14.925534128476231,2.5390703857235444,2.5367442799651805,0.18272754013522158,0.20350679151961482,43,71,32,24.0,0.45,36.73881499283016,1.0663266442716122,0.3234639155678451,38.87830113992095,0.20388384061865508,0.5377227295190096,0.004669220857322216,1.166248026303947,91.63619074039161
J_825,mode_b,0.41539188134534516,-6.315054997089101,-1.180637502176054,-3.3857703230877663,0.7761833333333336,0.7424960311761962,0.9048666666666668,0.9267833333333334,14.55910282155226,13.91942936450953,2.4145692795851317,2.4115376094708103,0.17762568385527494,0.14156843739697536,26,91,78,28.0,0.45,53.299257586710155,2.542210226878524,0.3445429403334856,34.11673866678029,0.18306662348099054,0.35250939819961785,0.011485839458182453,1.464847173076123,73.1233650771901
J_837,mode_b,0.2767496858908772,-5.848520227214819,0.3539160140854359,-2.769466924975293,0.5193750000000004,0.678,0.7551166666666671,0.8373,14.818309627279275,14.972071434786763,2.407921473436387,2.4291338420771975,0.1439539119074836,0.1484552001477031,100,82,66,28.0,0.45,44.41185850929469,1.8489106502383947,0.41965784477069973,33.450344232842326,0.19802933419123292,0.4256422731094062,0.007695462992414832,0.5113915344700217,30.510465218685567
J_979,mode_b,0.43697095115157253,-4.149311152716936,0.5788847364175488,-1.9514899279049893,0.5561749999999998,0.7124166666666673,0.8071999999999996,0.8776333333333339,14.717772908781035,14.7435613677536,2.5258268678523184,2.512041054809961,0.14746065418172047,0.1689130284582113,77,60,45,24.0,0.45,30.040220201946795,2.2482197396457195,0.40264172265306114,32.092606886290014,0.2114019543863833,0.6103096016682685,0.0011485920567065476,1.9250945691019297,84.74890435114503
