recipe_id,rank_06c,rank_06a_rescore,yield_score_06c,yield_score_06a,p_robust_valid_06c,p_robust_valid_06a,mean_cd_fixed_06c,mean_cd_fixed_06a,mean_ler_locked_06c,mean_ler_locked_06a,cd_error_penalty_06c,ler_penalty_06c,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,min_dist_to_06a_top100
D_981,77,420,0.9528666666666664,0.5311220767640903,0.983983333333333,0.9268833333333336,15.553296973337353,16.26462792323591,2.539172410612218,2.5893950023730885,0.0,0.0,24.0,0.52,56.50634544342756,0.46142919547855854,0.4716356216929853,27.01333354227245,0.18183177730999886,0.5845089777372777,0.0015938739012926815,1.4687769752927125,50.0,0.26532871934248076
D_3684,78,39,0.9526166666666671,0.8189416666666667,0.9807500000000005,0.9267666666666667,14.249088850874573,15.366799696276853,2.5365344869420596,2.5276273417811996,0.0,0.0,24.0,0.52,45.726165865547955,0.7342007299885154,0.4271352549083531,24.15029504802078,0.18765001658350228,0.5525650823488831,0.006856098789721727,0.8109528427012265,50.0,0.304788888433362
D_4918,79,481,0.9511749999999985,0.4819748764717542,0.9812166666666652,0.954633333333333,15.635909399791698,16.405391790194912,2.5418484035146673,2.616056774156421,0.0,0.0,24.0,0.52,53.15301913116127,0.27977436035871506,0.4779920854605734,34.32605367153883,0.20560980283655225,0.6306871730834246,0.02286923280917108,1.958246530033648,50.0,0.29047283585832545
D_435,80,117,0.9508833333333332,0.7355066064775004,0.9820666666666665,0.9329000000000005,15.177007444938567,16.085885060189167,2.5416537384067754,2.5468324722257054,0.0,0.0,24.0,0.52,48.87865352444351,0.39814937487244606,0.3431651542894542,32.82832913566381,0.20853680326603352,0.5088600935414433,0.0018728683143854142,1.2266870746389031,50.0,0.34375755819829673
D_39,81,1918,0.9503499999999993,-0.6493464914668453,0.9796166666666659,0.9438666666666665,15.81007132268618,17.504596491466845,2.5455992617519017,2.624261424689771,0.0,0.0,24.0,0.52,41.83439889270812,0.27301598992198706,0.3567657835781574,41.39655794017017,0.19774640562944112,0.5785327956080437,0.020144594572484492,0.9182460620068014,50.0,0.38728188724209045
D_2586,82,75,0.9494725974448031,0.7754583333333338,0.9879166666666671,0.9128500000000003,13.979480930778136,15.631825783003988,2.535148976626269,2.517614561743314,0.020519069221863973,0.0,24.0,0.52,58.778814274817705,1.0549266329035163,0.3895802769809961,23.498616465367377,0.17939804532565176,0.5500746445730329,0.013671527495607733,1.7992679253220558,50.0,0.3202349095438581
D_4,83,7,0.9494666666666653,0.8748833333333339,0.9762499999999986,0.9464666666666672,14.449774189847638,15.97730032299839,2.5307390520321817,2.522910509907467,0.0,0.0,24.0,0.52,53.16791918780655,1.147375887259841,0.4991540929302573,31.56705003231764,0.19521779497154057,0.4660646795295179,0.01224745525047183,0.6974938632920384,50.0,0.3445793118244057
D_2357,84,202,0.9494333333333337,0.6779167015834339,0.9759666666666671,0.9262333333333337,14.865241145745635,16.144674965083233,2.544451336392973,2.590700317545634,0.0,0.0,24.0,0.52,45.97198879625648,0.1768762143328786,0.30938066840171813,28.70449007488787,0.20660481026396155,0.6357537410221994,0.015532791679725051,1.8669983325526118,50.0,0.44235986202615096
D_2058,85,36,0.9490249999999997,0.8214666666666668,0.9801166666666663,0.9207333333333334,14.126882935738273,14.537054269923392,2.538107758688983,2.5179073357132427,0.0,0.0,24.0,0.52,39.40344542171806,0.5647259736433625,0.3498952115885913,32.27015445474535,0.18244908741675317,0.5173264139331877,0.011274666516110301,1.231960783712566,50.0,0.31379492368735334
D_2347,86,67,0.9488333333333323,0.7822821194799305,0.9783333333333324,0.9179000000000005,14.607279055655258,16.022526213853403,2.5342370872073956,2.657983351850588,0.0,0.0,24.0,0.52,55.8397563630715,0.8547540111467242,0.5004242334514857,26.028481759130955,0.18034003449603914,0.6457973374985159,0.011122460933402181,1.9593239105306566,50.0,0.4348287256084323
D_393,87,30,0.9481166666666676,0.833783333333333,0.9761666666666676,0.9275666666666663,14.020488631433107,15.450990419183112,2.5409510955248082,2.557789119474434,0.0,0.0,24.0,0.52,55.699802013114095,0.6120479749515653,0.3696871927939355,22.68915130291134,0.20164975308813154,0.5965817242860794,0.023387631364166737,1.303910295944661,50.0,0.3554010179366315
D_127,88,968,0.9480333333333321,0.15405291936484022,0.9783166666666654,0.9029166666666671,14.71473850611843,16.610305413968494,2.5388217224240286,2.565174084670789,0.0,0.0,24.0,0.52,58.828720562160015,0.340314575470984,0.537994546070695,25.3954386850819,0.21184310775250198,0.6011350467801094,0.017592720882967115,0.5571161098778248,50.0,0.4843748617452043
D_4468,89,1224,0.9473666666666667,-0.021878368610855015,0.9754833333333334,0.9445333333333342,15.2243097764813,16.89428670194419,2.5352644417449146,2.647870319212956,0.0,0.0,24.0,0.52,45.14686702284962,0.7896533282473683,0.4508548525162041,36.64565906394273,0.1943347081448883,0.6433206561021507,0.024762633126229047,1.6541570466943085,50.0,0.38772783187225457
D_4665,90,79,0.9453500000000005,0.7727083333333333,0.9720333333333337,0.9011833333333332,14.228438159588988,15.94867857156728,2.5446955896960457,2.5990404101101183,0.0,0.0,24.0,0.52,57.43367218505591,0.1166994497179985,0.40413827979937195,36.05888220947236,0.1589954210538417,0.616648880019784,0.025194370290264487,0.9446035516448319,50.0,0.18683293494199185
D_848,91,32,0.9453416666666672,0.8301833333333323,0.9777500000000005,0.9163666666666657,14.025059035551568,14.956255476530755,2.5351840765874027,2.5231191577135554,0.0,0.0,24.0,0.52,47.25966509710997,0.8448763741180301,0.4577956527471542,27.598477881401777,0.16932330823503433,0.5177265346981585,0.011981471450999379,0.8592415442690253,50.0,0.3915296402284534
D_1409,92,25,0.9451500000000017,0.837758333333333,0.9739166666666683,0.9206999999999997,15.322036971514116,14.223819802473031,2.536943135128692,2.5372972916647263,0.0,0.0,24.0,0.52,36.63904440589249,0.7055853763595223,0.414831265527755,33.36595704779029,0.2116636168025434,0.5749009812250734,0.01866440651938319,0.650030994322151,50.0,0.3591779616978879
D_4909,93,157,0.9450416666666667,0.706123904129067,0.9748,0.8738833333333331,14.754259036022615,16.044551095870933,2.5378163776388645,2.54705664744447,0.0,0.0,24.0,0.52,48.65521453041583,0.1247360436245799,0.5595283039845527,27.90141331963241,0.2194051228556782,0.5107712174765766,0.01185920719988644,1.6751312799751759,50.0,0.44120842408650984
D_1000,94,1220,0.9438833333333323,-0.01645688223453534,0.9776166666666656,0.9319666666666668,15.803400288228154,16.83686521556787,2.540226608374021,2.549824676094864,0.0,0.0,24.0,0.52,58.42782925441861,0.2594357030466199,0.45103877382352947,33.88075449503958,0.21080173888243736,0.4714813746511936,0.0024166096653789283,1.7407361888326705,50.0,0.34687192494354596
D_1007,95,1345,0.9424500000000009,-0.12142055057574097,0.9721333333333342,0.8905500000000006,15.329856797555403,16.86884555057574,2.549151082778369,2.5931103342726645,0.0,0.0,24.0,0.52,49.66639603301883,0.5934340870007873,0.4920713144354522,41.77917272783816,0.1583675953838974,0.5351212256588042,0.02319649896584451,0.9709603302180767,50.0,0.4229804729596094
D_3506,96,986,0.9415000000000002,0.14378892130041265,0.9754000000000002,0.9554833333333338,14.874845110976398,16.740002745366255,2.5340152507551412,2.6521553577207526,0.0,0.0,24.0,0.52,52.990533923730254,1.086122707463801,0.4797111453488469,27.322596781887114,0.1916343885101378,0.6472107185982168,0.01675274080596864,0.7948822057805955,50.0,0.3769126342227172
D_730,97,1744,0.9414947931139248,-0.47199332359055235,0.9881166666666685,0.9225666666666674,16.024646873552744,17.253676656923886,2.537092564031455,2.570171549007841,0.024646873552743642,0.0,24.0,0.52,53.483132718130946,0.671380179002881,0.41243260791525244,31.042235721834004,0.19370237114839256,0.5797704487107694,0.002843037871643901,0.63129295501858,50.0,0.4244051713167783
D_4224,98,82,0.9412166666666671,0.77225,0.9783000000000005,0.9108833333333334,14.983757240716063,15.99094413020309,2.538882032261526,2.5743644011706057,0.0,0.0,24.0,0.52,57.1552747534588,0.23794751800596714,0.5614273820072413,31.047587706707418,0.1968477945588529,0.47796935187652706,0.005607728837057948,1.8580863270908594,50.0,0.32024328665529217
D_1785,99,125,0.9400666666666675,0.7273000000000002,0.9789166666666675,0.9018166666666667,15.488787252349638,15.587191228477211,2.5451944693206783,2.588702613316179,0.0,0.0,24.0,0.52,52.971356492489576,0.15470820385962725,0.5734587779268623,24.91741462610662,0.195439422884956,0.572909539937973,0.0028004222642630337,1.343941309954971,50.0,0.33942888409439925
D_542,100,1928,0.9399666666666658,-0.6639939027670655,0.9766333333333325,0.9441499999999999,15.275162057931777,17.5146272361004,2.536364851700305,2.529602247035996,0.0,0.0,24.0,0.52,57.27936986647546,0.7391668790951371,0.34517047759145497,35.87722869589925,0.18515902634710074,0.4666648380458355,0.008094992581754923,0.9880797667428851,50.0,0.3318240722082136
