recipe_id,strict_score,yield_score,p_robust_valid,p_margin_risk,p_under_exposed,p_merged,p_roughness_degraded,p_numerical_invalid,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_p_line_margin,std_p_line_margin,strict_cd_pen,strict_ler_pen,strict_cd_std_pen,strict_ler_std_pen,strict_margin_bonus,cd_error_penalty,ler_penalty,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,_oat_knob,_oat_step,_oat_value,_pair_k1,_pair_k2,_pair_i,_pair_j,_pair_v1,_pair_v2
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_09,0.6612500195146369,0.9997833333333334,0.9998833333333335,8.333333333333333e-05,0.0,1.6666666666666667e-05,1.6666666666666667e-05,0.0,14.998595003917181,0.37457575458526426,12.461521574544609,0.29226045856673255,2.5359528075033566,0.019637358131258702,0.183444479328789,0.008605416623858978,0.0,0.0,0.7491515091705285,0.019637358131258702,0.183444479328789,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019074141459725795,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,9,52.149986358247695,0.019074141459725795
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_10,0.6771900996137699,0.9998083333333334,0.9999166666666668,3.3333333333333335e-05,1.6666666666666667e-05,1.6666666666666667e-05,1.6666666666666667e-05,0.0,15.040526910399217,0.35911077112674195,12.475142755055362,0.27976120810251337,2.534851574092126,0.019205973375846314,0.18438209638040612,0.008493348507830619,0.0,0.0,0.7182215422534839,0.019205973375846314,0.18438209638040612,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,10,52.149986358247695,0.019664063360542057
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_11,0.6507055748448354,0.9997083333333334,0.9999000000000001,0.0,1.6666666666666667e-05,6.666666666666667e-05,1.6666666666666667e-05,0.0,14.97833035729122,0.38501056326798605,12.43657479878467,0.28646567963830527,2.535510349627107,0.019731782227674143,0.1834947835733003,0.008125816417921256,0.0,0.0,0.7700211265359721,0.019731782227674143,0.1834947835733003,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02025398526135832,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,11,52.149986358247695,0.02025398526135832
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_12,0.6741108685629543,0.9997833333333334,0.9998833333333335,8.333333333333333e-05,0.0,1.6666666666666667e-05,1.6666666666666667e-05,0.0,15.014114533419304,0.36179867372026203,12.47795732082345,0.30782872229695263,2.539004551693675,0.02043080555425849,0.18536644690804913,0.008203135137712614,0.0,0.0,0.7235973474405241,0.02043080555425849,0.18536644690804913,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02084390716217458,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,12,52.149986358247695,0.02084390716217458
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_13,0.6553552679802312,0.9996500000000001,0.9998500000000001,6.666666666666667e-05,6.666666666666667e-05,1.6666666666666667e-05,0.0,0.0,14.973917891357143,0.38092488869303204,12.455538774041901,0.2757461941708567,2.534647821850902,0.018994349427133628,0.1845093255473199,0.008714162484357123,0.0,0.0,0.7618497773860641,0.018994349427133628,0.1845093255473199,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.021433829062990843,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,13,52.149986358247695,0.021433829062990843
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_14,0.6247890498226135,0.9992333333333335,0.9997000000000003,8.333333333333333e-05,0.0002,0.0,1.6666666666666667e-05,0.0,15.02550240559055,0.4112519971880605,12.489339840638777,0.29334282777947057,2.5368965886190384,0.01951736598265761,0.1862655866746769,0.008816745509395811,0.0,0.0,0.822503994376121,0.01951736598265761,0.1862655866746769,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.022023750963807105,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,14,52.149986358247695,0.022023750963807105
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_15,0.6455129224600661,0.997666666666667,0.9991666666666671,0.00015000000000000001,0.0005666666666666663,3.3333333333333335e-05,1.6666666666666667e-05,6.666666666666667e-05,15.017993977339385,0.3885715452979054,12.468390431998444,0.29887219095807477,2.537246247119243,0.0202417002041837,0.18615460477358517,0.007993775911462844,0.0,0.0,0.7771430905958108,0.0202417002041837,0.18615460477358517,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.022613672864623367,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,15,52.149986358247695,0.022613672864623367
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_16,0.6344155613978832,0.9963833333333341,0.9985833333333342,0.00044999999999999977,0.0007999999999999992,5e-05,5e-05,6.666666666666667e-05,14.92126307505533,0.3995019362014091,12.433794175972702,0.2806969430114324,2.5353565169274477,0.01791197023284067,0.18596059752951494,0.008236717704746179,0.0,0.0,0.7990038724028182,0.01791197023284067,0.18596059752951494,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02320359476543963,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,16,52.149986358247695,0.02320359476543963
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_17,0.6457630501866924,0.9940416666666676,0.9974166666666677,0.0011999999999999992,0.0012833333333333319,6.666666666666667e-05,1.6666666666666667e-05,1.6666666666666667e-05,14.957090981309989,0.3852493046564711,12.478315595037536,0.2904321516292174,2.53743930445906,0.01945464524141779,0.18679204318881923,0.008240412407159605,0.0,0.0,0.7704986093129422,0.01945464524141779,0.18679204318881923,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02379351666625589,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,17,52.149986358247695,0.02379351666625589
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_18,0.6203931365225506,0.9911583333333347,0.9962500000000013,0.0016499999999999993,0.0019500000000000006,3.3333333333333335e-05,3.3333333333333335e-05,8.333333333333333e-05,14.891767397864351,0.4081905202572792,12.418281106378513,0.2777847792251864,2.5352969517970876,0.018111462162348786,0.18592421811067794,0.009053923770343563,0.0,0.0,0.8163810405145584,0.018111462162348786,0.18592421811067794,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.024383438567072153,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,18,52.149986358247695,0.024383438567072153
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_19,0.6345958654022072,0.9873583333333351,0.9946000000000018,0.002400000000000001,0.002866666666666668,6.666666666666667e-05,1.6666666666666667e-05,5e-05,14.877176073257502,0.39005782425938285,12.415964996137825,0.28378300407544343,2.5356542747120536,0.018595499580325477,0.1863724244736707,0.008081880594619869,0.0,0.0,0.7801156485187657,0.018595499580325477,0.1863724244736707,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.024973360467888412,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,19,52.149986358247695,0.024973360467888412
K_pair_dose_mJ_cm2_Q0_mol_dm3_09_20,0.6025368703046898,0.9856833333333348,0.9940833333333348,0.0024000000000000007,0.0032999999999999987,5e-05,0.0,0.00016666666666666666,14.95821954136745,0.4203881910080119,12.466868123083595,0.2953990054918213,2.537661608551115,0.01958217052203794,0.18813125296154345,0.00817415789035028,0.0,0.0,0.8407763820160238,0.01958217052203794,0.18813125296154345,0.0,0.0,24.0,0.52,52.149986358247695,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.025563282368704674,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,9,20,52.149986358247695,0.025563282368704674
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_00,0.6640141902867085,0.9997333333333334,0.9998666666666668,8.333333333333333e-05,1.6666666666666667e-05,1.6666666666666667e-05,1.6666666666666667e-05,0.0,15.111924439195457,0.3711590610771675,12.453400613366275,0.2828381562949133,2.5338163077124682,0.01963845513233661,0.18103658238684367,0.009494655639997398,0.0,0.0,0.742318122154335,0.01963845513233661,0.18103658238684367,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.01376484435237944,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,0,52.676753897219896,0.01376484435237944
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_01,0.6567750870248439,0.99975,0.9998833333333335,5e-05,0.0,1.6666666666666667e-05,5e-05,0.0,15.074843418972597,0.37846304042397133,12.45131330549405,0.28546339792342235,2.5342210185266403,0.019300756017352445,0.1805540218299658,0.009694424455000161,0.0,0.0,0.7569260808479427,0.019300756017352445,0.1805540218299658,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.014354766253195702,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,1,52.676753897219896,0.014354766253195702
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_02,0.6490458420839889,0.9998583333333334,0.9999166666666668,6.666666666666667e-05,0.0,0.0,1.6666666666666667e-05,0.0,15.135228264204665,0.38659397478402086,12.454317390034603,0.29402525143422803,2.5352648161056233,0.019822250762572838,0.18277043566385148,0.008776256019504028,0.0,0.0,0.7731879495680417,0.019822250762572838,0.18277043566385148,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.014944688154011964,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,2,52.676753897219896,0.014944688154011964
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_03,0.7112410173671239,0.9998250000000001,0.9999166666666668,5e-05,1.6666666666666667e-05,1.6666666666666667e-05,0.0,0.0,15.095223971321674,0.3247897577165024,12.442528714730857,0.2886641602657313,2.5348656870953645,0.018723968959065192,0.18227103825263524,0.009184674473990531,0.0,0.0,0.6495795154330049,0.018723968959065192,0.18227103825263524,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.015534610054828226,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,3,52.676753897219896,0.015534610054828226
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_04,0.6555557576635566,0.9998833333333332,0.9999333333333333,5e-05,0.0,0.0,1.6666666666666667e-05,0.0,15.074100756086464,0.38051717513010136,12.438959476914851,0.2799064050891375,2.53480599539125,0.018839285575501644,0.18243696899230194,0.009301273277817337,0.0,0.0,0.7610343502602027,0.018839285575501644,0.18243696899230194,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.016124531955644488,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,4,52.676753897219896,0.016124531955644488
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_05,0.6640697014825278,0.9997416666666668,0.9998833333333335,5e-05,0.0,3.3333333333333335e-05,3.3333333333333335e-05,0.0,15.064499781942937,0.37141101294584167,12.45031538712942,0.3046486945056893,2.5376204885183884,0.019990258503702833,0.18293670805421633,0.009504557795025811,0.0,0.0,0.7428220258916833,0.019990258503702833,0.18293670805421633,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.016714453856460747,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,5,52.676753897219896,0.016714453856460747
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_06,0.653819229265738,0.99975,0.9999000000000001,1.6666666666666667e-05,1.6666666666666667e-05,1.6666666666666667e-05,5e-05,0.0,15.080981597445227,0.3819228269346831,12.463780698478967,0.2885510449443049,2.5352497102174767,0.019901446969394013,0.1837711187404726,0.009051510803003567,0.0,0.0,0.7638456538693662,0.019901446969394013,0.1837711187404726,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.01730437575727701,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,6,52.676753897219896,0.01730437575727701
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_07,0.6337391495730754,0.999925,0.9999666666666667,1.6666666666666667e-05,0.0,1.6666666666666667e-05,0.0,0.0,15.090606094401505,0.4026527495455905,12.467193238881396,0.2838875255679518,2.535213954876147,0.019380850550984353,0.18462929757663235,0.008878041541179795,0.0,0.0,0.805305499091181,0.019380850550984353,0.18462929757663235,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.01789429765809327,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,7,52.676753897219896,0.01789429765809327
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_08,0.6472502794477858,0.9997833333333334,0.9999166666666668,1.6666666666666667e-05,1.6666666666666667e-05,3.3333333333333335e-05,1.6666666666666667e-05,0.0,15.057652947181488,0.38825925482390145,12.469756585332286,0.29362358563446017,2.536051733867968,0.020380409358219394,0.18366562246985418,0.00954289363945276,0.0,0.0,0.7765185096478029,0.020380409358219394,0.18366562246985418,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.018484219558909533,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,8,52.676753897219896,0.018484219558909533
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_09,0.6293265788564487,0.9998583333333334,0.9999166666666668,6.666666666666667e-05,0.0,0.0,1.6666666666666667e-05,0.0,15.043153512741023,0.40634221020581746,12.453992871730945,0.30797577434363327,2.538803223545551,0.020474251905017615,0.18419032672576666,0.008809084741174757,0.0,0.0,0.8126844204116349,0.020474251905017615,0.18419032672576666,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019074141459725795,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,9,52.676753897219896,0.019074141459725795
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_10,0.6521615161877913,0.9998583333333333,0.9999333333333333,3.3333333333333335e-05,0.0,1.6666666666666667e-05,1.6666666666666667e-05,0.0,15.022676230684512,0.3837970594549246,12.469338256604173,0.2831970784105663,2.5352143847224355,0.019815325064653166,0.18403161936683665,0.009183151946591897,0.0,0.0,0.7675941189098492,0.019815325064653166,0.18403161936683665,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.019664063360542057,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,10,52.676753897219896,0.019664063360542057
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_11,0.6284883215855083,0.9998416666666666,0.9999333333333333,1.6666666666666667e-05,0.0,1.6666666666666667e-05,3.3333333333333335e-05,0.0,14.98254615877765,0.40749132047015557,12.4286559444948,0.28882700795512284,2.5353401370941997,0.019800104568575606,0.18415211069314025,0.008507716527972506,0.0,0.0,0.8149826409403111,0.019800104568575606,0.18415211069314025,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02025398526135832,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,11,52.676753897219896,0.02025398526135832
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_12,0.6126685037509646,0.9997250000000001,0.9998500000000001,0.0001,0.0,0.0,5e-05,0.0,15.011386485239255,0.4233546114134236,12.465762053255748,0.2961977679287477,2.536687436850963,0.019568679779179525,0.1843298202159113,0.009184868375507796,0.0,0.0,0.8467092228268472,0.019568679779179525,0.1843298202159113,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02084390716217458,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,12,52.676753897219896,0.02084390716217458
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_13,0.6303090345208944,0.9996500000000001,0.9998333333333335,0.0001,3.3333333333333335e-05,3.3333333333333335e-05,0.0,0.0,14.994849557162857,0.4060231528454028,12.446365980086043,0.28215074820876973,2.5353024984974324,0.019012078766848215,0.1847529069988847,0.009007836064515247,0.0,0.0,0.8120463056908056,0.019012078766848215,0.1847529069988847,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.021433829062990843,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,13,52.676753897219896,0.021433829062990843
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_14,0.6419590759191643,0.9981166666666672,0.9993166666666673,0.00015000000000000001,0.00043333333333333315,1.6666666666666667e-05,1.6666666666666667e-05,6.666666666666667e-05,14.993201446190652,0.3922205739826233,12.471782885348496,0.30560004830130644,2.537886998068777,0.02077567143412114,0.18580327580872388,0.008249176926772649,0.0,0.0,0.7844411479652466,0.02077567143412114,0.18580327580872388,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.022023750963807105,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,14,52.676753897219896,0.022023750963807105
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_15,0.6408287207474217,0.9975833333333339,0.9991500000000006,8.333333333333333e-05,0.0006166666666666661,8.333333333333333e-05,5e-05,1.6666666666666667e-05,14.960345411060521,0.3926318629260221,12.482512746124671,0.29427655082759446,2.5376632954044296,0.021021928086394075,0.18555285753322795,0.008962078979439828,0.0,0.0,0.7852637258520442,0.021021928086394075,0.18555285753322795,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.022613672864623367,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,15,52.676753897219896,0.022613672864623367
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_16,0.610452843389661,0.9958750000000008,0.9984000000000008,0.0005166666666666664,0.0009666666666666656,1.6666666666666667e-05,0.0,0.0001,14.963039369238905,0.42231121451384734,12.458690995541552,0.2969686825910755,2.5373771029815946,0.019467474958118458,0.18649118153026706,0.008430917952590758,0.0,0.0,0.8446224290276947,0.019467474958118458,0.18649118153026706,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02320359476543963,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,16,52.676753897219896,0.02320359476543963
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_17,0.6465366081370983,0.9946333333333345,0.9978500000000011,0.000816666666666666,0.0010999999999999988,6.666666666666667e-05,1.6666666666666667e-05,0.00015000000000000001,14.949934565392262,0.38566578503295657,12.44593686678491,0.2822960087827646,2.5354657959261546,0.01812335352393084,0.18652294639474343,0.008407218329573833,0.0,0.0,0.7713315700659131,0.01812335352393084,0.18652294639474343,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.02379351666625589,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,17,52.676753897219896,0.02379351666625589
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_18,0.6744846323464773,0.9917333333333348,0.9965333333333348,0.0014499999999999997,0.001833333333333334,6.666666666666667e-05,5e-05,6.666666666666667e-05,14.959112558363596,0.3543264516828871,12.463435159616626,0.29131948392895474,2.5380826783338635,0.01954986458960678,0.1874107319633322,0.007828186885188689,0.0,0.0,0.7086529033657742,0.01954986458960678,0.1874107319633322,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.024383438567072153,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,18,52.676753897219896,0.024383438567072153
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_19,0.6079204022648337,0.9871416666666681,0.9946833333333348,0.0021499999999999996,0.00295,3.3333333333333335e-05,3.3333333333333335e-05,0.00015000000000000001,14.92597280471483,0.4169984220836166,12.426407804071873,0.2844687599364994,2.5363201856467326,0.01840588039594244,0.1879203915190134,0.00845653140238591,0.0,0.0,0.8339968441672332,0.01840588039594244,0.1879203915190134,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.024973360467888412,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,19,52.676753897219896,0.024973360467888412
K_pair_dose_mJ_cm2_Q0_mol_dm3_10_20,0.617210547995664,0.9843000000000024,0.9934333333333356,0.0027666666666666673,0.003566666666666668,3.3333333333333335e-05,3.3333333333333335e-05,0.00016666666666666666,14.897970912786114,0.40487902120042984,12.417015635183834,0.2798050059144901,2.5352605802286106,0.018147449430572383,0.1874531756455106,0.009033953267235264,0.0,0.0,0.8097580424008597,0.018147449430572383,0.1874531756455106,0.0,0.0,24.0,0.52,52.676753897219896,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.025563282368704674,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,10,20,52.676753897219896,0.025563282368704674
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_00,0.6821122863708056,0.9996666666666668,0.9998500000000001,6.666666666666667e-05,0.0,5e-05,3.3333333333333335e-05,0.0,15.10115605734392,0.3540658637726009,12.416862565781834,0.28434517550857835,2.533237799897197,0.018104735504276895,0.18225540491551268,0.009876458851498699,0.0,0.0,0.7081317275452018,0.018104735504276895,0.18225540491551268,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.01376484435237944,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,0,53.20352143619209,0.01376484435237944
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_01,0.6639188698888628,0.9998666666666667,0.9999333333333333,3.3333333333333335e-05,0.0,0.0,3.3333333333333335e-05,0.0,15.119514425201253,0.3715003657717485,12.461330890169483,0.2851103916485367,2.5351097896034918,0.019582103317937177,0.18137448261165293,0.009627111446275479,0.0,0.0,0.743000731543497,0.019582103317937177,0.18137448261165293,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.014354766253195702,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,1,53.20352143619209,0.014354766253195702
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_02,0.6473169370314833,0.9997833333333334,0.9999000000000001,5e-05,0.0,3.3333333333333335e-05,1.6666666666666667e-05,0.0,15.134621359724568,0.3875157943744479,12.471046028873461,0.2937678646086997,2.5356624409725903,0.02069910024044503,0.18159579277128146,0.009663088331138433,0.0,0.0,0.7750315887488958,0.02069910024044503,0.18159579277128146,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.014944688154011964,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,2,53.20352143619209,0.014944688154011964
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_03,0.654880137392171,0.9997416666666668,0.9999000000000001,1.6666666666666667e-05,3.3333333333333335e-05,1.6666666666666667e-05,3.3333333333333335e-05,0.0,15.089324085723346,0.3803154599820309,12.44139344301455,0.2914853838128711,2.534423961540876,0.020126572103917845,0.1820688670379761,0.009838587140154635,0.0,0.0,0.7606309199640618,0.020126572103917845,0.1820688670379761,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.015534610054828226,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,3,53.20352143619209,0.015534610054828226
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_04,0.668508789524883,0.99995,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,0.0,0.0,15.043683516978383,0.36739699154253497,12.428946322458687,0.2870299137557548,2.53443841653299,0.018925863802705004,0.18167485187508178,0.008556759799241904,0.0,0.0,0.7347939830850699,0.018925863802705004,0.18167485187508178,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.016124531955644488,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,4,53.20352143619209,0.016124531955644488
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_05,0.6877190501856034,0.9997083333333334,0.9998500000000001,0.0001,1.6666666666666667e-05,1.6666666666666667e-05,1.6666666666666667e-05,0.0,15.072312110985155,0.3483614246939881,12.438693350511421,0.293317365859409,2.5358255158013,0.018949283152245786,0.183387132489524,0.009368461487364593,0.0,0.0,0.6967228493879762,0.018949283152245786,0.183387132489524,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.016714453856460747,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,5,53.20352143619209,0.016714453856460747
K_pair_dose_mJ_cm2_Q0_mol_dm3_11_06,0.6481785246368866,0.9998500000000001,0.9999166666666668,6.666666666666667e-05,0.0,1.6666666666666667e-05,0.0,0.0,15.038431739978334,0.3874590466564028,12.43023847870345,0.301131964456144,2.5363873277249183,0.019818908413191005,0.18278810199953896,0.008473048458252506,0.0,0.0,0.7749180933128056,0.019818908413191005,0.18278810199953896,0.0,0.0,24.0,0.52,53.20352143619209,0.6776348277926445,0.5002588990144432,29.275345294736326,0.1706448632106185,0.6455813481472432,0.01730437575727701,1.0673484671860933,50.0,,,,dose_mJ_cm2,Q0_mol_dm3,11,6,53.20352143619209,0.01730437575727701
