recipe_id,rank_06c,rank_06a_rescore,yield_score_06c,yield_score_06a,p_robust_valid_06c,p_robust_valid_06a,mean_cd_fixed_06c,mean_cd_fixed_06a,mean_ler_locked_06c,mean_ler_locked_06a,cd_error_penalty_06c,ler_penalty_06c,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
D_1641,1203,1214,0.2753916666666667,-0.013908333333332933,0.6944,0.5988000000000001,15.12796893365207,15.846936447946495,2.546625250960691,2.573298411351827,0.0,0.0,24.0,0.52,56.33797824662179,2.912222326733172,0.5172375954687596,27.317565218545496,0.2147902304586023,0.37207935508340595,0.01219431490637362,0.516094989143312,50.0
D_1149,1204,313,0.27529221234770895,0.6052749999999998,0.9218000000000004,0.8117666666666665,13.424133879014375,14.116080909343566,2.5436779867992603,2.5197698161482114,0.5758661209856246,0.0,24.0,0.52,52.54938900656998,0.3960392698645592,0.37469898322597145,24.587504593655467,0.18709546737372876,0.5365893648937344,0.029035429386422038,0.9378276532515883,50.0
D_4266,1205,2105,0.2745916666666662,-0.8529812199163656,0.7222166666666662,0.6586999999999997,15.511545172438082,16.973797886583032,2.6172415876460855,2.6571424553817002,0.0,0.0,24.0,0.52,56.77291478868574,2.271614986471832,0.7568926994688809,26.016690516844392,0.16278677945956588,0.5679745256900788,0.016821715487167238,0.8298998847603798,50.0
D_1880,1206,2291,0.27441666666666686,-1.104232951011509,0.6558833333333335,0.5710000000000001,14.411512087371962,17.123549617678176,2.538699532421081,2.608096899827379,0.0,0.0,24.0,0.52,27.276385839097202,0.751064314506948,0.4439186418429017,41.738259703852236,0.15760049339383841,0.6155792533420026,0.007373613668605685,1.5189379984512925,50.0
D_2019,1207,563,0.2724557565122383,0.4263333333333335,0.7575833333333335,0.7619500000000001,13.859072423178905,14.999410755595829,2.5374497371780937,2.5459124040171663,0.14092757682109536,0.0,24.0,0.52,45.15701683424413,1.6150092892348766,0.31247858768329023,31.54287476092577,0.16463968369178472,0.45534619875252247,0.0026301836874336004,0.7437352919951081,50.0
D_577,1208,568,0.27214332657655804,0.4227226515873087,0.9244999999999999,0.7845500000000003,13.470201659909891,13.915480984920642,2.542924235837422,2.525037064265563,0.5297983400901085,0.0,24.0,0.52,53.78068313654512,0.20899338740855455,0.4814672444015741,23.083973308093846,0.15352858002297579,0.5147262671031058,0.01986511378549039,1.4269372206181288,50.0
D_1463,1209,1034,0.2717250000000006,0.10852499999999993,0.6464666666666671,0.5793666666666667,14.599732825043443,14.57438042220747,2.543660069860869,2.6178019386915286,0.0,0.0,24.0,0.52,32.907552145421505,2.441529949195683,0.6246902721002698,28.507662056945264,0.190021748598665,0.6362218205817044,0.008487954139709472,1.190703796222806,50.0
D_2102,1210,1987,0.271208333333333,-0.7166985927771906,0.7164999999999998,0.6873833333333339,15.997653469409643,16.89432359277719,2.598618598753889,2.6867903633693095,0.0,0.0,24.0,0.52,55.50172310974449,2.725483573973179,0.6827858227305115,23.999458765611053,0.1668411309272051,0.6147424479946495,0.016649741688743232,1.644008459057659,50.0
D_4603,1211,1676,0.27052457788635864,-0.4056419220323678,0.9317333333333344,0.8408499999999997,13.430791244553024,12.965841411300966,2.5451575038622636,2.5212446928550887,0.5692087554469758,0.0,24.0,0.52,37.14566209539771,0.29098809231072664,0.32459267573431133,24.198104585520923,0.19594167232513426,0.5299071420915424,0.015223293788731098,1.3396980818361044,50.0
D_956,1212,2127,0.2702250000000002,-0.8946453317434311,0.7233166666666668,0.6505833333333331,15.962245620790995,17.008328665076764,2.553186507373709,2.581636980315759,0.0,0.0,24.0,0.52,58.87195650022477,2.6929081846028566,0.5517063738778234,23.61941820010543,0.18821716986596584,0.4775413383729756,0.006345129087567329,0.5253428407013416,50.0
D_2533,1213,1981,0.2700561263487259,-0.7124959747508228,0.8857999999999997,0.8053166666666663,13.54891445968206,12.702862358582511,2.5350676338527958,2.5236103082487236,0.45108554031794057,0.0,24.0,0.52,37.6959868138656,1.4344343254342675,0.32868584636598824,29.83181030023843,0.1700473459623754,0.49884060174226763,0.0068798004090785975,1.1534128529019654,50.0
D_3511,1214,1929,0.26985,-0.664412513210017,0.6868166666666667,0.5807,15.467754436452715,16.68367084654335,2.6443958825581846,2.7450257662283626,0.0,0.0,24.0,0.52,57.5823472738266,0.07260611280798912,0.7405646538361907,43.0687276693061,0.15416245276108384,0.5241176210343838,0.028418947448953985,0.6069759894162416,50.0
D_3697,1215,1155,0.2697583333333336,0.02047401689640005,0.7005000000000001,0.7002666666666661,14.967166590355705,16.2423759831036,2.5423160225885546,2.6234136837530424,0.0,0.0,24.0,0.52,52.86517496500164,1.9269800428301096,0.622317922487855,28.67480100132525,0.21608217274770142,0.4332314720377326,0.005485003497451544,0.8735315478406847,50.0
D_2259,1216,967,0.2686238061657725,0.1542222525587953,0.8779833333333332,0.8321333333333334,16.41228452716756,16.426277747441205,2.543225006575583,2.5401099621255083,0.4122845271675608,0.0,24.0,0.52,56.77810325380415,2.7005403013899922,0.31411648746579884,35.81949919927865,0.1846378676686436,0.48728792406618593,0.02217707572504878,0.895442858338356,50.0
D_3744,1217,2351,0.2677416666666667,-1.1811854396582686,0.7049500000000001,0.6348666666666667,14.291328437743164,17.251952106324936,2.5469366042121013,2.5875409892339643,0.0,0.0,24.0,0.52,44.3579089762643,0.6679234653711319,0.5180752363055945,44.41101516596973,0.19127897988073528,0.3632054814137518,0.012165558887645601,1.1574743152596056,50.0
D_2341,1218,1257,0.2671000000000002,-0.05395833333333373,0.7110833333333337,0.5871499999999998,14.213456062191808,14.057561773226928,2.5444172653256247,2.541001282594109,0.0,0.0,24.0,0.52,57.76469755265862,2.428807974793017,0.4822368879802525,33.79832818638533,0.15885711062699556,0.48242562003433703,0.027737907646223903,1.6480992804281414,50.0
D_4917,1219,965,0.2667733393189184,0.15600910842945998,0.6938166666666669,0.6751333333333334,13.947415005985585,13.901400775096127,2.5461058447720326,2.573236239979159,0.05258499401441519,0.0,24.0,0.52,30.347753352485597,1.501603533513844,0.3184595347382128,44.40985513385385,0.1844296108186245,0.5706555919721723,0.017943422952666876,1.3565263603813946,50.0
D_1459,1220,365,0.2643797513671612,0.5693333333333335,0.7662,0.8022166666666667,13.760121418033828,14.782247466675786,2.5778811807856528,2.6432843368332244,0.23987858196617218,0.0,24.0,0.52,56.64757181145251,1.1618262436240911,0.7285608027130366,30.693006217479706,0.21239359031431376,0.4597338305786252,0.022877220455557106,1.4181076483801007,50.0
D_1229,1221,1005,0.26350833333333323,0.13040833333333365,0.6915833333333333,0.6528833333333334,15.98463156708407,15.36764759817949,2.594661499019466,2.6952610899771527,0.0,0.0,24.0,0.52,32.66028248984367,0.6226684413850307,0.7681424372829497,34.09927494823933,0.18062841759063303,0.5751442656852305,0.0020449656341224908,1.7431879458017647,50.0
D_3550,1222,612,0.26307161622851594,0.3950916666666664,0.7450999999999999,0.7345666666666665,13.837896616228516,14.757636186001198,2.5389621568415905,2.545086898831465,0.16210338377148403,0.0,24.0,0.52,55.37734886538237,2.3038994930684566,0.40680029122158884,33.96192179527134,0.21578395613469184,0.406671199016273,0.02358345653861761,1.5503938072361052,50.0
D_4384,1223,918,0.26300000000000007,0.192500107070332,0.6208833333333332,0.6335833333333332,14.31164998810839,16.027474892929668,2.5473040720601237,2.6175303914320955,0.0,0.0,24.0,0.52,43.50333029218018,2.06882625259459,0.5514001363888383,20.12211564462632,0.2177390387840569,0.6326563084498048,0.028354231165722013,0.613761218264699,50.0
D_3815,1224,938,0.26274166666666643,0.17610833333333345,0.6482166666666664,0.6093000000000001,14.25743162944867,14.141546439907104,2.5662122566976784,2.6605008940528863,0.0,0.0,24.0,0.52,27.178282594308257,1.836833355948329,0.6320102309808135,43.23176651261747,0.1923134519625455,0.5950862963683903,0.013994298074394463,1.8588953232392669,50.0
D_1172,1225,990,0.2617666666666663,0.14103709679861165,0.6661166666666662,0.6271333333333337,14.444180306044819,16.05163790320139,2.5555625695194903,2.5917884543027947,0.0,0.0,24.0,0.52,49.34361370280385,2.513892464339733,0.4478989063762128,41.96265892125666,0.21063110656104983,0.37551835076883433,0.025742277447134254,0.9904943737201393,50.0
D_4933,1226,1305,0.26112953080439194,-0.09343763392448678,0.7959499999999993,0.8149833333333335,13.675237864137726,13.29057903274218,2.5396555201791275,2.6244869783077704,0.3247621358622741,0.0,24.0,0.52,26.185764027759433,0.39767386112362146,0.5873298330232501,37.04549265559763,0.21219819902442397,0.6282380913384259,0.01988471522927284,1.442084213718772,50.0
D_172,1227,1058,0.26004166666666667,0.09610000000000012,0.7073833333333331,0.6421666666666668,14.500245365231917,15.228360044539905,2.5475980015606887,2.571649496281225,0.0,0.0,24.0,0.52,53.97215151228011,2.9944532588124275,0.3662406077608466,29.56650727894157,0.20764207121916115,0.36094892220571634,0.013371155150234699,1.8449007328599691,50.0
D_775,1228,282,0.26003781646260793,0.627008333333334,0.8453500000000002,0.8434166666666671,16.36845385020406,15.369820202719234,2.5752002968432866,2.682829610561166,0.36845385020405885,0.0,24.0,0.52,33.070399878546596,0.5161887304857373,0.7044459997676313,33.84102322626859,0.19526015697978438,0.6026134977117181,0.0036032788082957265,1.2510499395430088,50.0
D_3518,1229,1935,0.25955833333333345,-0.6754731903399908,0.6902833333333334,0.6324833333333334,14.990510024052641,16.76402319033999,2.603073181737656,2.6830339662578506,0.0,0.0,24.0,0.52,47.24529464542866,1.9336311109364033,0.7790213466621936,21.360372034832835,0.18539077579975127,0.6168210728093981,0.017076214933767913,1.5026444182731211,50.0
D_1441,1230,1089,0.2588333333333333,0.07556666666666667,0.7085166666666667,0.6413666666666668,14.416514239034873,15.749763154486176,2.551243710287149,2.588977473519617,0.0,0.0,24.0,0.52,53.1631770785898,2.5948598915711045,0.3322153675369918,27.710098405368626,0.17541900967247784,0.43926774291321635,0.0007149920426309109,0.6274144318886101,50.0
D_580,1231,2592,0.2587619860944216,-1.4896396813871144,0.8660333333333331,0.8000833333333336,16.43222134723891,17.98688134805378,2.605292498414245,2.766423483898164,0.4322213472389116,0.0,24.0,0.52,58.61975128669292,0.8822556138038635,0.7403986781835556,38.09941215906292,0.19255131895653904,0.6190700480714441,0.025072074299678206,1.6140310852788389,50.0
D_3594,1232,2369,0.25850833333333323,-1.2047340731964788,0.6829333333333332,0.6734833333333329,15.940622464498933,17.41700907319648,2.581500600284806,2.697281824894719,0.0,0.0,24.0,0.52,59.12527195550501,2.53770509082824,0.6616578420624137,22.50014376360923,0.199997929437086,0.6338950132019818,0.024413094045594334,0.6388858766295016,50.0
D_4035,1233,870,0.2581416666666662,0.22896666666666685,0.6567666666666662,0.6609666666666666,14.379167405486076,15.757358708583611,2.5486035524580295,2.5768310955103697,0.0,0.0,24.0,0.52,43.72669958509505,2.236922708339989,0.5099174042232335,21.09574336092919,0.15590845569968223,0.5873469848185777,0.006299418434500694,0.8873658832162619,50.0
D_3959,1234,753,0.25778048902388717,0.3083916666666666,0.7983666666666663,0.7264833333333334,13.742930489023887,15.763747252743382,2.5881413037082415,2.678352791181287,0.2570695109761125,0.0,24.0,0.52,48.024838174693286,0.29845518060028553,0.7368093269877136,34.03830912895501,0.19053967587649823,0.42054159194231033,0.0103275640681386,0.815650558564812,50.0
D_2458,1235,680,0.2574524753057492,0.35370833333333396,0.7911500000000001,0.7440833333333339,13.808277475305749,15.5267605870581,2.542986287252879,2.53701593985954,0.1917225246942511,0.0,24.0,0.52,55.30087483115494,2.1325046690180898,0.5184112994000316,23.076651808805764,0.1829051106236875,0.46700846366584303,0.009315505558624863,1.5246163257397711,50.0
D_604,1236,955,0.2570416666666667,0.16123333333333367,0.6606000000000001,0.6564000000000001,14.397418972323065,14.95665501572581,2.551924477184945,2.583517544061552,0.0,0.0,24.0,0.52,40.217054343782365,2.2711848188191652,0.5127117030322552,21.591266877949238,0.15756139596924185,0.5947790834121406,0.004906361130997538,1.83888319414109,50.0
D_3662,1237,944,0.25651666666666656,0.17015833333333322,0.7064999999999997,0.6566999999999998,15.138706346567409,14.600273774874289,2.542158162556092,2.54165600585285,0.0,0.0,24.0,0.52,46.25843327399343,2.7561480682343245,0.38816358633339404,30.035440186038613,0.15332224804908037,0.4952075655572116,0.018142426405102014,1.874653319362551,50.0
D_2255,1238,1893,0.2560249999999999,-0.6305733493848266,0.7021166666666666,0.6410166666666668,15.54034498303649,16.692165016051494,2.631886352987028,2.715269791350479,0.0,0.0,24.0,0.52,51.14199252706021,2.6195813454687595,0.7843195267021656,24.93219296913594,0.18743228659965097,0.6239318748936058,0.023703202083706854,1.9094696580432355,50.0
D_4582,1239,1615,0.2559263923574606,-0.34220248678160603,0.7723666666666666,0.6955666666666669,16.126940274309206,16.497844153448273,2.5489994309200097,2.6500840536427974,0.12694027430920585,0.0,24.0,0.52,50.394682075828314,2.3532698694616556,0.418336780462414,23.626272222027183,0.20229849071241915,0.5819791539572179,0.0002040877193212509,1.9413327826187015,50.0
D_2116,1240,879,0.2549583333333331,0.21867500000000012,0.6774499999999999,0.6786166666666666,15.308754751098036,15.981487003377556,2.577714743698353,2.6889759370554485,0.0,0.0,24.0,0.52,43.76944521814585,0.6476134238764644,0.6965040734037757,33.32349483855069,0.2169137097802013,0.391698847617954,0.002312331050634384,0.9829010050743818,50.0
D_2223,1241,1179,0.2535000000000001,0.004340651325325767,0.6522833333333334,0.630316666666667,14.285843013387217,16.159609348674675,2.5404348630030977,2.5608893885576856,0.0,0.0,24.0,0.52,41.7498287782073,2.227295558899641,0.40171856079250573,37.34276940114796,0.21811601005494596,0.41820056494325397,0.017203317107632756,1.8642959049902856,50.0
D_2370,1242,469,0.2532739202915477,0.49052499999999927,0.7835833333333335,0.7985833333333325,13.794673920291547,15.601072173258167,2.5517367195548957,2.624665521310099,0.20532607970845262,0.0,24.0,0.52,58.35770150832832,1.6213552756235003,0.6469330952502788,29.324007714167237,0.1897433888632804,0.4538641829974949,0.011875121835619212,1.0158860934898257,50.0
D_3861,1243,2222,0.2512262179031747,-1.0295896483502656,0.8538166666666673,0.7707499999999995,16.395165448763493,17.438222981683598,2.5495561904330786,2.5952128675278403,0.3951654487634926,0.0,24.0,0.52,43.67256866209209,0.08140820357948542,0.578997443150729,44.531289539299905,0.19867672317661345,0.4960157321766019,0.02035485447384417,1.3332880842499435,50.0
D_1092,1244,2380,0.24900738761273378,-1.2213311223302323,0.9036666666666671,0.8404333333333334,16.5063009457206,17.794481122330232,2.546924467914359,2.574839940412179,0.5063009457206,0.0,24.0,0.52,38.747940089553595,1.9213501699268818,0.42862412678077816,41.62247702945024,0.1751386115606874,0.5293881980702281,0.011903738463297486,1.7509561944752932,50.0
D_3070,1245,843,0.24824166666666672,0.2486166666666667,0.6795833333333334,0.6905499999999998,14.42136664021407,15.698258196209126,2.5829325220585213,2.634480044402264,0.0,0.0,24.0,0.52,53.68730373121798,2.408064901828766,0.6686202950775624,24.385886760428548,0.18871204322203994,0.5739118057303131,0.02625224193558097,1.743643682450056,50.0
D_3024,1246,841,0.24737499999999926,0.25035833333333346,0.6740833333333326,0.6874000000000002,14.483003400732427,14.701877882828171,2.5592504209967086,2.5781972075274124,0.0,0.0,24.0,0.52,39.09413087926805,2.01080353371799,0.6395865871571005,28.809239603579044,0.18458035255782307,0.5770414267666638,0.023790459595620633,1.8294449085369706,50.0
D_239,1247,981,0.24612500000000032,0.14515000000000017,0.659366666666667,0.6228000000000001,14.47504434544082,14.52281771170005,2.5533827614529456,2.575964685127746,0.0,0.0,24.0,0.52,52.44319324102253,2.7273374246433377,0.6025009045377374,27.76821728795767,0.1961987221054733,0.4937621792778373,0.027416660925373433,1.4083884027786553,50.0
D_2654,1248,730,0.24591070341540727,0.3216333333333335,0.7471166666666663,0.7125833333333333,13.854527370082074,15.303676182520421,2.5624615400093784,2.649266589360675,0.14547262991792564,0.0,24.0,0.52,46.66365229804069,1.2389264702796936,0.6629572158679367,29.036967484280467,0.2072812403924763,0.391098690778017,0.007285029552876949,0.6908503361046314,50.0
D_1192,1249,1540,0.2444250000000001,-0.27021970664924905,0.6804333333333333,0.5862833333333336,14.691705804558792,16.263886373315916,2.540520203320233,2.6016446676090457,0.0,0.0,24.0,0.52,25.984934527426958,0.16586669627577066,0.5847765213809908,37.744786967523396,0.1911528345197439,0.494022967107594,0.00627540361136198,1.8850929560139775,50.0
D_4142,1250,1160,0.2413000000000003,0.018041666666666623,0.6557500000000002,0.5127666666666666,15.40509731761029,14.990234407940024,2.5331350145211666,2.5540202479014753,0.0,0.0,24.0,0.52,27.33442609012127,0.8349825851619244,0.3898812226951122,36.7114945827052,0.21918918455950914,0.4222715815529227,0.0022335856687277556,1.1157658966258168,50.0
D_1288,1251,777,0.24060833333333373,0.29471666666666685,0.6475500000000003,0.6735000000000002,14.838450346848502,15.08557730342863,2.5474462445333246,2.6482601498123755,0.0,0.0,24.0,0.52,35.37617280241102,2.002593361772597,0.5902865991927684,39.31931378785521,0.20535341534763574,0.6205849421210587,0.02761336689814925,0.6453483449295163,50.0
D_2842,1252,1668,0.23969166666666672,-0.39149984636190116,0.7022999999999999,0.6295499999999998,14.300039018535982,13.487083486971432,2.561324847048837,2.6520318633712865,0.0,0.0,24.0,0.52,34.44167639873922,0.4979122197255492,0.6608264005742968,25.592121789231896,0.16302448673173786,0.6257340156473219,0.004223091742023825,1.4213745789602399,50.0
D_4607,1253,898,0.23875000000000032,0.21002499999999985,0.6865500000000003,0.6818666666666665,14.684636688158385,15.296332289507914,2.5421205687559993,2.586028452304719,0.0,0.0,24.0,0.52,52.40918058715761,2.011632626876235,0.5222210983745754,21.622134540230036,0.21082355649210513,0.40636423248797654,0.001253353413194418,1.0983667755499482,50.0
D_3233,1254,2297,0.23810833333333356,-1.1148061200714057,0.6781166666666668,0.7052333333333333,15.620000059293417,17.38028945340474,2.6119247788179907,2.7278894979966073,0.0,0.0,24.0,0.52,50.68319572135806,1.4472513422369957,0.6802623432129622,43.366006556898355,0.18655537409707904,0.478282040450722,0.02769533802755177,0.796559217851609,50.0
D_4462,1255,2540,0.23797499999999977,-1.4167665071042888,0.7056999999999999,0.6878999999999994,15.653343379961482,17.631758173770955,2.5541778153779067,2.5720555036699095,0.0,0.0,24.0,0.52,40.20336365047842,2.155965093523264,0.4606353907845914,43.88147283345461,0.18217001447454095,0.45832272097468374,0.01529044495895505,0.8628194769844413,50.0
D_1046,1256,3380,0.23718026530004988,-2.7545029042066793,0.8974333333333336,0.8469,16.498836401366617,19.34122790420668,2.5389729450201406,2.5646725018101,0.4988364013666171,0.0,24.0,0.52,48.84530969616026,1.845562926493585,0.49446325581520795,38.34618654102087,0.1630522435810417,0.5476527160033584,0.011411250829696655,0.9222183604724705,50.0
D_507,1257,2921,0.2368666666666674,-1.9846693286815642,0.691483333333334,0.6908166666666665,15.809060881970108,18.196627662014897,2.5552879949981873,2.575565470566403,0.0,0.0,24.0,0.52,43.667627655901015,2.7646251562982798,0.3845956215634942,38.26919869054109,0.18219977932050824,0.368850848544389,0.010574212716892361,0.6429905407130718,50.0
D_840,1258,1077,0.23658333333333356,0.08611666666666683,0.6158000000000003,0.5664000000000002,14.982537351491365,15.040454687726005,2.6435493708336613,2.7531225705090083,0.0,0.0,24.0,0.52,26.567144290544093,2.280737799592316,0.7323269240558148,42.34615229535848,0.20429655248299242,0.5683880787342787,0.018054757649078965,1.109007482882589,50.0
D_4483,1259,1592,0.23542500000000038,-0.3207871438030325,0.6616166666666669,0.5811499999999995,15.274579118622636,16.3166538104697,2.555093241359687,2.5798417336391912,0.0,0.0,24.0,0.52,47.31831914652139,2.8569476706907153,0.43068212708458303,20.094052660278976,0.17454109020531178,0.49888908937573434,0.00436628152616322,1.7053115949966013,50.0
D_2841,1260,2259,0.23469166666666658,-1.0730917629655892,0.7038166666666666,0.70375,15.94673455033028,17.285208429632256,2.6112041760995375,2.6546726423064317,0.0,0.0,24.0,0.52,48.78951956704259,2.2207851614803076,0.7588354988954962,28.00989114213735,0.1918609284888953,0.5662337656132876,0.014788464093580842,1.951993313152343,50.0
D_2132,1261,1501,0.23402723577331952,-0.24175818640490987,0.7191499999999996,0.7020833333333327,16.072439430893347,16.508274853071576,2.5510742429029807,2.5758152373265704,0.07243943089334692,0.0,24.0,0.52,51.43954301811755,2.89556713309139,0.5861421327106655,28.987258630804718,0.15760689654387533,0.5389753323048353,0.014473961032927037,1.208032798487693,50.0
D_761,1262,416,0.23311853828147944,0.5341999999999996,0.8052499999999999,0.7852999999999996,13.614551871614813,15.644805417941056,2.539260517319694,2.5741194341999436,0.38544812838518716,0.0,24.0,0.52,42.76486265659332,0.936694803647697,0.4278621428646147,41.530568483285606,0.19048672874458134,0.46731298714876174,0.025681812884286045,1.1605893350206316,50.0
D_3090,1263,2136,0.23248333333333351,-0.9051075470552342,0.70635,0.6644833333333331,15.603365063493529,17.0528992137219,2.544126913840459,2.55711669317896,0.0,0.0,24.0,0.52,47.674649686552584,2.911127761937678,0.47466220073401927,25.72327293921262,0.20377777678892017,0.4643988374620676,0.009474988589063286,1.6659790030680597,50.0
D_2918,1264,2032,0.2319666666666666,-0.7743385628572157,0.6698499999999998,0.6365166666666665,14.279691368310973,13.091561437142785,2.536473078249641,2.5722948332057816,0.0,0.0,24.0,0.52,29.963496674783528,1.3373677600175142,0.5725834506563843,24.019810003228486,0.1959558757673949,0.5426207832060754,0.0014038673043251038,0.8198093348182738,50.0
D_4672,1265,578,0.23134992053112813,0.41781666666666695,0.8372000000000003,0.7447500000000002,13.624358253864461,14.599870764609404,2.559240405744535,2.6330127187157824,0.375641746135539,0.0,24.0,0.52,47.216355280950665,0.12944598868489265,0.6670427561737597,21.840702071785927,0.16317557092756033,0.5815450948663056,0.015641123726963996,1.6270273909904063,50.0
D_4617,1266,1217,0.23044166666666685,-0.014624999999999737,0.6671666666666668,0.5713166666666668,15.567432255024757,15.185975453664788,2.537935100093228,2.5618818138379322,0.0,0.0,24.0,0.52,22.24268937204033,0.48012691363692284,0.43750890363007783,37.79397546779364,0.18143645595759153,0.5218070795759558,0.004640174685046077,1.1414420688524842,50.0
D_1434,1267,1230,0.22979999999999975,-0.026724999999999728,0.6409999999999997,0.5300833333333334,14.135319635937908,14.776132556403363,2.587665621176626,2.6777317736200446,0.0,0.0,24.0,0.52,21.027585295960307,0.39031689427793026,0.7473422286100686,27.277671480551362,0.20880540980026124,0.6047286064364017,0.00671689510345459,0.7448910460807383,50.0
D_1201,1268,989,0.22961666666666655,0.14204166666666665,0.6440333333333332,0.6107833333333333,14.0608667544733,14.885883333503353,2.5712832588254755,2.6633182184038175,0.0,0.0,24.0,0.52,28.06959761492908,1.280288857407868,0.7308962714858354,32.50409928616136,0.21773120068013668,0.5176245956681669,0.007324669752269983,1.2470791777595878,50.0
D_379,1269,1040,0.2292666666666671,0.10555537076647262,0.7049833333333336,0.6921500000000006,14.981152440041084,16.08885296256686,2.553752975459792,2.587302006461438,0.0,0.0,24.0,0.52,57.61528600752354,2.602205688133836,0.5849788540042937,22.324893209151924,0.20700617464259266,0.4228077378123999,0.009130214704200624,1.4399742539972067,50.0
D_4373,1270,1545,0.2279170306426087,-0.27454439884951887,0.6434333333333335,0.6359499999999997,13.973967030642608,13.520855601150481,2.540755258740515,2.568602736671353,0.026032969357391522,0.0,24.0,0.52,34.00935907848179,2.380153781734407,0.4524896887131035,37.75144839193672,0.16389726928435266,0.6232324696145952,0.014637178340926767,0.6281738895922899,50.0
D_3125,1271,972,0.22546157258722344,0.14940678977056243,0.8640499999999999,0.7863166666666669,16.462288427412776,16.375218210229438,2.5396720541161595,2.558835250786864,0.4622884274127763,0.0,24.0,0.52,33.6697312714532,0.7229953659698367,0.48135967291891574,36.95019928738475,0.20061677639372646,0.47192130163311957,0.0029187761340290306,0.9305329080671072,50.0
D_2441,1272,1912,0.22288333333333346,-0.6422963715625696,0.6555000000000001,0.6198666666666669,14.170039046108496,13.254136961770763,2.543463672522249,2.5419404618901615,0.0,0.0,24.0,0.52,35.290073404088616,2.652120988816023,0.49533131225034593,35.69153170567006,0.15916814018972217,0.5594730672426522,0.014706609500572084,1.8979177582077682,50.0
D_3481,1273,886,0.22220833333333384,0.21566666666666665,0.6289000000000003,0.6451999999999998,14.828730657733013,14.103640409099674,2.6090971764040813,2.665516008068617,0.0,0.0,24.0,0.52,33.25704841688275,1.1349015925079584,0.7706132137216628,35.12641233857721,0.21914263210259377,0.6244894066825509,0.025490934485569595,0.7144637582823634,50.0
D_4326,1274,792,0.2221833333333333,0.2848499999999999,0.6514333333333332,0.6840999999999998,14.776607653687465,14.512829933281196,2.5579346371229645,2.585657716638938,0.0,0.0,24.0,0.52,37.940691439434886,2.1646616477519274,0.6319542640820146,26.220267270691693,0.21873745819553733,0.5047121807932854,0.009505581334233284,1.563438268378377,50.0
D_4329,1275,2193,0.21998587085707405,-0.9839518661169315,0.7548166666666666,0.6854166666666667,16.13239746247626,17.139235199450265,2.5532051297826728,2.60411940310432,0.13239746247625916,0.0,24.0,0.52,59.52089329250157,2.5183131638914347,0.46191843012347816,21.94150295574218,0.17323570390231907,0.586699381377548,0.002390782982110977,0.9145979532040656,50.0
D_735,1276,3200,0.21995777730792554,-2.4417544193867364,0.9059499999999994,0.853316666666666,16.545117222692074,19.085671086053402,2.5423879006023773,2.609592471691946,0.545117222692074,0.0,24.0,0.52,58.307927794754505,1.1699600173160434,0.557831025402993,41.075618849135935,0.15236816409043968,0.5528448440134526,0.011742780609056353,0.8191990819759667,50.0
D_4598,1277,732,0.21923336585165826,0.32100557205566116,0.7059333333333329,0.7218166666666668,13.907308365851659,16.018461094611006,2.5506128396533545,2.578190270492198,0.09269163414834125,0.0,24.0,0.52,43.28728880546987,0.10080012492835522,0.4974262949079275,43.563860706053674,0.17191356278024614,0.4333659987896681,0.012365260384976864,1.8081257487647235,50.0
D_587,1278,2054,0.21883365503771524,-0.7942090337211669,0.8905833333333335,0.8012333333333339,13.462475321704382,12.661465966278833,2.542969082684165,2.5237648749410813,0.5375246782956182,0.0,24.0,0.52,36.40171952638775,0.43485432118177414,0.35158232850953935,34.552694209851325,0.16422497641295195,0.547340187523514,0.01693780764006078,0.9547566389665008,50.0
D_1621,1279,531,0.2174006977938422,0.4442500000000004,0.8102499999999996,0.7415000000000006,13.609600697793843,14.273637175126805,2.552485530763417,2.579591446998401,0.3903993022061574,0.0,24.0,0.52,40.08229852002114,0.37654776871204376,0.6541152924299241,23.10044432990253,0.19588470183312892,0.49761767173185945,0.015721857128664852,1.6098615801893175,50.0
D_1657,1280,1843,0.21727761456339567,-0.5835745271187419,0.9137333333333337,0.8865666666666668,16.545505718769938,17.31741619378541,2.5426557592854158,2.5911898710345813,0.5455057187699381,0.0,24.0,0.52,48.62101936060935,0.6661152513697743,0.406890928465873,35.48147164285183,0.15097970725037158,0.5187512346543371,2.536271698772907e-05,0.7344461637549102,50.0
D_1824,1281,1773,0.21695833333333392,-0.5017696338085795,0.6809666666666669,0.669866666666667,15.11577511048065,16.68556963380858,2.5537169380200355,2.588719251407392,0.0,0.0,24.0,0.52,56.95796920917928,2.004318625666201,0.3152595490217209,43.88384754303843,0.21399314288049937,0.35487371068447826,0.018082760777324437,1.901035915594548,50.0
D_2380,1282,2822,0.21693873104031824,-1.8425521579498767,0.9405499999999998,0.8679166666666673,16.62746126895968,18.49716049128321,2.5473825334508984,2.6701613398632196,0.6274612689596815,0.0,24.0,0.52,55.2550670709461,0.16303104255348444,0.5703938744962216,43.39263448957354,0.21119188713841142,0.6005260730162263,0.025201996117830274,1.07981535512954,50.0
