pitch_nm,dose_mJ_cm2,sigma_nm,DH,time_s_set,quencher_mode,status,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_locked_nm,LER_CD_locked_nm,P_threshold_locked,P_line_center_mean,P_space_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,psd_locked_mid
18.0,40.0,0.0,0.3,30.0,False,robust_valid,12.458333333333332,14.926159746446661,2.467826413113329,12.308165478911002,3.064569361179645,0.6312500000000001,0.8142605275662865,0.4238237531739471,0.1642605275662865,0.3904367743923394,0.836574074074074,0.8292310970248145,3.180116199482658
18.0,40.0,0.0,0.3,30.0,weak,robust_valid,12.458333333333332,14.261674671832978,1.8033413384996457,12.446317644090483,3.057152689372072,0.59375,0.7942533831153306,0.3873184998966883,0.14425338311533054,0.40693488321864224,0.7942361111111111,0.7923152595462766,3.206823083568426
18.0,40.0,0.0,0.5,20.0,False,valid,12.458333333333332,12.277968943390903,-0.18036438994242943,12.406285770260087,3.183697646445125,0.4953125000000001,0.6791154911822758,0.3354888176061692,0.029115491182275743,0.34362667357610654,0.6831712962962962,0.6821093857439391,3.1158158961448796
18.0,40.0,0.0,0.5,20.0,weak,valid,12.458333333333332,11.661493308551865,-0.7968400247814671,12.532374963075634,3.176708234467655,0.4671875000000001,0.6595740880022205,0.3118845830549625,0.009574088002220482,0.347689504947258,0.6475925925925926,0.6478607393639925,3.0761888929786525
18.0,40.0,0.0,0.5,30.0,False,merged,12.458333333333332,16.383041582297015,3.9247082489636824,12.377241411966725,3.4708986701199094,0.65,0.7952525505391028,0.5135367555703417,0.1452525505391028,0.2817157949687611,0.9267824074074074,0.9101689767942786,3.009057326005484
18.0,40.0,0.0,0.5,30.0,weak,merged,12.458333333333332,15.583736510564744,3.125403177231412,12.582405512453121,3.448520060640874,0.6125,0.7741647364465729,0.47645161508468714,0.12416473644657289,0.29771312136188577,0.8771296296296296,0.8657631394758192,3.1367252620512693
18.0,40.0,1.0,0.3,20.0,False,valid,12.459166062958843,12.800510220393424,0.34134415743458035,12.499820702902165,3.148238274538484,0.5125,0.6942186727025633,0.3218686197274126,0.0442186727025633,0.3723500529751507,0.7122916666666667,0.7111394566885235,3.3394375688858546
18.0,40.0,1.0,0.3,20.0,weak,valid,12.459166062958843,12.236972082745494,-0.22219398021334946,12.701200119270538,3.152772875913476,0.48125000000000007,0.6747977530666984,0.29947742023997964,0.024797753066698403,0.3753203328267188,0.6814351851851852,0.6798317823747496,3.298718428233866
18.0,40.0,1.0,0.3,30.0,False,merged,12.459166062958843,16.057950767323625,3.598784704364782,12.258904660338866,3.352097451918329,0.66875,0.8148490718664625,0.49011783663785075,0.16484907186646247,0.32473123522861175,0.9057407407407407,0.8921083759624236,3.1111831475666585
18.0,40.0,1.0,0.3,30.0,weak,merged,12.459166062958843,15.423709943274773,2.9645438803159294,12.484491700742074,3.3391982144191537,0.6312500000000001,0.7948048139104281,0.45375637154835996,0.1448048139104281,0.34104844236206816,0.8667824074074074,0.8568727746263762,3.1850233874725795
