thickness_nm,amplitude,absorption_length_nm,DH_nm2_s,H0_z_modulation_pct,H0_z_modulation_sw_only_pct,P_final_z_modulation_pct,modulation_reduction_pct,top_bottom_asymmetry,sidewall_x_displacement_std_nm,psd_mid_band_locked,P_threshold_locked,CD_locked_nm,cd_lock_status,H_min,P_min,P_max,bounds_ok
20.0,0.1,60.0,0.3,30.584541830166977,9.470286253462255,9.350654895120448,69.42685966314703,0.08745544754140837,1.0156977715758886,0.2968676701530667,0.54375,12.624666968648976,ok,0.01626479055911904,0.14685554012779642,0.7673760662980432,True
20.0,0.1,60.0,0.5,30.584541830166977,9.470286253462255,8.95103305247018,70.73347345801547,0.08521027773393455,1.1299269692241978,0.33732461758996896,0.54375,12.475517274546558,ok,0.023689765869088032,0.21769752034919632,0.7446616365517595,True
20.0,0.1,60.0,0.8,30.584541830166977,9.470286253462255,8.572731110112619,71.97037916174722,0.08215616374221738,1.2947031495552106,0.4200818019772881,0.54375,12.344385670638705,ok,0.030842135876684384,0.2910610215664728,0.7148401102464812,True
20.0,0.1,100.0,0.3,22.677538548135686,10.391410754848893,5.582271583667364,75.38413804558925,0.050962849826303336,0.6113338826853837,0.11897605196631407,0.5609375,12.686067009027173,ok,0.01797077141225338,0.1615469208586366,0.7706151284617176,True
20.0,0.1,100.0,0.5,22.677538548135686,10.391410754848893,5.243519563749214,76.87791577282853,0.04968060930582284,0.6721310805832098,0.12600254852552134,0.559375,12.586497990277302,ok,0.025956590517583682,0.23676435857511982,0.7489822529724748,True
20.0,0.1,100.0,0.8,22.677538548135686,10.391410754848893,4.967266159747161,78.09609650005196,0.04797412915155237,0.7651546072779009,0.1488836730239345,0.559375,12.474099020654076,ok,0.03351341146222836,0.31316267423911603,0.7204438029197443,True
20.0,0.2,15.0,0.3,114.6026131870115,17.50930268085034,52.928219342340576,53.81587044968081,0.41838435672879165,4.5946339910408955,6.48679937292124,0.38749999999999996,12.518921173585266,ok,0.007415163553274417,0.06798119283031262,0.7443512545793624,True
20.0,0.2,15.0,0.5,114.6026131870115,17.50930268085034,50.52223419470286,55.91528605699473,0.4038183547692505,5.0994528689251215,7.548308037640427,0.38749999999999996,12.535314049367017,ok,0.011485745753356116,0.10871270386372812,0.7122443287812394,True
20.0,0.2,15.0,0.8,114.6026131870115,17.50930268085034,47.53184825319024,58.52463837310015,0.38460915070028295,5.9100411033647955,9.850898446975574,0.38984375000000004,12.522098642820369,ok,0.01598792947679008,0.15704986313490432,0.6722708674097696,True
20.0,0.2,30.0,0.3,65.2023855811969,20.2729198251076,21.778012011618717,66.59936317130847,0.1921347397888971,2.113391874027941,1.314696181532934,0.49218749999999994,12.596169390774993,ok,0.012513760395808727,0.11420272022542838,0.7608307574201295,True
