sigma_nm,Q0_mol_dm3,kq_s_inv,row_kind,P_space_center_mean,P_line_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,CD_initial_nm,CD_final_nm,CD_shift_nm,LER_design_initial_nm,LER_after_eblur_H0_nm,LER_after_PEB_P_nm,electron_blur_LER_reduction_pct,PEB_LER_reduction_pct,total_LER_reduction_pct,psd_design_high,psd_eblur_high,psd_PEB_high,psd_high_band_reduction_pct,dCD_shift_nm,darea_frac,dtotal_LER_pp,gate_passed,robust_candidate,fail_reason,robust_reason
3.0,0.005,0.5,quencher,0.3869404877073958,0.7720145326217871,0.12201453262178708,0.3850740449143913,0.7448784722222223,0.744244203016239,12.460708547320328,17.861860872389734,5.401152325069406,2.77190169436708,2.4653748951043815,3.2948822345175097,11.05835751266385,-33.646296190503215,-18.867210955323728,0.7779685696152365,7.728923722138845e-07,0.04551679917971839,94.14927531041133,-0.44650780694198033,-0.019843749999999938,3.643944341595706,True,True,,
3.0,0.005,1.0,quencher,0.379679140580979,0.7687173467315729,0.11871734673157286,0.38903820615059387,0.7330555555555556,0.7329329555109428,12.460708547320328,17.59039093226263,5.129682384942301,2.77190169436708,2.4653748951043815,3.2144838723745286,11.05835751266385,-30.385195320910032,-15.966734278738743,0.7779685696152365,7.728923722138845e-07,0.0332728964739478,95.72310530611747,-0.7179777470690851,-0.03166666666666662,6.5444210181806906,True,True,,
3.0,0.005,2.0,quencher,0.3709776080889036,0.7662105586322813,0.11621055863228125,0.39523295054337765,0.7202604166666666,0.7207926619754567,12.460708547320328,17.29902388741096,4.838315340090633,2.77190169436708,2.4653748951043815,3.0887386759297906,11.05835751266385,-25.28474602638543,-11.430310901954813,0.7779685696152365,7.728923722138845e-07,0.0014664478947531972,99.81150293828986,-1.0093447919207534,-0.04446180555555557,11.08084439496462,True,True,,
3.0,0.01,0.5,quencher,0.37626859429557863,0.7641624967197491,0.1141624967197491,0.3878939024241705,0.725,0.7251312085609719,12.460708547320328,17.403149005463327,4.942440458142999,2.77190169436708,2.4653748951043815,3.1351539447637657,11.05835751266385,-27.167432060308478,-13.10480278340566,0.7779685696152365,7.728923722138845e-07,0.00885593039776071,98.86165961664229,-0.9052196738683875,-0.039722222222222214,9.406352513513774,True,True,,
3.0,0.01,1.0,quencher,0.3619324771079057,0.7573429119814379,0.10734291198143786,0.39541043487353217,0.7034375,0.7034618074306214,12.460708547320328,16.883083378334913,4.422374831014585,2.77190169436708,2.4653748951043815,2.9507587462565477,11.05835751266385,-19.688034145071292,-6.452503429430128,0.7779685696152365,7.728923722138845e-07,0.000102705403302634,99.98679825801274,-1.4252853009968014,-0.06128472222222214,16.058651867489306,True,True,,
3.0,0.01,2.0,quencher,0.3444957038973084,0.7520065467440944,0.10200654674409437,0.407510842846786,0.6832118055555556,0.6828494759138163,12.460708547320328,16.38838742193159,3.927678874611262,2.77190169436708,2.4653748951043815,2.8319927990788307,11.05835751266385,-14.870675640547034,-2.1678656510028786,0.7779685696152365,7.728923722138845e-07,4.158225095422608e-05,99.99465502173504,-1.9199812574001243,-0.08151041666666659,20.343289645916556,True,True,,
3.0,0.02,0.5,quencher,0.35552137428072267,0.7481438203974463,0.09814382039744629,0.39262244611672364,0.6901388888888889,0.6899791281823466,12.460708547320328,16.55949907637632,4.098790529055991,2.77190169436708,2.4653748951043815,2.8724299267032687,11.05835751266385,-16.51087761164425,-3.6266882242064042,0.7779685696152365,7.728923722138845e-07,5.408615543681476e-05,99.99304777113765,-1.748869602955395,-0.07458333333333333,18.88446707271303,True,True,,
3.0,0.02,1.0,quencher,0.32776399338805173,0.7336246121488201,0.08362461214882011,0.4058606187607684,0.65234375,0.6523513127859432,12.460708547320328,15.656431506862635,3.195722959542307,2.77190169436708,2.4653748951043815,2.709976959566861,11.05835751266385,-9.92149571037646,2.2340162685444276,0.7779685696152365,7.728923722138845e-07,1.4912389120214553e-05,99.99808316303478,-2.6519371724690792,-0.11237847222222219,24.74517156546386,True,True,,
3.0,0.02,2.0,quencher,0.2934263159362633,0.7215919317567775,0.07159193175677747,0.4281656158205142,0.6159375,0.6160160004101672,12.460708547320328,14.784384009844015,2.3236754625236866,2.77190169436708,2.4653748951043815,2.6068421564899356,11.05835751266385,-5.738164271343589,5.954739961109379,0.7779685696152365,7.728923722138845e-07,1.1451172661820137e-05,99.9985280674427,-3.5239846694876995,-0.14878472222222217,28.465895258028812,True,True,,
3.0,0.03,0.5,quencher,0.33560699944245953,0.7317538062843617,0.08175380628436169,0.3961468068419022,0.6584722222222222,0.6581826032871491,12.460708547320328,15.796382478891577,3.3356739315712485,2.77190169436708,2.4653748951043815,2.733970015162788,11.05835751266385,-10.894696810281046,1.3684352255844685,0.7779685696152365,7.728923722138845e-07,1.92279697175005e-05,99.99752843874823,-2.5119862004401377,-0.10624999999999996,23.879590522503904,True,True,,
